System	Evaluation	Label	P	R	F1	F1_std	P_std	R_std	TP	FP	FN
neurbsl_bundle3_hipe2020_fr_1	NE-FINE-LIT-micro-fuzzy-TIME-ALL-LED-ALL	TIME.DATE.ABS	0.781	0.943	0.855				50	14	3
team2_bundle3_hipe2020_fr_1	NE-FINE-LIT-micro-fuzzy-TIME-ALL-LED-ALL	LOC.ADM.TOWN	0.813	0.897	0.853				400	92	46
team2_bundle1_hipe2020_fr_1	NE-FINE-LIT-micro-fuzzy-TIME-ALL-LED-ALL	LOC.ADM.TOWN	0.811	0.888	0.848				396	92	50
team2_bundle1_hipe2020_fr_1	NE-FINE-LIT-micro-fuzzy-TIME-ALL-LED-ALL	ORG.ENT.PRESSAGENCY	0.76	0.95	0.844				19	6	1
team2_bundle3_hipe2020_fr_1	NE-FINE-LIT-micro-fuzzy-TIME-ALL-LED-ALL	PROD.MEDIA	0.857	0.828	0.842				48	8	10
team2_bundle1_hipe2020_fr_2	NE-FINE-LIT-micro-fuzzy-TIME-ALL-LED-ALL	TIME.DATE.ABS	0.758	0.943	0.84				50	16	3
team2_bundle1_hipe2020_fr_1	NE-FINE-LIT-micro-fuzzy-TIME-ALL-LED-ALL	ALL	0.784	0.873	0.826				1397	385	203
team2_bundle1_hipe2020_fr_2	NE-FINE-LIT-micro-fuzzy-TIME-ALL-LED-ALL	ALL	0.782	0.873	0.825				1397	390	203
team2_bundle3_hipe2020_fr_1	NE-FINE-LIT-micro-fuzzy-TIME-ALL-LED-ALL	TIME.DATE.ABS	0.725	0.943	0.82				50	19	3
team2_bundle3_hipe2020_fr_1	NE-FINE-LIT-micro-fuzzy-TIME-ALL-LED-ALL	ALL	0.765	0.865	0.812				1384	424	216
team2_bundle1_hipe2020_fr_1	NE-FINE-LIT-micro-fuzzy-TIME-ALL-LED-ALL	LOC.PHYS.HYDRO	0.741	0.87	0.8				20	7	3
neurbsl_bundle3_hipe2020_fr_1	NE-FINE-LIT-micro-fuzzy-TIME-ALL-LED-ALL	ALL	0.769	0.822	0.795				1315	395	285
team2_bundle1_hipe2020_fr_1	NE-FINE-LIT-micro-fuzzy-TIME-ALL-LED-ALL	TIME.DATE.ABS	0.701	0.887	0.783				47	20	6
team2_bundle3_hipe2020_fr_1	NE-FINE-LIT-micro-fuzzy-TIME-ALL-LED-ALL	LOC.ADM.SUP	0.727	0.842	0.78				16	6	3
team2_bundle1_hipe2020_fr_1	NE-FINE-LIT-micro-fuzzy-TIME-ALL-LED-ALL	PROD.DOCTR	0.6	1.0	0.75				3	2	0
team2_bundle1_hipe2020_fr_2	NE-FINE-LIT-micro-fuzzy-TIME-ALL-LED-ALL	LOC.PHYS.HYDRO	0.72	0.783	0.75				18	7	5
team2_bundle1_hipe2020_fr_2	NE-FINE-LIT-micro-fuzzy-TIME-ALL-LED-ALL	PROD.DOCTR	0.6	1.0	0.75				3	2	0
team2_bundle3_hipe2020_fr_1	NE-FINE-LIT-micro-fuzzy-TIME-ALL-LED-ALL	LOC.PHYS.HYDRO	0.72	0.783	0.75				18	7	5
team2_bundle3_hipe2020_fr_1	NE-FINE-LIT-micro-fuzzy-TIME-ALL-LED-ALL	PROD.DOCTR	0.6	1.0	0.75				3	2	0
neurbsl_bundle3_hipe2020_fr_1	NE-FINE-LIT-micro-fuzzy-TIME-ALL-LED-ALL	PROD.MEDIA	0.75	0.724	0.737				42	14	16
team2_bundle1_hipe2020_fr_2	NE-FINE-LIT-micro-fuzzy-TIME-ALL-LED-ALL	LOC.ADM.REG	0.719	0.748	0.733				110	43	37
neurbsl_bundle3_hipe2020_fr_1	NE-FINE-LIT-micro-fuzzy-TIME-ALL-LED-ALL	LOC.ORO	0.682	0.789	0.732				15	7	4
team2_bundle1_hipe2020_fr_1	NE-FINE-LIT-micro-fuzzy-TIME-ALL-LED-ALL	LOC.ADM.REG	0.722	0.741	0.732				109	42	38
team2_bundle3_hipe2020_fr_1	NE-FINE-LIT-micro-fuzzy-TIME-ALL-LED-ALL	LOC.ADM.REG	0.686	0.714	0.7				105	48	42
team2_bundle1_hipe2020_fr_1	NE-FINE-LIT-micro-fuzzy-TIME-ALL-LED-ALL	ORG.ENT	0.636	0.731	0.681				49	28	18
team2_bundle3_hipe2020_fr_1	NE-FINE-LIT-micro-fuzzy-TIME-ALL-LED-ALL	LOC.ORO	0.609	0.737	0.667				14	9	5
team2_bundle1_hipe2020_fr_2	NE-FINE-LIT-micro-fuzzy-TIME-ALL-LED-ALL	ORG.ENT	0.586	0.761	0.662				51	36	16
team2_bundle3_hipe2020_fr_1	NE-FINE-LIT-micro-fuzzy-TIME-ALL-LED-ALL	ORG.ENT	0.588	0.746	0.658				50	35	17
neurbsl_bundle3_hipe2020_fr_1	NE-FINE-LIT-micro-fuzzy-TIME-ALL-LED-ALL	ORG.ENT	0.558	0.716	0.627				48	38	19
team2_bundle1_hipe2020_fr_1	NE-FINE-LIT-micro-fuzzy-TIME-ALL-LED-ALL	ORG.ADM	0.562	0.628	0.593				27	21	16
team2_bundle1_hipe2020_fr_1	NE-FINE-LIT-micro-fuzzy-TIME-ALL-LED-ALL	LOC.ORO	0.52	0.684	0.591				13	12	6
team2_bundle1_hipe2020_fr_2	NE-FINE-LIT-micro-fuzzy-TIME-ALL-LED-ALL	LOC.ORO	0.52	0.684	0.591				13	12	6
team2_bundle1_hipe2020_fr_1	NE-FINE-LIT-micro-fuzzy-TIME-ALL-LED-ALL	LOC.FAC	0.522	0.667	0.585				12	11	6
neurbsl_bundle3_hipe2020_fr_1	NE-FINE-LIT-micro-fuzzy-TIME-ALL-LED-ALL	LOC.ADM.SUP	0.55	0.579	0.564				11	9	8
neurbsl_bundle3_hipe2020_fr_1	NE-FINE-LIT-micro-fuzzy-TIME-ALL-LED-ALL	ORG.ADM	0.558	0.558	0.558				24	19	19
team2_bundle3_hipe2020_fr_1	NE-FINE-LIT-micro-fuzzy-TIME-ALL-LED-ALL	ORG.ADM	0.533	0.558	0.545				24	21	19
neurbsl_bundle3_hipe2020_fr_1	NE-FINE-LIT-micro-fuzzy-TIME-ALL-LED-ALL	LOC.ADM.REG	0.536	0.551	0.544				81	70	66
team2_bundle1_hipe2020_fr_2	NE-FINE-LIT-micro-fuzzy-TIME-ALL-LED-ALL	LOC.FAC	0.476	0.556	0.513				10	11	8
team2_bundle1_hipe2020_fr_2	NE-FINE-LIT-micro-fuzzy-TIME-ALL-LED-ALL	ORG.ADM	0.488	0.488	0.488				21	22	22
team2_bundle3_hipe2020_fr_1	NE-FINE-LIT-micro-fuzzy-TIME-ALL-LED-ALL	LOC.FAC	0.435	0.556	0.488				10	13	8
neurbsl_bundle3_hipe2020_fr_1	NE-FINE-LIT-micro-fuzzy-TIME-ALL-LED-ALL	ORG.ENT.PRESSAGENCY	0.529	0.45	0.486				9	8	11
team2_bundle1_hipe2020_fr_1	NE-FINE-LIT-micro-fuzzy-TIME-ALL-LED-ALL	LOC.PHYS.GEO	0.464	0.464	0.464				13	15	15
neurbsl_bundle3_hipe2020_fr_1	NE-FINE-LIT-micro-fuzzy-TIME-ALL-LED-ALL	LOC.PHYS.HYDRO	0.44	0.478	0.458				11	14	12
neurbsl_bundle3_hipe2020_fr_1	NE-FINE-LIT-micro-fuzzy-TIME-ALL-LED-ALL	PERS.IND.ARTICLEAUTHOR	0.385	0.5	0.435				5	8	5
neurbsl_bundle3_hipe2020_fr_1	NE-FINE-LIT-micro-fuzzy-TIME-ALL-LED-ALL	LOC.FAC	0.36	0.5	0.419				9	16	9
neurbsl_bundle3_hipe2020_fr_1	NE-FINE-LIT-micro-fuzzy-TIME-ALL-LED-ALL	PROD.DOCTR	0.5	0.333	0.4				1	1	2
team2_bundle3_hipe2020_fr_1	NE-FINE-LIT-micro-fuzzy-TIME-ALL-LED-ALL	PERS.COLL	0.333	0.4	0.364				2	4	3
neurbsl_bundle3_hipe2020_fr_1	NE-FINE-LIT-micro-fuzzy-TIME-ALL-LED-ALL	LOC.PHYS.GEO	0.324	0.393	0.355				11	23	17
team2_bundle1_hipe2020_fr_1	NE-FINE-LIT-micro-fuzzy-TIME-ALL-LED-ALL	PERS.COLL	0.286	0.4	0.333				2	5	3
team2_bundle1_hipe2020_fr_2	NE-FINE-LIT-micro-fuzzy-TIME-ALL-LED-ALL	LOC.PHYS.GEO	0.312	0.357	0.333				10	22	18
team2_bundle3_hipe2020_fr_1	NE-FINE-LIT-micro-fuzzy-TIME-ALL-LED-ALL	LOC.PHYS.GEO	0.294	0.357	0.323				10	24	18
team2_bundle1_hipe2020_fr_2	NE-FINE-LIT-micro-fuzzy-TIME-ALL-LED-ALL	PERS.COLL	0.222	0.4	0.286				2	7	3
team2_bundle1_hipe2020_fr_1	NE-FINE-LIT-micro-fuzzy-TIME-ALL-LED-ALL	PERS.IND.ARTICLEAUTHOR	0.13	0.3	0.182				3	20	7
team2_bundle3_hipe2020_fr_1	NE-FINE-LIT-micro-fuzzy-TIME-ALL-LED-ALL	PERS.IND.ARTICLEAUTHOR	0.105	0.2	0.138				2	17	8
team2_bundle1_hipe2020_fr_2	NE-FINE-LIT-micro-fuzzy-TIME-ALL-LED-ALL	PERS.IND.ARTICLEAUTHOR	0.077	0.2	0.111				2	24	8
neurbsl_bundle3_hipe2020_fr_1	NE-FINE-LIT-micro-fuzzy-TIME-ALL-LED-ALL	LOC.UNK	0.0	0.0	0				0	3	3
neurbsl_bundle3_hipe2020_fr_1	NE-FINE-LIT-micro-fuzzy-TIME-ALL-LED-ALL	PERS.COLL	0.0	0.0	0				0	3	5
team2_bundle1_hipe2020_fr_1	NE-FINE-LIT-micro-fuzzy-TIME-ALL-LED-ALL	LOC.UNK	0.0	0.0	0				0	3	3
team2_bundle1_hipe2020_fr_2	NE-FINE-LIT-micro-fuzzy-TIME-ALL-LED-ALL	LOC.UNK	0.0	0.0	0				0	3	3
team2_bundle3_hipe2020_fr_1	NE-FINE-LIT-micro-fuzzy-TIME-ALL-LED-ALL	LOC.ADD.PHYS	0.0	0	0				0	1	0
team2_bundle3_hipe2020_fr_1	NE-FINE-LIT-micro-fuzzy-TIME-ALL-LED-ALL	LOC.UNK	0.0	0.0	0				0	3	3
team2_bundle1_hipe2020_fr_2	NE-NESTED-micro-fuzzy-TIME-ALL-LED-ALL	LOC.PHYS.HYDRO	1.0	0.75	0.857				3	0	1
team2_bundle3_hipe2020_fr_1	NE-NESTED-micro-fuzzy-TIME-ALL-LED-ALL	LOC.PHYS.HYDRO	1.0	0.75	0.857				3	0	1
team2_bundle1_hipe2020_fr_1	NE-NESTED-micro-fuzzy-TIME-ALL-LED-ALL	LOC.PHYS.HYDRO	0.75	0.75	0.75				3	1	1
team2_bundle3_hipe2020_fr_1	NE-NESTED-micro-fuzzy-TIME-ALL-LED-ALL	LOC.ADM.NAT	0.714	0.625	0.667				5	2	3
team2_bundle1_hipe2020_fr_2	NE-NESTED-micro-fuzzy-TIME-ALL-LED-ALL	LOC.ADM.NAT	0.556	0.625	0.588				5	4	3
team2_bundle1_hipe2020_fr_1	NE-NESTED-micro-fuzzy-TIME-ALL-LED-ALL	LOC.ADM.NAT	0.667	0.5	0.571				4	2	4
team2_bundle1_hipe2020_fr_2	NE-NESTED-micro-fuzzy-TIME-ALL-LED-ALL	LOC.ADM.TOWN	0.415	0.55	0.473				22	31	18
team2_bundle1_hipe2020_fr_1	NE-NESTED-micro-fuzzy-TIME-ALL-LED-ALL	LOC.ADM.TOWN	0.392	0.5	0.44				20	31	20
team2_bundle3_hipe2020_fr_1	NE-NESTED-micro-fuzzy-TIME-ALL-LED-ALL	LOC.ADM.TOWN	0.343	0.575	0.43				23	44	17
team2_bundle1_hipe2020_fr_2	NE-NESTED-micro-fuzzy-TIME-ALL-LED-ALL	ALL	0.416	0.39	0.403				32	45	50
team2_bundle1_hipe2020_fr_1	NE-NESTED-micro-fuzzy-TIME-ALL-LED-ALL	ORG.ENT	0.5	0.333	0.4				2	2	4
team2_bundle1_hipe2020_fr_1	NE-NESTED-micro-fuzzy-TIME-ALL-LED-ALL	ALL	0.423	0.366	0.392				30	41	52
team2_bundle3_hipe2020_fr_1	NE-NESTED-micro-fuzzy-TIME-ALL-LED-ALL	ALL	0.366	0.415	0.389				34	59	48
team2_bundle1_hipe2020_fr_2	NE-NESTED-micro-fuzzy-TIME-ALL-LED-ALL	ORG.ENT	0.333	0.333	0.333				2	4	4
team2_bundle3_hipe2020_fr_1	NE-NESTED-micro-fuzzy-TIME-ALL-LED-ALL	ORG.ENT	0.222	0.333	0.267				2	7	4
team2_bundle1_hipe2020_fr_1	NE-NESTED-micro-fuzzy-TIME-ALL-LED-ALL	LOC.ADM.REG	0.25	0.111	0.154				1	3	8
team2_bundle3_hipe2020_fr_1	NE-NESTED-micro-fuzzy-TIME-ALL-LED-ALL	LOC.ADM.REG	0.25	0.111	0.154				1	3	8
neurbsl_bundle3_hipe2020_fr_1	NE-NESTED-micro-fuzzy-TIME-ALL-LED-ALL	ALL	0	0.0	0				0	0	82
neurbsl_bundle3_hipe2020_fr_1	NE-NESTED-micro-fuzzy-TIME-ALL-LED-ALL	LOC.ADM.NAT	0	0.0	0				0	0	8
neurbsl_bundle3_hipe2020_fr_1	NE-NESTED-micro-fuzzy-TIME-ALL-LED-ALL	LOC.ADM.REG	0	0.0	0				0	0	9
neurbsl_bundle3_hipe2020_fr_1	NE-NESTED-micro-fuzzy-TIME-ALL-LED-ALL	LOC.ADM.TOWN	0	0.0	0				0	0	40
neurbsl_bundle3_hipe2020_fr_1	NE-NESTED-micro-fuzzy-TIME-ALL-LED-ALL	LOC.PHYS.GEO	0	0.0	0				0	0	1
neurbsl_bundle3_hipe2020_fr_1	NE-NESTED-micro-fuzzy-TIME-ALL-LED-ALL	LOC.PHYS.HYDRO	0	0.0	0				0	0	4
neurbsl_bundle3_hipe2020_fr_1	NE-NESTED-micro-fuzzy-TIME-ALL-LED-ALL	ORG.ADM	0	0.0	0				0	0	3
neurbsl_bundle3_hipe2020_fr_1	NE-NESTED-micro-fuzzy-TIME-ALL-LED-ALL	ORG.ENT	0	0.0	0				0	0	6
neurbsl_bundle3_hipe2020_fr_1	NE-NESTED-micro-fuzzy-TIME-ALL-LED-ALL	PERS.IND	0	0.0	0				0	0	9
neurbsl_bundle3_hipe2020_fr_1	NE-NESTED-micro-fuzzy-TIME-ALL-LED-ALL	PROD.MEDIA	0	0.0	0				0	0	2
team2_bundle1_hipe2020_fr_1	NE-NESTED-micro-fuzzy-TIME-ALL-LED-ALL	LOC.PHYS.GEO	0	0.0	0				0	0	1
team2_bundle1_hipe2020_fr_1	NE-NESTED-micro-fuzzy-TIME-ALL-LED-ALL	ORG.ADM	0	0.0	0				0	0	3
team2_bundle1_hipe2020_fr_1	NE-NESTED-micro-fuzzy-TIME-ALL-LED-ALL	PERS.IND	0	0.0	0				0	0	9
team2_bundle1_hipe2020_fr_1	NE-NESTED-micro-fuzzy-TIME-ALL-LED-ALL	PROD.MEDIA	0.0	0.0	0				0	2	2
team2_bundle1_hipe2020_fr_2	NE-NESTED-micro-fuzzy-TIME-ALL-LED-ALL	LOC.ADM.REG	0.0	0.0	0				0	3	9
team2_bundle1_hipe2020_fr_2	NE-NESTED-micro-fuzzy-TIME-ALL-LED-ALL	LOC.PHYS.GEO	0	0.0	0				0	0	1
team2_bundle1_hipe2020_fr_2	NE-NESTED-micro-fuzzy-TIME-ALL-LED-ALL	ORG.ADM	0.0	0.0	0				0	1	3
team2_bundle1_hipe2020_fr_2	NE-NESTED-micro-fuzzy-TIME-ALL-LED-ALL	PERS.IND	0	0.0	0				0	0	9
team2_bundle1_hipe2020_fr_2	NE-NESTED-micro-fuzzy-TIME-ALL-LED-ALL	PROD.MEDIA	0.0	0.0	0				0	2	2
team2_bundle3_hipe2020_fr_1	NE-NESTED-micro-fuzzy-TIME-ALL-LED-ALL	LOC.PHYS.GEO	0	0.0	0				0	0	1
team2_bundle3_hipe2020_fr_1	NE-NESTED-micro-fuzzy-TIME-ALL-LED-ALL	ORG.ADM	0.0	0.0	0				0	1	3
team2_bundle3_hipe2020_fr_1	NE-NESTED-micro-fuzzy-TIME-ALL-LED-ALL	PERS.IND	0	0.0	0				0	0	9
team2_bundle3_hipe2020_fr_1	NE-NESTED-micro-fuzzy-TIME-ALL-LED-ALL	PROD.MEDIA	0.0	0.0	0				0	2	2
