TOKEN	NE-COARSE-LIT	NE-COARSE-METO	NE-FINE-LIT	NE-FINE-METO	NE-FINE-COMP	NE-NESTED	NEL-LIT	NEL-METO	MISC
seiner	O	_	O	_	_	_	_	_	_
Wohnung	O	_	O	_	_	_	_	_	_
zu	O	_	O	_	_	_	_	_	_
besuchen	O	_	O	_	_	_	_	_	NoSpaceAfter
,	O	_	O	_	_	_	_	_	_
und	O	_	O	_	_	_	_	_	_
mit	O	_	O	_	_	_	_	_	_
ihm	O	_	O	_	_	_	_	_	_
noch	O	_	O	_	_	_	_	_	EndOfLine
nähere	O	_	O	_	_	_	_	_	_
Maßregeln	O	_	O	_	_	_	_	_	_
zu	O	_	O	_	_	_	_	_	_
verabreden	O	_	O	_	_	_	_	_	NoSpaceAfter
.	O	_	O	_	_	_	_	_	EndOfSentence
Aller	O	_	O	_	_	_	_	_	_
dieser	O	_	O	_	_	_	_	_	_
Vor	O	_	O	_	_	_	_	_	NoSpaceAfter
¬	O	_	O	_	_	_	_	_	EndOfLine
sicht	O	_	O	_	_	_	_	_	_
ungeachtet	O	_	O	_	_	_	_	_	_
ward	O	_	O	_	_	_	_	_	_
der	O	_	O	_	_	_	_	_	_
Ausbruch	O	_	O	_	_	_	_	_	_
des	O	_	O	_	_	_	_	_	_
Auflaufs	O	_	O	_	_	_	_	_	EndOfLine
von	O	_	O	_	_	_	_	_	_
pässtlichen	O	_	O	_	_	_	_	_	_
Emissarien	O	_	O	_	_	_	_	_	_
selbst	O	_	O	_	_	_	_	_	NoSpaceAfter
,	O	_	O	_	_	_	_	_	_
die	O	_	O	_	_	_	_	_	_
am	O	_	O	_	_	_	_	_	_
lautesten	O	_	O	_	_	_	_	_	EndOfLine
Vivat	O	_	O	_	_	_	_	_	_
riefen	O	_	O	_	_	_	_	_	NoSpaceAfter
,	O	_	O	_	_	_	_	_	_
veranstaltet	O	_	O	_	_	_	_	_	_
und	O	_	O	_	_	_	_	_	_
geleitet	O	_	O	_	_	_	_	_	NoSpaceAfter
.	O	_	O	_	_	_	_	_	EndOfSentence
Man	O	_	O	_	_	_	_	_	_
ver	O	_	O	_	_	_	_	_	NoSpaceAfter
¬	O	_	O	_	_	_	_	_	EndOfLine
letzte	O	_	O	_	_	_	_	_	_
die	O	_	O	_	_	_	_	_	_
Freyheit	O	_	O	_	_	_	_	_	_
des	O	_	O	_	_	_	_	_	_
französ	O	_	O	_	_	_	_	_	NoSpaceAfter
.	O	_	O	_	_	_	_	_	EndOfSentence
Pallastes	O	_	O	_	_	_	_	_	NoSpaceAfter
,	O	_	O	_	_	_	_	_	_
drang	O	_	O	_	_	_	_	_	_
in	O	_	O	_	_	_	_	_	EndOfLine
die	O	_	O	_	_	_	_	_	_
Höfe	O	_	O	_	_	_	_	_	_
ein	O	_	O	_	_	_	_	_	NoSpaceAfter
,	O	_	O	_	_	_	_	_	_
schoß	O	_	O	_	_	_	_	_	_
und	O	_	O	_	_	_	_	_	_
mordete	O	_	O	_	_	_	_	_	_
daselbst	O	_	O	_	_	_	_	_	NoSpaceAfter
,	O	_	O	_	_	_	_	_	_
und	O	_	O	_	_	_	_	_	_
er	O	_	O	_	_	_	_	_	NoSpaceAfter
¬	O	_	O	_	_	_	_	_	EndOfLine
legte	O	_	O	_	_	_	_	_	_
den	O	_	O	_	_	_	_	_	_
Gen	B-pers	_	B-pers.ind	_	_	_	_	_	NoSpaceAfter
.	I-pers	_	I-pers.ind	_	_	_	_	_	_
Duphot	I-pers	_	I-pers.ind	_	_	_	_	_	NoSpaceAfter
,	O	_	O	_	_	_	_	_	_
der	O	_	O	_	_	_	_	_	_
die	O	_	O	_	_	_	_	_	_
Soldaten	O	_	O	_	_	_	_	_	_
mit	O	_	O	_	_	_	_	_	_
un	O	_	O	_	_	_	_	_	NoSpaceAfter
¬	O	_	O	_	_	_	_	_	EndOfLine
erschrockener	O	_	O	_	_	_	_	_	_
Kuhnheit	O	_	O	_	_	_	_	_	_
vom	O	_	O	_	_	_	_	_	_
fernern	O	_	O	_	_	_	_	_	_
Feuern	O	_	O	_	_	_	_	_	_
abhal	O	_	O	_	_	_	_	_	NoSpaceAfter
¬	O	_	O	_	_	_	_	_	EndOfLine
ten	O	_	O	_	_	_	_	_	_
wollte	O	_	O	_	_	_	_	_	NoSpaceAfter
,	O	_	O	_	_	_	_	_	_
mit	O	_	O	_	_	_	_	_	_
vielen	O	_	O	_	_	_	_	_	_
Schüssen	O	_	O	_	_	_	_	_	NoSpaceAfter
,	O	_	O	_	_	_	_	_	_
Stichen	O	_	O	_	_	_	_	_	_
u	O	_	O	_	_	_	_	_	NoSpaceAfter
.	O	_	O	_	_	_	_	_	_
Stein	O	_	O	_	_	_	_	_	NoSpaceAfter
¬	O	_	O	_	_	_	_	_	EndOfLine
würfen	O	_	O	_	_	_	_	_	NoSpaceAfter
.	O	_	O	_	_	_	_	_	EndOfSentence
Selbst	O	_	O	_	_	_	_	_	_
den	O	_	O	_	_	_	_	_	_
Gesandten	O	_	O	_	_	_	_	_	_
und	O	_	O	_	_	_	_	_	_
den	O	_	O	_	_	_	_	_	_
General	B-pers	_	B-pers.ind	_	_	_	_	_	NoSpaceAfter
¬	I-pers	_	I-pers.ind	_	_	_	_	_	EndOfLine
Lieutenant	I-pers	_	I-pers.ind	_	_	_	_	_	_
Sherlöck	I-pers	_	I-pers.ind	_	_	_	_	_	_
wollten	O	_	O	_	_	_	_	_	_
die	O	_	O	_	_	_	_	_	_
Unbändigen	O	_	O	_	_	_	_	_	_
töd	O	_	O	_	_	_	_	_	NoSpaceAfter
¬	O	_	O	_	_	_	_	_	EndOfLine
ten	O	_	O	_	_	_	_	_	NoSpaceAfter
;	O	_	O	_	_	_	_	_	_
aber	O	_	O	_	_	_	_	_	_
es	O	_	O	_	_	_	_	_	_
gelang	O	_	O	_	_	_	_	_	_
den	O	_	O	_	_	_	_	_	_
beyden	O	_	O	_	_	_	_	_	_
Verfolgten	O	_	O	_	_	_	_	_	_
zu	O	_	O	_	_	_	_	_	_
ent	O	_	O	_	_	_	_	_	NoSpaceAfter
¬	O	_	O	_	_	_	_	_	EndOfLine
kommen	O	_	O	_	_	_	_	_	NoSpaceAfter
.	O	_	O	_	_	_	_	_	EndOfSentence
Es	O	_	O	_	_	_	_	_	_
ließ	O	_	O	_	_	_	_	_	_
sich	O	_	O	_	_	_	_	_	_
aber	O	_	O	_	_	_	_	_	_
dennoch	O	_	O	_	_	_	_	_	_
keine	O	_	O	_	_	_	_	_	_
Obrigkeit	O	_	O	_	_	_	_	_	EndOfLine
sehen	O	_	O	_	_	_	_	_	NoSpaceAfter
,	O	_	O	_	_	_	_	_	_
um	O	_	O	_	_	_	_	_	_
abzuwehren	O	_	O	_	_	_	_	_	NoSpaceAfter
,	O	_	O	_	_	_	_	_	_
obschon	O	_	O	_	_	_	_	_	_
daß	O	_	O	_	_	_	_	_	_
Schießen	O	_	O	_	_	_	_	_	_
im	O	_	O	_	_	_	_	_	EndOfLine
Pallaste	B-org	_	B-loc.oro	_	_	_	_	_	_
noch	O	_	O	_	_	_	_	_	_
lange	O	_	O	_	_	_	_	_	_
fortdauerte	O	_	O	_	_	_	_	_	NoSpaceAfter
.	O	_	O	_	_	_	_	_	EndOfSentence
Nur	O	_	O	_	_	_	_	_	_
einen	O	_	O	_	_	_	_	_	_
leeren	O	_	O	_	_	_	_	_	EndOfLine
Bedauerungsbrief	O	_	O	_	_	_	_	_	_
schrieb	O	_	O	_	_	_	_	_	_
der	O	_	O	_	_	_	_	_	_
Staatssekretär	O	_	O	_	_	_	_	_	_
in	O	_	O	_	_	_	_	_	_
der	O	_	O	_	_	_	_	_	EndOfLine
Folge	O	_	O	_	_	_	_	_	NoSpaceAfter
;	O	_	O	_	_	_	_	_	_
aber	O	_	O	_	_	_	_	_	_
am	O	_	O	_	_	_	_	_	_
Tage	O	_	O	_	_	_	_	_	_
des	O	_	O	_	_	_	_	_	_
Mordes	O	_	O	_	_	_	_	_	_
selbst	O	_	O	_	_	_	_	_	_
kam	O	_	O	_	_	_	_	_	_
er	O	_	O	_	_	_	_	_	_
zur	O	_	O	_	_	_	_	_	EndOfLine
versprochenen	O	_	O	_	_	_	_	_	_
Stunde	O	_	O	_	_	_	_	_	_
gar	O	_	O	_	_	_	_	_	_
nicht	O	_	O	_	_	_	_	_	NoSpaceAfter
,	O	_	O	_	_	_	_	_	_
und	O	_	O	_	_	_	_	_	_
überließ	O	_	O	_	_	_	_	_	_
den	O	_	O	_	_	_	_	_	EndOfLine
Gesandten	O	_	O	_	_	_	_	_	_
seinem	O	_	O	_	_	_	_	_	_
Schicksal	O	_	O	_	_	_	_	_	NoSpaceAfter
,	O	_	O	_	_	_	_	_	_
obwohl	O	_	O	_	_	_	_	_	_
seine	O	_	O	_	_	_	_	_	_
Gegen	O	_	O	_	_	_	_	_	NoSpaceAfter
¬	O	_	O	_	_	_	_	_	EndOfLine
wart	O	_	O	_	_	_	_	_	_
gewiß	O	_	O	_	_	_	_	_	_
das	O	_	O	_	_	_	_	_	_
fernere	O	_	O	_	_	_	_	_	_
Blutbad	O	_	O	_	_	_	_	_	NoSpaceAfter
,	O	_	O	_	_	_	_	_	_
in	O	_	O	_	_	_	_	_	_
welchem	O	_	O	_	_	_	_	_	_
mehr	O	_	O	_	_	_	_	_	EndOfLine
als	O	_	O	_	_	_	_	_	_
20	O	_	O	_	_	_	_	_	_
Personen	O	_	O	_	_	_	_	_	_
das	O	_	O	_	_	_	_	_	_
Leben	O	_	O	_	_	_	_	_	_
verloren	O	_	O	_	_	_	_	_	NoSpaceAfter
,	O	_	O	_	_	_	_	_	_
verhütet	O	_	O	_	_	_	_	_	_
hät	O	_	O	_	_	_	_	_	NoSpaceAfter
¬	O	_	O	_	_	_	_	_	EndOfLine
te	O	_	O	_	_	_	_	_	NoSpaceAfter
.	O	_	O	_	_	_	_	_	EndOfSentence
—	O	_	O	_	_	_	_	_	_
Das	O	_	O	_	_	_	_	_	_
Directorium	O	_	O	_	_	_	_	_	_
beschloß	O	_	O	_	_	_	_	_	_
diesen	O	_	O	_	_	_	_	_	_
Nachrichten	O	_	O	_	_	_	_	_	EndOfLine
zufolge	O	_	O	_	_	_	_	_	NoSpaceAfter
,	O	_	O	_	_	_	_	_	_
welche	O	_	O	_	_	_	_	_	_
es	O	_	O	_	_	_	_	_	_
einleuchtend	O	_	O	_	_	_	_	_	_
machten	O	_	O	_	_	_	_	_	NoSpaceAfter
,	O	_	O	_	_	_	_	_	_
man	O	_	O	_	_	_	_	_	_
habe	O	_	O	_	_	_	_	_	EndOfLine
in	O	_	O	_	_	_	_	_	_
Rom	B-loc	_	B-loc.adm.town	_	_	_	_	_	_
die	O	_	O	_	_	_	_	_	_
Ermordung	O	_	O	_	_	_	_	_	_
Basseville	B-pers	_	B-pers.ind	_	_	_	_	_	NoSpaceAfter
'	I-pers	_	I-pers.ind	_	_	_	_	_	NoSpaceAfter
s	I-pers	_	I-loc.adm.town	_	_	_	_	_	_
erneuern	O	_	O	_	_	_	_	_	_
wol	O	_	O	_	_	_	_	_	NoSpaceAfter
¬	O	_	O	_	_	_	_	_	EndOfLine
len	O	_	O	_	_	_	_	_	NoSpaceAfter
,	O	_	O	_	_	_	_	_	_
indem	O	_	O	_	_	_	_	_	_
man	O	_	O	_	_	_	_	_	_
den	O	_	O	_	_	_	_	_	_
Gen	B-pers	_	B-pers.ind	_	_	_	_	_	NoSpaceAfter
.	I-pers	_	I-pers.ind	_	_	_	_	_	_
Duphot	I-pers	_	I-pers.ind	_	_	_	_	_	_
umbrachte	O	_	O	_	_	_	_	_	NoSpaceAfter
:	O	_	O	_	_	_	_	_	_
der	O	_	O	_	_	_	_	_	EndOfLine|EndOfSentence

# hipe2022:document_id = NZZ-1808-04-29-a-p0002
# hipe2022:date = 1808-04-29
# hipe2022:language = de
# hipe2022:document_type = newspaper
# hipe2022:dataset = hipe2020
# hipe2022:original_source = v1.4.1/de/HIPE-data-v1.4.1-test-de.tsv
# hipe2022:applicable_columns = TOKEN NE-COARSE-LIT NE-COARSE-METO NE-FINE-LIT NE-FINE-METO NE-FINE-COMP NE-NESTED NEL-LIT NEL-METO MISC
# hipe2020:doi = https://zenodo.org/record/6046853
# hipe2020:version = v1.4.1
# hipe2020:original_license = CC-BY-NC-SA 4.0
# hipe2020:publication_title = NZZ
henden	O	_	O	_	_	_	_	_	_
und	O	_	O	_	_	_	_	_	_
glücklichen	O	_	O	_	_	_	_	_	_
Zustande	O	_	O	_	_	_	_	_	_
gelebt	O	_	O	_	_	_	_	_	_
habe	O	_	O	_	_	_	_	_	NoSpaceAfter
,	O	_	O	_	_	_	_	_	_
und	O	_	O	_	_	_	_	_	_
daß	O	_	O	_	_	_	_	_	_
kein	O	_	O	_	_	_	_	_	EndOfLine
Beweggrund	O	_	O	_	_	_	_	_	_
ihn	O	_	O	_	_	_	_	_	_
jemals	O	_	O	_	_	_	_	_	_
dahin	O	_	O	_	_	_	_	_	_
bringen	O	_	O	_	_	_	_	_	_
könne	O	_	O	_	_	_	_	_	NoSpaceAfter
,	O	_	O	_	_	_	_	_	_
von	O	_	O	_	_	_	_	_	_
diesem	O	_	O	_	_	_	_	_	EndOfLine
Vorsatze	O	_	O	_	_	_	_	_	_
abzustehen	O	_	O	_	_	_	_	_	NoSpaceAfter
.	O	_	O	_	_	_	_	_	EndOfSentence
Se	O	_	O	_	_	_	_	_	NoSpaceAfter
.	O	_	O	_	_	_	_	_	EndOfSentence
Kaiserl	O	_	O	_	_	_	_	_	NoSpaceAfter
.	O	_	O	_	_	_	_	_	EndOfSentence
Majestät	O	_	O	_	_	_	_	_	_
fügten	O	_	O	_	_	_	_	_	_
hinzu	O	_	O	_	_	_	_	_	NoSpaceAfter
,	O	_	O	_	_	_	_	_	EndOfLine
daß	O	_	O	_	_	_	_	_	_
ich	O	_	O	_	_	_	_	_	_
den	O	_	O	_	_	_	_	_	_
festen	O	_	O	_	_	_	_	_	_
Karakter	O	_	O	_	_	_	_	_	_
des	O	_	O	_	_	_	_	_	_
Kronprinzen	O	_	O	_	_	_	_	_	_
hinlänglich	O	_	O	_	_	_	_	_	_
ken	O	_	O	_	_	_	_	_	NoSpaceAfter
¬	O	_	O	_	_	_	_	_	EndOfLine
nen	O	_	O	_	_	_	_	_	_
müße	O	_	O	_	_	_	_	_	NoSpaceAfter
,	O	_	O	_	_	_	_	_	_
um	O	_	O	_	_	_	_	_	_
zu	O	_	O	_	_	_	_	_	_
wissen	O	_	O	_	_	_	_	_	NoSpaceAfter
,	O	_	O	_	_	_	_	_	_
daß	O	_	O	_	_	_	_	_	_
nichts	O	_	O	_	_	_	_	_	_
schwerer	O	_	O	_	_	_	_	_	_
sey	O	_	O	_	_	_	_	_	NoSpaceAfter
,	O	_	O	_	_	_	_	_	_
als	O	_	O	_	_	_	_	_	_
seine	O	_	O	_	_	_	_	_	EndOfLine
Entschlüsse	O	_	O	_	_	_	_	_	_
zu	O	_	O	_	_	_	_	_	_
erschüttern	O	_	O	_	_	_	_	_	NoSpaceAfter
,	O	_	O	_	_	_	_	_	_
oder	O	_	O	_	_	_	_	_	_
ihn	O	_	O	_	_	_	_	_	_
zu	O	_	O	_	_	_	_	_	_
bewegen	O	_	O	_	_	_	_	_	NoSpaceAfter
,	O	_	O	_	_	_	_	_	_
ein	O	_	O	_	_	_	_	_	_
ein	O	_	O	_	_	_	_	_	NoSpaceAfter
¬	O	_	O	_	_	_	_	_	EndOfLine
mal	O	_	O	_	_	_	_	_	_
angenommenes	O	_	O	_	_	_	_	_	_
System	O	_	O	_	_	_	_	_	_
zu	O	_	O	_	_	_	_	_	_
verlassen	O	_	O	_	_	_	_	_	NoSpaceAfter
,	O	_	O	_	_	_	_	_	_
und	O	_	O	_	_	_	_	_	_
daß	O	_	O	_	_	_	_	_	_
er	O	_	O	_	_	_	_	_	NoSpaceAfter
,	O	_	O	_	_	_	_	_	_
der	O	_	O	_	_	_	_	_	EndOfLine
Kaiser	O	_	O	_	_	_	_	_	NoSpaceAfter
,	O	_	O	_	_	_	_	_	_
überzeugt	O	_	O	_	_	_	_	_	_
sey	O	_	O	_	_	_	_	_	NoSpaceAfter
,	O	_	O	_	_	_	_	_	_
es	O	_	O	_	_	_	_	_	_
habe	O	_	O	_	_	_	_	_	_
vor	O	_	O	_	_	_	_	_	_
unserm	O	_	O	_	_	_	_	_	_
Angriff	O	_	O	_	_	_	_	_	_
auf	O	_	O	_	_	_	_	_	_
Ro	B-loc	_	B-loc.adm.town	_	_	_	_	_	NoSpaceAfter
¬	I-loc	_	I-loc.adm.town	_	_	_	_	_	EndOfLine
(	O	_	O	_	_	_	_	_	NoSpaceAfter
Aus	O	_	O	_	_	_	_	_	_
dem	O	_	O	_	_	_	_	_	_
danischen	O	_	O	_	_	_	_	_	_
Blatte	I-prod	_	B-prod.media	_	_	_	_	_	_
Dagen	I-prod	_	I-prod.media	_	_	_	_	_	NoSpaceAfter
.	O	_	O	_	_	_	_	_	NoSpaceAfter
)	O	_	O	_	_	_	_	_	_
Da	O	_	O	_	_	_	_	_	_
das	O	_	O	_	_	_	_	_	_
engli	O	_	O	_	_	_	_	_	NoSpaceAfter
¬	O	_	O	_	_	_	_	_	EndOfLine
sche	O	_	O	_	_	_	_	_	_
Ministerium	O	_	O	_	_	_	_	_	_
die	O	_	O	_	_	_	_	_	_
englische	O	_	O	_	_	_	_	_	_
Nation	O	_	O	_	_	_	_	_	_
versichert	O	_	O	_	_	_	_	_	_
hat	O	_	O	_	_	_	_	_	NoSpaceAfter
,	O	_	O	_	_	_	_	_	_
daß	O	_	O	_	_	_	_	_	EndOfLine
den	O	_	O	_	_	_	_	_	_
Kaiser	O	_	O	_	_	_	_	_	_
von	O	_	O	_	_	_	_	_	_
Rußland	B-loc	_	B-loc.adm.nat	_	_	_	_	_	_
Anfangs	O	_	O	_	_	_	_	_	_
nicht	O	_	O	_	_	_	_	_	_
das	O	_	O	_	_	_	_	_	_
geringste	O	_	O	_	_	_	_	_	_
Miß	O	_	O	_	_	_	_	_	NoSpaceAfter
¬	O	_	O	_	_	_	_	_	EndOfLine
vergnügen	O	_	O	_	_	_	_	_	_
über	O	_	O	_	_	_	_	_	_
den	O	_	O	_	_	_	_	_	_
Raubzug	O	_	O	_	_	_	_	_	_
nach	O	_	O	_	_	_	_	_	_
Seeland	B-loc	_	B-loc.adm.reg	_	_	_	_	_	_
geäussert	O	_	O	_	_	_	_	_	_
habe	O	_	O	_	_	_	_	_	NoSpaceAfter
,	O	_	O	_	_	_	_	_	EndOfLine
so	O	_	O	_	_	_	_	_	_
wird	O	_	O	_	_	_	_	_	_
man	O	_	O	_	_	_	_	_	_
nicht	O	_	O	_	_	_	_	_	_
ohne	O	_	O	_	_	_	_	_	_
Interesse	O	_	O	_	_	_	_	_	_
nachstehende	O	_	O	_	_	_	_	_	_
Erläuterun	O	_	O	_	_	_	_	_	NoSpaceAfter
¬	O	_	O	_	_	_	_	_	EndOfLine
gen	O	_	O	_	_	_	_	_	_
über	O	_	O	_	_	_	_	_	_
eine	O	_	O	_	_	_	_	_	NoSpaceAfter
,	O	_	O	_	_	_	_	_	_
zwischen	O	_	O	_	_	_	_	_	_
dem	O	_	O	_	_	_	_	_	_
Kaiser	O	_	O	_	_	_	_	_	_
von	O	_	O	_	_	_	_	_	_
Rußland	B-loc	_	B-loc.adm.nat	_	_	_	_	_	_
und	O	_	O	_	_	_	_	_	_
dem	O	_	O	_	_	_	_	_	EndOfLine
General	B-pers	_	B-pers.ind	_	_	_	_	_	_
Hutchinson	I-pers	_	I-pers.ind	_	_	_	_	_	_
vorgefallene	O	_	O	_	_	_	_	_	NoSpaceAfter
,	O	_	O	_	_	_	_	_	_
Unterredung	O	_	O	_	_	_	_	_	_
lesen	O	_	O	_	_	_	_	_	NoSpaceAfter
.	O	_	O	_	_	_	_	_	EndOfSentence
Se	O	_	O	_	_	_	_	_	NoSpaceAfter
.	O	_	O	_	_	_	_	_	EndOfLine|EndOfSentence
Kaiserl	O	_	O	_	_	_	_	_	NoSpaceAfter
.	O	_	O	_	_	_	_	_	EndOfSentence
Majestät	O	_	O	_	_	_	_	_	_
—	O	_	O	_	_	_	_	_	_
so	O	_	O	_	_	_	_	_	_
berichtet	O	_	O	_	_	_	_	_	_
der	O	_	O	_	_	_	_	_	_
General	B-pers	_	B-pers.ind	_	_	_	_	_	_
Hutchinson	I-pers	_	I-pers.ind	_	_	_	_	_	EndOfLine
—	O	_	O	_	_	_	_	_	_
flengen	O	_	O	_	_	_	_	_	_
die	O	_	O	_	_	_	_	_	_
Unterredung	O	_	O	_	_	_	_	_	_
mit	O	_	O	_	_	_	_	_	_
der	O	_	O	_	_	_	_	_	_
Frage	O	_	O	_	_	_	_	_	_
an	O	_	O	_	_	_	_	_	NoSpaceAfter
,	O	_	O	_	_	_	_	_	_
was	O	_	O	_	_	_	_	_	_
ich	O	_	O	_	_	_	_	_	_
von	O	_	O	_	_	_	_	_	EndOfLine
unserm	O	_	O	_	_	_	_	_	_
Angriff	O	_	O	_	_	_	_	_	_
auf	O	_	O	_	_	_	_	_	_
Kopenhagen	B-loc	_	B-loc.adm.town	_	_	_	_	_	_
denke	O	_	O	_	_	_	_	_	NoSpaceAfter
?	O	_	O	_	_	_	_	_	EndOfSentence
Ich	O	_	O	_	_	_	_	_	_
erwiederte	O	_	O	_	_	_	_	_	NoSpaceAfter
,	O	_	O	_	_	_	_	_	EndOfLine
daß	O	_	O	_	_	_	_	_	_
mir	O	_	O	_	_	_	_	_	_
die	O	_	O	_	_	_	_	_	_
Umstände	O	_	O	_	_	_	_	_	NoSpaceAfter
,	O	_	O	_	_	_	_	_	_
welche	O	_	O	_	_	_	_	_	_
solchen	O	_	O	_	_	_	_	_	_
veranlaßt	O	_	O	_	_	_	_	_	_
hätten	O	_	O	_	_	_	_	_	NoSpaceAfter
