TOKEN	NE-COARSE-LIT	NE-COARSE-METO	NE-FINE-LIT	NE-FINE-METO	NE-FINE-COMP	NE-NESTED	NEL-LIT	NEL-METO	MISC
—	O	_	_	_	_	_	_	_	_
1	O	_	_	_	_	_	_	_	_
fr	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_
25	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
monsieur	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_
Je	O	_	_	_	_	_	_	_	_
reste	O	_	_	_	_	_	_	_	_
seul	O	_	_	_	_	_	_	_	_
devant	O	_	_	_	_	_	_	_	_
mon	O	_	_	_	_	_	_	_	_
vin	O	_	_	_	_	_	_	_	_
blanc	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_
Et	O	_	_	_	_	_	_	_	_
je	O	_	_	_	_	_	_	_	_
sens	O	_	_	_	_	_	_	_	_
peu	O	_	_	_	_	_	_	_	_
à	O	_	_	_	_	_	_	_	_
peu	O	_	_	_	_	_	_	_	_
m	O	_	_	_	_	_	_	_	_
'	O	_	_	_	_	_	_	_	_
envahir	O	_	_	_	_	_	_	_	_
la	O	_	_	_	_	_	_	_	_
mé¬	O	_	_	_	_	_	_	_	_
lancolie	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
apanage	O	_	_	_	_	_	_	_	_
de	O	_	_	_	_	_	_	_	_
ceux	O	_	_	_	_	_	_	_	_
qui	O	_	_	_	_	_	_	_	_
ne	O	_	_	_	_	_	_	_	_
font	O	_	_	_	_	_	_	_	_
pas	O	_	_	_	_	_	_	_	_
comme	O	_	_	_	_	_	_	_	_
tout	O	_	_	_	_	_	_	_	_
le	O	_	_	_	_	_	_	_	_
monde	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_
Une	O	_	_	_	_	_	_	_	_
femme	O	_	_	_	_	_	_	_	_
peut	O	_	_	_	_	_	_	_	_
-	O	_	_	_	_	_	_	_	_
elle	O	_	_	_	_	_	_	_	_
boire	O	_	_	_	_	_	_	_	_
de	O	_	_	_	_	_	_	_	_
vin	O	_	_	_	_	_	_	_	_
au	O	_	_	_	_	_	_	_	_
café	O	_	_	_	_	_	_	_	_
?	O	_	_	_	_	_	_	_	_
La	O	_	_	_	_	_	_	_	_
salle	O	_	_	_	_	_	_	_	_
du	O	_	_	_	_	_	_	_	_
café	O	_	_	_	_	_	_	_	_
Mollard	B-LOC	_	_	_	_	_	_	_	_
est	O	_	_	_	_	_	_	_	_
pleine	O	_	_	_	_	_	_	_	_
d	O	_	_	_	_	_	_	_	_
'	O	_	_	_	_	_	_	_	_
habitués	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_
Le	O	_	_	_	_	_	_	_	_
garçon	O	_	_	_	_	_	_	_	_
m	O	_	_	_	_	_	_	_	_
'	O	_	_	_	_	_	_	_	_
indique	O	_	_	_	_	_	_	_	_
une	O	_	_	_	_	_	_	_	_
petite	O	_	_	_	_	_	_	_	_
table	O	_	_	_	_	_	_	_	_
vide	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
au	O	_	_	_	_	_	_	_	_
beau	O	_	_	_	_	_	_	_	_
milieu	O	_	_	_	_	_	_	_	_
de	O	_	_	_	_	_	_	_	_
l	O	_	_	_	_	_	_	_	_
'	O	_	_	_	_	_	_	_	_
assemblée	O	_	_	_	_	_	_	_	_
des	O	_	_	_	_	_	_	_	_
buveurs	O	_	_	_	_	_	_	_	_
:	O	_	_	_	_	_	_	_	_
—	O	_	_	_	_	_	_	_	_
Ce	O	_	_	_	_	_	_	_	_
sera	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
pour	O	_	_	_	_	_	_	_	_
Madame	O	_	_	_	_	_	_	_	_
?	O	_	_	_	_	_	_	_	_
—	O	_	_	_	_	_	_	_	_
Un	O	_	_	_	_	_	_	_	_
verre	O	_	_	_	_	_	_	_	_
de	O	_	_	_	_	_	_	_	_
bordeaux	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_
Il	O	_	_	_	_	_	_	_	_
s	O	_	_	_	_	_	_	_	_
'	O	_	_	_	_	_	_	_	_
agit	O	_	_	_	_	_	_	_	_
d	O	_	_	_	_	_	_	_	_
'	O	_	_	_	_	_	_	_	_
un	O	_	_	_	_	_	_	_	_
avion	O	_	_	_	_	_	_	_	_
Nieuport	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
ayant	O	_	_	_	_	_	_	_	_
ap¬	O	_	_	_	_	_	_	_	_
partenu	O	_	_	_	_	_	_	_	_
à	O	_	_	_	_	_	_	_	_
l	O	_	_	_	_	_	_	_	_
'	O	_	_	_	_	_	_	_	_
escadrille	O	_	_	_	_	_	_	_	_
de	O	_	_	_	_	_	_	_	_
chasse	O	_	_	_	_	_	_	_	_
numéro	O	_	_	_	_	_	_	_	_
103	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
porté	O	_	_	_	_	_	_	_	_
perdu	O	_	_	_	_	_	_	_	_
à	O	_	_	_	_	_	_	_	_
l	O	_	_	_	_	_	_	_	_
’	O	_	_	_	_	_	_	_	_
ennemi	O	_	_	_	_	_	_	_	_
le	O	_	_	_	_	_	_	_	_
24	O	_	_	_	_	_	_	_	_
septembre	O	_	_	_	_	_	_	_	_
1916	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_
Ce	O	_	_	_	_	_	_	_	_
jour	O	_	_	_	_	_	_	_	_
-	O	_	_	_	_	_	_	_	_
là	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
deux	O	_	_	_	_	_	_	_	_
avions	O	_	_	_	_	_	_	_	_
de	O	_	_	_	_	_	_	_	_
cette	O	_	_	_	_	_	_	_	_
esca¬	O	_	_	_	_	_	_	_	_
drille	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
l	O	_	_	_	_	_	_	_	_
'	O	_	_	_	_	_	_	_	_
un	O	_	_	_	_	_	_	_	_
piloté	O	_	_	_	_	_	_	_	_
par	O	_	_	_	_	_	_	_	_
le	O	_	_	_	_	_	_	_	_
sergent	B-PER	_	_	_	_	_	_	_	_
Andre	I-PER	_	_	_	_	_	_	_	_
Steuer	I-PER	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
l	O	_	_	_	_	_	_	_	_
'	O	_	_	_	_	_	_	_	_
autre	O	_	_	_	_	_	_	_	_
par	O	_	_	_	_	_	_	_	_
le	O	_	_	_	_	_	_	_	_
sergent	B-PER	_	_	_	_	_	_	_	_
François	I-PER	_	_	_	_	_	_	_	_
Ro¬	I-PER	_	_	_	_	_	_	_	_
mans	I-PER	_	_	_	_	_	_	_	_
se	O	_	_	_	_	_	_	_	_
sont	O	_	_	_	_	_	_	_	_
heurtés	O	_	_	_	_	_	_	_	_
en	O	_	_	_	_	_	_	_	_
attaquant	O	_	_	_	_	_	_	_	_
un	O	_	_	_	_	_	_	_	_
avion	O	_	_	_	_	_	_	_	_
allemand	O	_	_	_	_	_	_	_	_
dans	O	_	_	_	_	_	_	_	_
la	O	_	_	_	_	_	_	_	_
région	O	_	_	_	_	_	_	_	_
de	O	_	_	_	_	_	_	_	_
Rau¬	B-LOC	_	_	_	_	_	_	_	_
court	I-LOC	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_
Ces	O	_	_	_	_	_	_	_	_
deux	O	_	_	_	_	_	_	_	_
appareils	O	_	_	_	_	_	_	_	_
sont	O	_	_	_	_	_	_	_	_
tombés	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
désemparés	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
dans	O	_	_	_	_	_	_	_	_
le	O	_	_	_	_	_	_	_	_
bois	O	_	_	_	_	_	_	_	_
de	B-LOC	_	_	_	_	_	_	_	_
Saint	B-LOC	_	_	_	_	_	_	_	_
-	I-LOC	_	_	_	_	_	_	_	_
Pierre¬	I-LOC	_	_	_	_	_	_	_	_
Vaast	I-LOC	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_
Les	O	_	_	_	_	_	_	_	_
familles	O	_	_	_	_	_	_	_	_
des	O	_	_	_	_	_	_	_	_
deux	O	_	_	_	_	_	_	_	_
malheureux	O	_	_	_	_	_	_	_	_
pilo¬	O	_	_	_	_	_	_	_	_
tes	O	_	_	_	_	_	_	_	_
ont	O	_	_	_	_	_	_	_	_
été	O	_	_	_	_	_	_	_	_
prévenues	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
afin	O	_	_	_	_	_	_	_	_
de	O	_	_	_	_	_	_	_	_
pouvoir	O	_	_	_	_	_	_	_	_
déterminer	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
par	O	_	_	_	_	_	_	_	_
des	O	_	_	_	_	_	_	_	_
renseignements	O	_	_	_	_	_	_	_	_
d	O	_	_	_	_	_	_	_	_
'	O	_	_	_	_	_	_	_	_
or¬	O	_	_	_	_	_	_	_	_
dre	O	_	_	_	_	_	_	_	_
particulier	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
l	O	_	_	_	_	_	_	_	_
'	O	_	_	_	_	_	_	_	_
identification	O	_	_	_	_	_	_	_	_
définitive	O	_	_	_	_	_	_	_	_
du	O	_	_	_	_	_	_	_	_
corps	O	_	_	_	_	_	_	_	_
retrouvé	O	_	_	_	_	_	_	_	_
dans	O	_	_	_	_	_	_	_	_
l	O	_	_	_	_	_	_	_	_
’	O	_	_	_	_	_	_	_	_
appareil	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_
RHOM	O	_	_	_	_	_	_	_	_
SUAMES	O	_	_	_	_	_	_	_	_
Les	O	_	_	_	_	_	_	_	_
Grands	O	_	_	_	_	_	_	_	_
Crus	O	_	_	_	_	_	_	_	_
de	O	_	_	_	_	_	_	_	_
5	O	_	_	_	_	_	_	_	_
James	O	_	_	_	_	_	_	_	_
(	O	_	_	_	_	_	_	_	_
Antilles	B-LOC	_	_	_	_	_	_	_	_
)	O	_	_	_	_	_	_	_	_
MARQUE	O	_	_	_	_	_	_	_	_
Rhum	O	_	_	_	_	_	_	_	_
Grand	O	_	_	_	_	_	_	_	_
Cru	O	_	_	_	_	_	_	_	_
unique	O	_	_	_	_	_	_	_	_
Monde	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_
Les	O	_	_	_	_	_	_	_	_
Plantations	O	_	_	_	_	_	_	_	_
st	O	_	_	_	_	_	_	_	_
-	B-ORG	_	_	_	_	_	_	_	_
James	I-ORG	_	_	_	_	_	_	_	_
doivent	O	_	_	_	_	_	_	_	_
e	O	_	_	_	_	_	_	_	_
e	O	_	_	_	_	_	_	_	_
paes	O	_	_	_	_	_	_	_	_
lountes	O	_	_	_	_	_	_	_	_
à	O	_	_	_	_	_	_	_	_
leure	O	_	_	_	_	_	_	_	_
nauns	O	_	_	_	_	_	_	_	_
pa	O	_	_	_	_	_	_	_	_
an	O	_	_	_	_	_	_	_	_
pramter	O	_	_	_	_	_	_	_	_
rant	O	_	_	_	_	_	_	_	_
par	O	_	_	_	_	_	_	_	_
leur	O	_	_	_	_	_	_	_	_
ansene	O	_	_	_	_	_	_	_	_
e	O	_	_	_	_	_	_	_	_
te	O	_	_	_	_	_	_	_	_
surerer	O	_	_	_	_	_	_	_	_
mair	O	_	_	_	_	_	_	_	_
et	O	_	_	_	_	_	_	_	_
taur	O	_	_	_	_	_	_	_	_
e	O	_	_	_	_	_	_	_	_
le	O	_	_	_	_	_	_	_	_
pepidee	O	_	_	_	_	_	_	_	_
quuy	O	_	_	_	_	_	_	_	_
et	O	_	_	_	_	_	_	_	_
tatos	O	_	_	_	_	_	_	_	_
la	O	_	_	_	_	_	_	_	_
senien	O	_	_	_	_	_	_	_	_
toes	O	_	_	_	_	_	_	_	_
a	O	_	_	_	_	_	_	_	_
esue	O	_	_	_	_	_	_	_	_
PLAREATCAneatle	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
REMERLE	O	_	_	_	_	_	_	_	_
SORPRIUE	O	_	_	_	_	_	_	_	_
LONDES	O	_	_	_	_	_	_	_	_
Produit	O	_	_	_	_	_	_	_	_
de	O	_	_	_	_	_	_	_	_
haute	O	_	_	_	_	_	_	_	_
sélection	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
provenant	O	_	_	_	_	_	_	_	_
d	O	_	_	_	_	_	_	_	_
'	O	_	_	_	_	_	_	_	_
incomparables	O	_	_	_	_	_	_	_	_
terroirs	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
élaboré	O	_	_	_	_	_	_	_	_
longuement	O	_	_	_	_	_	_	_	_
et	O	_	_	_	_	_	_	_	_
à	O	_	_	_	_	_	_	_	_
grands	O	_	_	_	_	_	_	_	_
frais	O	_	_	_	_	_	_	_	_
dans	O	_	_	_	_	_	_	_	_
les	O	_	_	_	_	_	_	_	_
vieilles	O	_	_	_	_	_	_	_	_
Rhummeries	O	_	_	_	_	_	_	_	_
St	O	_	_	_	_	_	_	_	_
James	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
où	O	_	_	_	_	_	_	_	_
se	O	_	_	_	_	_	_	_	_
transmettent	O	_	_	_	_	_	_	_	_
de	O	_	_	_	_	_	_	_	_
géné¬	O	_	_	_	_	_	_	_	_
ration	O	_	_	_	_	_	_	_	_
en	O	_	_	_	_	_	_	_	_
génération	O	_	_	_	_	_	_	_	_
les	O	_	_	_	_	_	_	_	_
procédés	O	_	_	_	_	_	_	_	_
spéciaux	O	_	_	_	_	_	_	_	_
et	O	_	_	_	_	_	_	_	_
les	O	_	_	_	_	_	_	_	_
secrets	O	_	_	_	_	_	_	_	_
de	O	_	_	_	_	_	_	_	_
fabrication	O	_	_	_	_	_	_	_	_
de	O	_	_	_	_	_	_	_	_
St	O	_	_	_	_	_	_	_	_
James	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
vieilli	O	_	_	_	_	_	_	_	_
sous	O	_	_	_	_	_	_	_	_
le	O	_	_	_	_	_	_	_	_
ciel	O	_	_	_	_	_	_	_	_
tropical	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
le	O	_	_	_	_	_	_	_	_
Rhum	O	_	_	_	_	_	_	_	_
St	O	_	_	_	_	_	_	_	_
James	O	_	_	_	_	_	_	_	_
est	O	_	_	_	_	_	_	_	_
devenu	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
quand	O	_	_	_	_	_	_	_	_
il	O	_	_	_	_	_	_	_	_
arrive	O	_	_	_	_	_	_	_	_
en	O	_	_	_	_	_	_	_	_
Europe	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
la	O	_	_	_	_	_	_	_	_
délectable	O	_	_	_	_	_	_	_	_
et	O	_	_	_	_	_	_	_	_
précieuse	O	_	_	_	_	_	_	_	_
liqueur	O	_	_	_	_	_	_	_	_
à	O	_	_	_	_	_	_	_	_
l	O	_	_	_	_	_	_	_	_
'	O	_	_	_	_	_	_	_	_
arome	O	_	_	_	_	_	_	_	_
subtil	O	_	_	_	_	_	_	_	_
et	O	_	_	_	_	_	_	_	_
fin	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
au	O	_	_	_	_	_	_	_	_
bouquet	O	_	_	_	_	_	_	_	_
admirable	O	_	_	_	_	_	_	_	_
et	O	_	_	_	_	_	_	_	_
intraduisible	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
dont	O	_	_	_	_	_	_	_	_
s	O	_	_	_	_	_	_	_	_
'	O	_	_	_	_	_	_	_	_
émerveillent	O	_	_	_	_	_	_	_	_
les	O	_	_	_	_	_	_	_	_
connaisseurs	O	_	_	_	_	_	_	_	_
et	O	_	_	_	_	_	_	_	_
les	O	_	_	_	_	_	_	_	_
gourmets	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_
DEUIL	O	_	_	_	_	_	_	_	_
Nous	O	_	_	_	_	_	_	_	_
apprenons	O	_	_	_	_	_	_	_	_
le	O	_	_	_	_	_	_	_	_
décès	O	_	_	_	_	_	_	_	_
de	O	_	_	_	_	_	_	_	_
Mme	B-PER	_	_	_	_	_	_	_	_
Emilien	I-PER	_	_	_	_	_	_	_	_
Hannoque	I-PER	_	_	_	_	_	_	_	_
,	I-PER	_	_	_	_	_	_	_	_
née	I-PER	_	_	_	_	_	_	_	_
Denise	I-PER	_	_	_	_	_	_	_	_
Vaquez	I-PER	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
fille	O	_	_	_	_	_	_	_	_
de	O	_	_	_	_	_	_	_	_
M	B-PER	_	_	_	_	_	_	_	_
.	I-PER	_	_	_	_	_	_	_	_
AI¬	I-PER	_	_	_	_	_	_	_	_
bert	I-PER	_	_	_	_	_	_	_	_
Vaquez	I-PER	_	_	_	_	_	_	_	_
,	I-PER	_	_	_	_	_	_	_	_
ancien	I-PER	_	_	_	_	_	_	_	_
président	I-PER	_	_	_	_	_	_	_	_
de	I-PER	_	_	_	_	_	_	_	_
la	I-PER	_	_	_	_	_	_	_	_
Société	I-PER	_	_	_	_	_	_	_	_
«	I-PER	_	_	_	_	_	_	_	_
La	I-PER	_	_	_	_	_	_	_	_
Soie	I-PER	_	_	_	_	_	_	_	_
»	I-PER	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
petite	O	_	_	_	_	_	_	_	_
-	O	_	_	_	_	_	_	_	_
fille	O	_	_	_	_	_	_	_	_
de	O	_	_	_	_	_	_	_	_
M	B-PER	_	_	_	_	_	_	_	_
.	I-PER	_	_	_	_	_	_	_	_
Ernest	I-PER	_	_	_	_	_	_	_	_
Criquet	I-PER	_	_	_	_	_	_	_	_
,	I-PER	_	_	_	_	_	_	_	_
naturaliste	I-PER	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
nièce	B-PER	_	_	_	_	_	_	_	_
du	O	_	_	_	_	_	_	_	_
professeur	B-PER	_	_	_	_	_	_	_	_
Vaquez	I-PER	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_
Les	O	_	_	_	_	_	_	_	_
obsèques	O	_	_	_	_	_	_	_	_
seront	O	_	_	_	_	_	_	_	_
célébrées	O	_	_	_	_	_	_	_	_
en	O	_	_	_	_	_	_	_	_
l	O	_	_	_	_	_	_	_	_
'	O	_	_	_	_	_	_	_	_
église	B-LOC	_	_	_	_	_	_	_	_
de	I-LOC	_	_	_	_	_	_	_	_
L	I-LOC	_	_	_	_	_	_	_	_
'	I-LOC	_	_	_	_	_	_	_	_
Isle¬	I-LOC	_	_	_	_	_	_	_	_
Adam	I-LOC	_	_	_	_	_	_	_	_
demain	O	_	_	_	_	_	_	_	_
vendredi	O	_	_	_	_	_	_	_	_
16	O	_	_	_	_	_	_	_	_
courant	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
à	O	_	_	_	_	_	_	_	_
10	O	_	_	_	_	_	_	_	_
h:	O	_	_	_	_	_	_	_	_
1/2	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_
L	O	_	_	_	_	_	_	_	_
'	O	_	_	_	_	_	_	_	_
inhumation	O	_	_	_	_	_	_	_	_
au	O	_	_	_	_	_	_	_	_
cimetière	B-LOC	_	_	_	_	_	_	_	_
de	I-LOC	_	_	_	_	_	_	_	_
Mériel	I-LOC	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
dans	O	_	_	_	_	_	_	_	_
le	O	_	_	_	_	_	_	_	_
caveau	O	_	_	_	_	_	_	_	_
de	O	_	_	_	_	_	_	_	_
famille	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_
Savonne	O	_	_	_	_	_	_	_	_
tes	O	_	_	_	_	_	_	_	_
dents	O	_	_	_	_	_	_	_	_
Quotidiennement	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_
Rase	O	_	_	_	_	_	_	_	_
-	O	_	_	_	_	_	_	_	_
toi	O	_	_	_	_	_	_	_	_
souvent	O	_	_	_	_	_	_	_	_
Erasmiquement	O	_	_	_	_	_	_	_	_
!	O	_	_	_	_	_	_	_	_
BREF	O	_	_	_	_	_	_	_	_
—	O	_	_	_	_	_	_	_	_
