TOKEN	NE-COARSE-LIT	NE-COARSE-METO	NE-FINE-LIT	NE-FINE-METO	NE-FINE-COMP	NE-NESTED	NEL-LIT	NEL-METO	MISC
Aaltonen	I-PER	_	_	_	_	_	_	_	_
har	O	_	_	_	_	_	_	_	_
af	O	_	_	_	_	_	_	_	_
villaägarin	B-PER	_	_	_	_	_	_	_	_
-	I-PER	_	_	_	_	_	_	_	_
E	I-PER	_	_	_	_	_	_	_	_
.	I-PER	_	_	_	_	_	_	_	_
M	I-PER	_	_	_	_	_	_	_	_
.	I-PER	_	_	_	_	_	_	_	_
Schalien	I-PER	_	_	_	_	_	_	_	_
för	O	_	_	_	_	_	_	_	_
5	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
000	O	_	_	_	_	_	_	_	_
mk	O	_	_	_	_	_	_	_	_
tillhandlat	O	_	_	_	_	_	_	_	_
sig	O	_	_	_	_	_	_	_	_
till	O	_	_	_	_	_	_	_	_
Viksbärg	B-LOC	_	_	_	_	_	_	_	_
säteri	I-LOC	_	_	_	_	_	_	_	_
i	I-LOC	_	_	_	_	_	_	_	_
Hel	B-LOC	_	_	_	_	_	_	_	_
-	I-LOC	_	_	_	_	_	_	_	_
singe	I-LOC	_	_	_	_	_	_	_	_
socken	I-LOC	_	_	_	_	_	_	_	_
lydande	O	_	_	_	_	_	_	_	_
området	O	_	_	_	_	_	_	_	_
i	O	_	_	_	_	_	_	_	_
Her	B-LOC	_	_	_	_	_	_	_	_
-	I-LOC	_	_	_	_	_	_	_	_
manstad	I-LOC	_	_	_	_	_	_	_	_
kvart	I-LOC	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_
II	O	_	_	_	_	_	_	_	_
tomt	O	_	_	_	_	_	_	_	_
n:o	O	_	_	_	_	_	_	_	_
1	O	_	_	_	_	_	_	_	_
jämte	O	_	_	_	_	_	_	_	_
eganderätten	O	_	_	_	_	_	_	_	_
till	O	_	_	_	_	_	_	_	_
därå	O	_	_	_	_	_	_	_	_
"	O	_	_	_	_	_	_	_	_
uppförda	O	_	_	_	_	_	_	_	_
byggnader	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_
—	O	_	_	_	_	_	_	_	_
Fru	B-PER	_	_	_	_	_	_	_	_
Alma	I-PER	_	_	_	_	_	_	_	_
Fohström	I-PER	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
vår	O	_	_	_	_	_	_	_	_
celebra	O	_	_	_	_	_	_	_	_
sångerska	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
torde	O	_	_	_	_	_	_	_	_
möjligen	O	_	_	_	_	_	_	_	_
under	O	_	_	_	_	_	_	_	_
den	O	_	_	_	_	_	_	_	_
närmaste	O	_	_	_	_	_	_	_	_
framtiden	O	_	_	_	_	_	_	_	_
kom	O	_	_	_	_	_	_	_	_
-	O	_	_	_	_	_	_	_	_
ma	O	_	_	_	_	_	_	_	_
att	O	_	_	_	_	_	_	_	_
gifva	O	_	_	_	_	_	_	_	_
några	O	_	_	_	_	_	_	_	_
gästroller	O	_	_	_	_	_	_	_	_
å	O	_	_	_	_	_	_	_	_
Italienska	B-ORG	_	_	_	_	_	_	_	_
operan	O	_	_	_	_	_	_	_	_
härstädes	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_
I	O	_	_	_	_	_	_	_	_
hän	O	_	_	_	_	_	_	_	_
-	O	_	_	_	_	_	_	_	_
delse	O	_	_	_	_	_	_	_	_
fru	B-PER	_	_	_	_	_	_	_	_
F	I-PER	_	_	_	_	_	_	_	_
.	I-PER	_	_	_	_	_	_	_	_
lyckas	O	_	_	_	_	_	_	_	_
erhålla	O	_	_	_	_	_	_	_	_
permis	O	_	_	_	_	_	_	_	_
-	O	_	_	_	_	_	_	_	_
sion	O	_	_	_	_	_	_	_	_
från	O	_	_	_	_	_	_	_	_
Kejs	B-ORG	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_
operan	O	_	_	_	_	_	_	_	_
i	O	_	_	_	_	_	_	_	_
Moskva	B-LOC	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
är	O	_	_	_	_	_	_	_	_
det	O	_	_	_	_	_	_	_	_
den	O	_	_	_	_	_	_	_	_
fräjdade	O	_	_	_	_	_	_	_	_
konstnärinnans	O	_	_	_	_	_	_	_	_
mening	O	_	_	_	_	_	_	_	_
att	O	_	_	_	_	_	_	_	_
i	O	_	_	_	_	_	_	_	_
sin	O	_	_	_	_	_	_	_	_
födelsestad	O	_	_	_	_	_	_	_	_
fira	O	_	_	_	_	_	_	_	_
sitt	O	_	_	_	_	_	_	_	_
tjugnåriga	O	_	_	_	_	_	_	_	_
jubileum	O	_	_	_	_	_	_	_	_
som	O	_	_	_	_	_	_	_	_
operasån	O	_	_	_	_	_	_	_	_
-	O	_	_	_	_	_	_	_	_
gerska	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_
Det	O	_	_	_	_	_	_	_	_
är	O	_	_	_	_	_	_	_	_
nämligen	O	_	_	_	_	_	_	_	_
inom	O	_	_	_	_	_	_	_	_
kort	O	_	_	_	_	_	_	_	_
tjugu	O	_	_	_	_	_	_	_	_
år	O	_	_	_	_	_	_	_	_
sedan	O	_	_	_	_	_	_	_	_
fru	B-PER	_	_	_	_	_	_	_	_
F	I-PER	_	_	_	_	_	_	_	_
.	I-PER	_	_	_	_	_	_	_	_
med	O	_	_	_	_	_	_	_	_
sådan	O	_	_	_	_	_	_	_	_
glans	O	_	_	_	_	_	_	_	_
debuterade	O	_	_	_	_	_	_	_	_
å	O	_	_	_	_	_	_	_	_
dåvarande	O	_	_	_	_	_	_	_	_
fin	O	_	_	_	_	_	_	_	_
-	O	_	_	_	_	_	_	_	_
ska	O	_	_	_	_	_	_	_	_
operan	O	_	_	_	_	_	_	_	_
härstädes	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_
—	O	_	_	_	_	_	_	_	_
Svenska	B-ORG	_	_	_	_	_	_	_	_
teaterns	I-ORG	_	_	_	_	_	_	_	_
barn	O	_	_	_	_	_	_	_	_
-	O	_	_	_	_	_	_	_	_
föreställning	O	_	_	_	_	_	_	_	_
i	O	_	_	_	_	_	_	_	_
går	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
hvarvid	O	_	_	_	_	_	_	_	_
Prin	O	_	_	_	_	_	_	_	_
-	O	_	_	_	_	_	_	_	_
sessan	O	_	_	_	_	_	_	_	_
Törnrosa	O	_	_	_	_	_	_	_	_
uppfördes	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
öfverva	O	_	_	_	_	_	_	_	_
-	O	_	_	_	_	_	_	_	_
rades	O	_	_	_	_	_	_	_	_
af	O	_	_	_	_	_	_	_	_
Z	B-PER	_	_	_	_	_	_	_	_
.	I-PER	_	_	_	_	_	_	_	_
Topelius	I-PER	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
som	O	_	_	_	_	_	_	_	_
därvid	O	_	_	_	_	_	_	_	_
blef	O	_	_	_	_	_	_	_	_
föremål	O	_	_	_	_	_	_	_	_
för	O	_	_	_	_	_	_	_	_
en	O	_	_	_	_	_	_	_	_
lika	O	_	_	_	_	_	_	_	_
osökt	O	_	_	_	_	_	_	_	_
som	O	_	_	_	_	_	_	_	_
stäm	O	_	_	_	_	_	_	_	_
-	O	_	_	_	_	_	_	_	_
ningsfull	O	_	_	_	_	_	_	_	_
hyllning	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_
Då	O	_	_	_	_	_	_	_	_
prinsessan	B-PER	_	_	_	_	_	_	_	_
Törnrosa	I-PER	_	_	_	_	_	_	_	_
(	O	_	_	_	_	_	_	_	_
frk	B-PER	_	_	_	_	_	_	_	_
.	I-PER	_	_	_	_	_	_	_	_
Bergroth	I-PER	_	_	_	_	_	_	_	_
)	O	_	_	_	_	_	_	_	_
mottog	O	_	_	_	_	_	_	_	_
gåf	O	_	_	_	_	_	_	_	_
-	O	_	_	_	_	_	_	_	_
van	O	_	_	_	_	_	_	_	_
af	O	_	_	_	_	_	_	_	_
de	O	_	_	_	_	_	_	_	_
vise	O	_	_	_	_	_	_	_	_
männen	O	_	_	_	_	_	_	_	_
—	O	_	_	_	_	_	_	_	_
en	O	_	_	_	_	_	_	_	_
vacker	O	_	_	_	_	_	_	_	_
blomsterkrans	O	_	_	_	_	_	_	_	_
med	O	_	_	_	_	_	_	_	_
blåhvita	O	_	_	_	_	_	_	_	_
band	O	_	_	_	_	_	_	_	_
—	O	_	_	_	_	_	_	_	_
vände	O	_	_	_	_	_	_	_	_
hon	O	_	_	_	_	_	_	_	_
sig	O	_	_	_	_	_	_	_	_
under	O	_	_	_	_	_	_	_	_
anförande	O	_	_	_	_	_	_	_	_
af	O	_	_	_	_	_	_	_	_
de	O	_	_	_	_	_	_	_	_
sista	O	_	_	_	_	_	_	_	_
stroferna	O	_	_	_	_	_	_	_	_
ur	O	_	_	_	_	_	_	_	_
den	O	_	_	_	_	_	_	_	_
af	O	_	_	_	_	_	_	_	_
psendony	O	_	_	_	_	_	_	_	_
-	O	_	_	_	_	_	_	_	_
men	O	_	_	_	_	_	_	_	_
Alceste	O	_	_	_	_	_	_	_	_
skrifna	O	_	_	_	_	_	_	_	_
prologen	O	_	_	_	_	_	_	_	_
till	O	_	_	_	_	_	_	_	_
skalden	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
som	O	_	_	_	_	_	_	_	_
hade	O	_	_	_	_	_	_	_	_
sin	O	_	_	_	_	_	_	_	_
plats	O	_	_	_	_	_	_	_	_
i	O	_	_	_	_	_	_	_	_
öfra	O	_	_	_	_	_	_	_	_
direktionslogen	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
och	O	_	_	_	_	_	_	_	_
öfverräkte	O	_	_	_	_	_	_	_	_
den	O	_	_	_	_	_	_	_	_
åt	O	_	_	_	_	_	_	_	_
honom	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_
Publiken	O	_	_	_	_	_	_	_	_
utbröt	O	_	_	_	_	_	_	_	_
härvid	O	_	_	_	_	_	_	_	_
i	O	_	_	_	_	_	_	_	_
applåder	O	_	_	_	_	_	_	_	_
och	O	_	_	_	_	_	_	_	_
orkestern	O	_	_	_	_	_	_	_	_
föll	O	_	_	_	_	_	_	_	_
in	O	_	_	_	_	_	_	_	_
med	O	_	_	_	_	_	_	_	_
Vårt	O	_	_	_	_	_	_	_	_
land	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
som	O	_	_	_	_	_	_	_	_
af	O	_	_	_	_	_	_	_	_
de	O	_	_	_	_	_	_	_	_
närvarande	O	_	_	_	_	_	_	_	_
stå	O	_	_	_	_	_	_	_	_
-	O	_	_	_	_	_	_	_	_
ende	O	_	_	_	_	_	_	_	_
åhördes	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_
—	O	_	_	_	_	_	_	_	_
Akademiska	O	_	_	_	_	_	_	_	_
sångför	O	_	_	_	_	_	_	_	_
-	O	_	_	_	_	_	_	_	_
eningen	O	_	_	_	_	_	_	_	_
uppvaktar	O	_	_	_	_	_	_	_	_
i	O	_	_	_	_	_	_	_	_
dag	O	_	_	_	_	_	_	_	_
på	O	_	_	_	_	_	_	_	_
mor	O	_	_	_	_	_	_	_	_
-	O	_	_	_	_	_	_	_	_
gonen	O	_	_	_	_	_	_	_	_
statsrådet	B-PER	_	_	_	_	_	_	_	_
Z	I-PER	_	_	_	_	_	_	_	_
.	I-PER	_	_	_	_	_	_	_	_
Topelius	I-PER	_	_	_	_	_	_	_	_
med	O	_	_	_	_	_	_	_	_
sång	O	_	_	_	_	_	_	_	_
utanför	O	_	_	_	_	_	_	_	_
hans	O	_	_	_	_	_	_	_	_
bostad	O	_	_	_	_	_	_	_	_
å	O	_	_	_	_	_	_	_	_
Vilhelms	B-LOC	_	_	_	_	_	_	_	_
-	I-LOC	_	_	_	_	_	_	_	_
bad	I-LOC	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_
—	O	_	_	_	_	_	_	_	_
Vid	O	_	_	_	_	_	_	_	_
populära	O	_	_	_	_	_	_	_	_
konserten	O	_	_	_	_	_	_	_	_
i	O	_	_	_	_	_	_	_	_
dag	O	_	_	_	_	_	_	_	_
i	O	_	_	_	_	_	_	_	_
societetshuset	O	_	_	_	_	_	_	_	_
medvärkar	O	_	_	_	_	_	_	_	_
hr	B-PER	_	_	_	_	_	_	_	_
Gregorowitsch	I-PER	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_
Konserten	O	_	_	_	_	_	_	_	_
be	O	_	_	_	_	_	_	_	_
-	O	_	_	_	_	_	_	_	_
gynner	O	_	_	_	_	_	_	_	_
kl	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_
half	O	_	_	_	_	_	_	_	_
9	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_
Programmet	O	_	_	_	_	_	_	_	_
upp	O	_	_	_	_	_	_	_	_
-	O	_	_	_	_	_	_	_	_
tar:	O	_	_	_	_	_	_	_	_
Ouverture	O	_	_	_	_	_	_	_	_
och	O	_	_	_	_	_	_	_	_
Ballad	O	_	_	_	_	_	_	_	_
ur	O	_	_	_	_	_	_	_	_
op	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_
„	O	_	_	_	_	_	_	_	_
Kung	O	_	_	_	_	_	_	_	_
Carls	O	_	_	_	_	_	_	_	_
jakt	O	_	_	_	_	_	_	_	_
"	O	_	_	_	_	_	_	_	_
af	O	_	_	_	_	_	_	_	_
Pacius	B-PER	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
Vasa	O	_	_	_	_	_	_	_	_
marsch	O	_	_	_	_	_	_	_	_
af	O	_	_	_	_	_	_	_	_
Collan	B-PER	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
Melancolie	O	_	_	_	_	_	_	_	_
och	O	_	_	_	_	_	_	_	_
Scherzo	O	_	_	_	_	_	_	_	_
för	O	_	_	_	_	_	_	_	_
Stråkorkester	O	_	_	_	_	_	_	_	_
at	O	_	_	_	_	_	_	_	_
Merikanto	B-PER	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
Air	O	_	_	_	_	_	_	_	_
af	O	_	_	_	_	_	_	_	_
Bach	B-PER	_	_	_	_	_	_	_	_
och	O	_	_	_	_	_	_	_	_
Die	O	_	_	_	_	_	_	_	_
Nachtigall	O	_	_	_	_	_	_	_	_
för	O	_	_	_	_	_	_	_	_
violin	O	_	_	_	_	_	_	_	_
af	O	_	_	_	_	_	_	_	_
Sara	B-PER	_	_	_	_	_	_	_	_
-	I-PER	_	_	_	_	_	_	_	_
sate	I-PER	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_
—	O	_	_	_	_	_	_	_	_
Sommarminnen	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
suite	O	_	_	_	_	_	_	_	_
af	O	_	_	_	_	_	_	_	_
Raja	O	_	_	_	_	_	_	_	_
-	O	_	_	_	_	_	_	_	_
nus	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
Romans	O	_	_	_	_	_	_	_	_
af	O	_	_	_	_	_	_	_	_
Flodin	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
Ballad	O	_	_	_	_	_	_	_	_
och	O	_	_	_	_	_	_	_	_
Inter	O	_	_	_	_	_	_	_	_
-	O	_	_	_	_	_	_	_	_
mezzo	O	_	_	_	_	_	_	_	_
af	O	_	_	_	_	_	_	_	_
Sibelius	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
30	O	_	_	_	_	_	_	_	_
-	O	_	_	_	_	_	_	_	_
åriga	O	_	_	_	_	_	_	_	_
krigets	O	_	_	_	_	_	_	_	_
marsch	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_
—	O	_	_	_	_	_	_	_	_
Å	O	_	_	_	_	_	_	_	_
finska	O	_	_	_	_	_	_	_	_
teatern	O	_	_	_	_	_	_	_	_
egde	O	_	_	_	_	_	_	_	_
i	O	_	_	_	_	_	_	_	_
går	O	_	_	_	_	_	_	_	_
en	O	_	_	_	_	_	_	_	_
särdeles	O	_	_	_	_	_	_	_	_
intressant	O	_	_	_	_	_	_	_	_
premiär	O	_	_	_	_	_	_	_	_
rum	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
i	O	_	_	_	_	_	_	_	_
det	O	_	_	_	_	_	_	_	_
ett	O	_	_	_	_	_	_	_	_
Gerhard	B-PER	_	_	_	_	_	_	_	_
Hauptmanns	I-PER	_	_	_	_	_	_	_	_
„	O	_	_	_	_	_	_	_	_
Hanneles	O	_	_	_	_	_	_	_	_
"	O	_	_	_	_	_	_	_	_
för	O	_	_	_	_	_	_	_	_
första	O	_	_	_	_	_	_	_	_
gången	O	_	_	_	_	_	_	_	_
gick	O	_	_	_	_	_	_	_	_
öfver	O	_	_	_	_	_	_	_	_
nämda	O	_	_	_	_	_	_	_	_
teaters	O	_	_	_	_	_	_	_	_
scen	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
hvarför	O	_	_	_	_	_	_	_	_
-	O	_	_	_	_	_	_	_	_
utom	O	_	_	_	_	_	_	_	_
äfven	O	_	_	_	_	_	_	_	_
ett	O	_	_	_	_	_	_	_	_
inhemskt	O	_	_	_	_	_	_	_	_
original	O	_	_	_	_	_	_	_	_
„	O	_	_	_	_	_	_	_	_
Pater	O	_	_	_	_	_	_	_	_
Panlus	O	_	_	_	_	_	_	_	_
"	O	_	_	_	_	_	_	_	_
af	O	_	_	_	_	_	_	_	_
Yrjö	B-PER	_	_	_	_	_	_	_	_
Veijola	I-PER	_	_	_	_	_	_	_	_
kom	O	_	_	_	_	_	_	_	_
till	O	_	_	_	_	_	_	_	_
uppförande	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_
Det	O	_	_	_	_	_	_	_	_
var	O	_	_	_	_	_	_	_	_
själftallet	O	_	_	_	_	_	_	_	_
den	O	_	_	_	_	_	_	_	_
först	O	_	_	_	_	_	_	_	_
nämda	O	_	_	_	_	_	_	_	_
pjesen	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
som	O	_	_	_	_	_	_	_	_
tilldrog	O	_	_	_	_	_	_	_	_
sig	O	_	_	_	_	_	_	_	_
hufvudintresset	O	_	_	_	_	_	_	_	_
hos	O	_	_	_	_	_	_	_	_
publiken	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
som	O	_	_	_	_	_	_	_	_
fylde	O	_	_	_	_	_	_	_	_
salongen	O	_	_	_	_	_	_	_	_
och	O	_	_	_	_	_	_	_	_
på	O	_	_	_	_	_	_	_	_
det	O	_	_	_	_	_	_	_	_
lifligaste	O	_	_	_	_	_	_	_	_
applåderade	O	_	_	_	_	_	_	_	_
återgifvarne	O	_	_	_	_	_	_	_	_
af	O	_	_	_	_	_	_	_	_
hufvud	O	_	_	_	_	_	_	_	_
-	O	_	_	_	_	_	_	_	_
rollerna	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
fru	O	_	_	_	_	_	_	_	_
Leino	O	_	_	_	_	_	_	_	_
och	O	_	_	_	_	_	_	_	_
herr	O	_	_	_	_	_	_	_	_
Salo	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_
I	O	_	_	_	_	_	_	_	_
det	O	_	_	_	_	_	_	_	_
senare	O	_	_	_	_	_	_	_	_
nämda	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
som	O	_	_	_	_	_	_	_	_
förpjes	O	_	_	_	_	_	_	_	_
gifna	O	_	_	_	_	_	_	_	_
stycket	O	_	_	_	_	_	_	_	_
tolkades	O	_	_	_	_	_	_	_	_
titelrollen	O	_	_	_	_	_	_	_	_
af	O	_	_	_	_	_	_	_	_
herr	O	_	_	_	_	_	_	_	_
Adolf	O	_	_	_	_	_	_	_	_
Lindfors	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_
Vi	O	_	_	_	_	_	_	_	_
återkomma	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_
—	O	_	_	_	_	_	_	_	_
Ångaren	O	_	_	_	_	_	_	_	_
„	O	_	_	_	_	_	_	_	_
Bore	O	_	_	_	_	_	_	_	_
