TOKEN	NE-COARSE-LIT	NE-COARSE-METO	NE-FINE-LIT	NE-FINE-METO	NE-FINE-COMP	NE-NESTED	NEL-LIT	NEL-METO	MISC
Mahnung	O	_	_	_	_	O	-	_	-
zu	O	_	_	_	_	O	-	_	-
noch	O	_	_	_	_	O	-	_	-
ernſterem	O	_	_	_	_	O	-	_	-
,	O	_	_	_	_	O	-	_	-
eurigeren	O	_	_	_	_	O	-	_	-
Wirken	O	_	_	_	_	O	-	_	-
aus	O	_	_	_	_	O	-	_	-
derſelben	O	_	_	_	_	O	-	_	-
irgend	O	_	_	_	_	O	-	_	-
welche	O	_	_	_	_	O	-	_	-
Entmuthigung	O	_	_	_	_	O	-	_	-
entnehmen	O	_	_	_	_	O	-	_	-
wollten	O	_	_	_	_	O	-	_	-
.	O	_	_	_	_	O	-	_	-
Grade	O	_	_	_	_	O	-	_	-
jetzt	O	_	_	_	_	O	-	_	-
iſt	O	_	_	_	_	O	-	_	-
uns	O	_	_	_	_	O	-	_	-
von	O	_	_	_	_	O	-	_	-
unſerem	O	_	_	_	_	O	-	_	-
Kaiſer	O	_	_	_	_	O	-	_	-
und	O	_	_	_	_	O	-	_	-
König	O	_	_	_	_	O	-	_	-
und	O	_	_	_	_	O	-	_	-
von	O	_	_	_	_	O	-	_	-
ſeinem	O	_	_	_	_	O	-	_	-
Kanzler	O	_	_	_	_	O	-	_	-
das	O	_	_	_	_	O	-	_	-
Beiſpiel	O	_	_	_	_	O	-	_	-
des	O	_	_	_	_	O	-	_	-
treuen	O	_	_	_	_	O	-	_	-
,	O	_	_	_	_	O	-	_	-
muthigen	O	_	_	_	_	O	-	_	-
Ausharrens	O	_	_	_	_	O	-	_	-
und	O	_	_	_	_	O	-	_	-
des	O	_	_	_	_	O	-	_	-
Feſthaltens	O	_	_	_	_	O	-	_	-
an	O	_	_	_	_	O	-	_	-
den	O	_	_	_	_	O	-	_	-
für	O	_	_	_	_	O	-	_	-
richtig	O	_	_	_	_	O	-	_	-
erkannten	O	_	_	_	_	O	-	_	-
Grundſätzen	O	_	_	_	_	O	-	_	-
gegeben	O	_	_	_	_	O	-	_	-
worden	O	_	_	_	_	O	-	_	-
,	O	_	_	_	_	O	-	_	-
daran	O	_	_	_	_	O	-	_	-
ſollen	O	_	_	_	_	O	-	_	-
wir	O	_	_	_	_	O	-	_	-
uns	O	_	_	_	_	O	-	_	-
aufrichten	O	_	_	_	_	O	-	_	-
.	O	_	_	_	_	O	-	_	-
Als	O	_	_	_	_	O	-	_	-
nach	O	_	_	_	_	O	-	_	-
den	O	_	_	_	_	O	-	_	-
Wahlen	O	_	_	_	_	O	-	_	-
,	O	_	_	_	_	O	-	_	-
inmitten	O	_	_	_	_	O	-	_	-
des	O	_	_	_	_	O	-	_	-
betäubenden	O	_	_	_	_	O	-	_	-
Jubels	O	_	_	_	_	O	-	_	-
der	O	_	_	_	_	O	-	_	-
Fortſchrittspartei	B-org	_	_	_	_	O	Q694714	_	-
,	O	_	_	_	_	O	-	_	-
die	O	_	_	_	_	O	-	_	-
Freunde	O	_	_	_	_	O	-	_	-
der	O	_	_	_	_	O	-	_	-
Regierung	O	_	_	_	_	O	-	_	-
irre	O	_	_	_	_	O	-	_	-
zu	O	_	_	_	_	O	-	_	-
werden	O	_	_	_	_	O	-	_	-
und	O	_	_	_	_	O	-	_	-
an	O	_	_	_	_	O	-	_	-
der	O	_	_	_	_	O	-	_	-
Zukunft	O	_	_	_	_	O	-	_	-
zu	O	_	_	_	_	O	-	_	-
zweifeln	O	_	_	_	_	O	-	_	-
begannen	O	_	_	_	_	O	-	_	-
,	O	_	_	_	_	O	-	_	-
da	O	_	_	_	_	O	-	_	-
erſcholl	O	_	_	_	_	O	-	_	-
neu	O	_	_	_	_	O	-	_	-
belebend	O	_	_	_	_	O	-	_	-
vom	O	_	_	_	_	O	-	_	-
Throne	O	_	_	_	_	O	-	_	-
herab	O	_	_	_	_	O	-	_	-
erſt	O	_	_	_	_	O	-	_	-
das	O	_	_	_	_	O	-	_	-
Wort	O	_	_	_	_	O	-	_	-
jener	O	_	_	_	_	O	-	_	-
denkwürdigen	O	_	_	_	_	O	-	_	-
Botſchaft	O	_	_	_	_	O	-	_	-
,	O	_	_	_	_	O	-	_	-
wodurch	O	_	_	_	_	O	-	_	-
unſer	O	_	_	_	_	O	-	_	-
allverehrter	O	_	_	_	_	O	-	_	-
Kaiſer	O	_	_	_	_	O	-	_	-
ſich	O	_	_	_	_	O	-	_	-
perſönlich	O	_	_	_	_	O	-	_	-
zu	O	_	_	_	_	O	-	_	-
den	O	_	_	_	_	O	-	_	-
bisherigen	O	_	_	_	_	O	-	_	-
Zielen	O	_	_	_	_	O	-	_	-
der	O	_	_	_	_	O	-	_	-
Regierung	O	_	_	_	_	O	-	_	-
bekannte	O	_	_	_	_	O	-	_	-
und	O	_	_	_	_	O	-	_	-
„	O	_	_	_	_	O	-	_	-
vor	O	_	_	_	_	O	-	_	-
Gott	O	_	_	_	_	O	-	_	-
und	O	_	_	_	_	O	-	_	-
den	O	_	_	_	_	O	-	_	-
Menſchen	O	_	_	_	_	O	-	_	-
“	O	_	_	_	_	O	-	_	-
bezeugte	O	_	_	_	_	O	-	_	-
,	O	_	_	_	_	O	-	_	-
daß	O	_	_	_	_	O	-	_	-
er	O	_	_	_	_	O	-	_	-
ſeine	O	_	_	_	_	O	-	_	-
von	O	_	_	_	_	O	-	_	-
dem	O	_	_	_	_	O	-	_	-
Herrn	O	_	_	_	_	O	-	_	-
ſo	O	_	_	_	_	O	-	_	-
reich	O	_	_	_	_	O	-	_	-
geſegnete	O	_	_	_	_	O	-	_	-
Regierung	O	_	_	_	_	O	-	_	-
nicht	O	_	_	_	_	O	-	_	-
beſchließen	O	_	_	_	_	O	-	_	-
wolle	O	_	_	_	_	O	-	_	-
,	O	_	_	_	_	O	-	_	-
ohne	O	_	_	_	_	O	-	_	-
,	O	_	_	_	_	O	-	_	-
ſo	O	_	_	_	_	O	-	_	-
viel	O	_	_	_	_	O	-	_	-
an	O	_	_	_	_	O	-	_	-
ihm	O	_	_	_	_	O	-	_	-
liegt	O	_	_	_	_	O	-	_	-
,	O	_	_	_	_	O	-	_	-
durch	O	_	_	_	_	O	-	_	-
die	O	_	_	_	_	O	-	_	-
beabſich	O	_	_	_	_	O	-	_	-
—	O	_	_	_	_	O	-	_	-
tigten	O	_	_	_	_	O	-	_	-
Reformen	O	_	_	_	_	O	-	_	-
das	O	_	_	_	_	O	-	_	-
deutſche	O	_	_	_	_	O	-	_	-
Reich	O	_	_	_	_	O	-	_	-
befeſtigt	O	_	_	_	_	O	-	_	-
und	O	_	_	_	_	O	-	_	-
zumal	O	_	_	_	_	O	-	_	-
die	O	_	_	_	_	O	-	_	-
ärmſten	O	_	_	_	_	O	-	_	-
ſeiner	O	_	_	_	_	O	-	_	-
Unterthanen	O	_	_	_	_	O	-	_	-
gegen	O	_	_	_	_	O	-	_	-
die	O	_	_	_	_	O	-	_	-
Unbilden	O	_	_	_	_	O	-	_	-
des	O	_	_	_	_	O	-	_	-
Geſchicks	O	_	_	_	_	O	-	_	-
ſicher	O	_	_	_	_	O	-	_	-
geſtellt	O	_	_	_	_	O	-	_	-
zu	O	_	_	_	_	O	-	_	-
haben	O	_	_	_	_	O	-	_	-
.	O	_	_	_	_	O	-	_	-
Als	O	_	_	_	_	O	-	_	-
aber	O	_	_	_	_	O	-	_	-
dieſer	O	_	_	_	_	O	-	_	-
feierlichen	O	_	_	_	_	O	-	_	-
Kundgebung	O	_	_	_	_	O	-	_	-
des	O	_	_	_	_	O	-	_	-
Kaiſers	O	_	_	_	_	O	-	_	-
gegen	O	_	_	_	_	O	-	_	-
—	O	_	_	_	_	O	-	_	-
über	O	_	_	_	_	O	-	_	-
die	O	_	_	_	_	O	-	_	-
Fortſchrittspartei	B-org	_	_	_	_	O	Q694714	_	-
in	O	_	_	_	_	O	-	_	-
übermäßigem	O	_	_	_	_	O	-	_	-
Trotz	O	_	_	_	_	O	-	_	-
das	O	_	_	_	_	O	-	_	-
Recht	O	_	_	_	_	O	-	_	-
des	O	_	_	_	_	O	-	_	-
durch	O	_	_	_	_	O	-	_	-
den	O	_	_	_	_	O	-	_	-
Königlichen	O	_	_	_	_	O	-	_	-
Erlaß	O	_	_	_	_	O	-	_	-
vom	O	_	_	_	_	O	-	_	-
4	O	_	_	_	_	O	-	_	-
.	O	_	_	_	_	O	-	_	-
Januar	O	_	_	_	_	O	-	_	-
und	O	_	_	_	_	O	-	_	-
dann	O	_	_	_	_	O	-	_	-
durch	O	_	_	_	_	O	-	_	-
Monarchen	O	_	_	_	_	O	-	_	-
zu	O	_	_	_	_	O	-	_	-
perſönlichem	O	_	_	_	_	O	-	_	-
Hervortreten	O	_	_	_	_	O	-	_	-
in	O	_	_	_	_	O	-	_	-
Frage	O	_	_	_	_	O	-	_	-
ſtellte	O	_	_	_	_	O	-	_	-
,	O	_	_	_	_	O	-	_	-
wurden	O	_	_	_	_	O	-	_	-
die	O	_	_	_	_	O	-	_	-
herrliche	O	_	_	_	_	O	-	_	-
Königsrede	O	_	_	_	_	O	-	_	-
des	O	_	_	_	_	O	-	_	-
Fürſten	O	_	_	_	_	O	-	_	-
Bismarck	B-pers	_	_	_	_	O	Q8442	_	-
die	O	_	_	_	_	O	-	_	-
altpreußiſchen	O	_	_	_	_	O	-	_	-
Grundſätze	O	_	_	_	_	O	-	_	-
über	O	_	_	_	_	O	-	_	-
die	O	_	_	_	_	O	-	_	-
Stellung	O	_	_	_	_	O	-	_	-
der	O	_	_	_	_	O	-	_	-
Krone	O	_	_	_	_	O	-	_	-
im	O	_	_	_	_	O	-	_	-
Leben	O	_	_	_	_	O	-	_	-
des	O	_	_	_	_	O	-	_	-
Volkes	O	_	_	_	_	O	-	_	-
ſo	O	_	_	_	_	O	-	_	-
wirkſam	O	_	_	_	_	O	-	_	-
zur	O	_	_	_	_	O	-	_	-
Geltung	O	_	_	_	_	O	-	_	-
gebracht	O	_	_	_	_	O	-	_	-
,	O	_	_	_	_	O	-	_	-
daß	O	_	_	_	_	O	-	_	-
ſich	O	_	_	_	_	O	-	_	-
im	O	_	_	_	_	O	-	_	-
erſten	O	_	_	_	_	O	-	_	-
Augenblick	O	_	_	_	_	O	-	_	-
kein	O	_	_	_	_	O	-	_	-
Widerſpruch	O	_	_	_	_	O	-	_	-
von	O	_	_	_	_	O	-	_	-
irgend	O	_	_	_	_	O	-	_	-
einer	O	_	_	_	_	O	-	_	-
Seite	O	_	_	_	_	O	-	_	-
her	O	_	_	_	_	O	-	_	-
dagegen	O	_	_	_	_	O	-	_	-
zu	O	_	_	_	_	O	-	_	-
er⸗	O	_	_	_	_	O	-	_	-
heben	O	_	_	_	_	O	-	_	-
wagte	O	_	_	_	_	O	-	_	-
.	O	_	_	_	_	O	-	_	-
Dieſe	O	_	_	_	_	O	-	_	-
gewaltigen	O	_	_	_	_	O	-	_	-
Thatſachen	O	_	_	_	_	O	-	_	-
ſind	O	_	_	_	_	O	-	_	-
ein	O	_	_	_	_	O	-	_	-
Merkſtein	O	_	_	_	_	O	-	_	-
und	O	_	_	_	_	O	-	_	-
Wendepunkt	O	_	_	_	_	O	-	_	-
unſerer	O	_	_	_	_	O	-	_	-
öffentlichen	O	_	_	_	_	O	-	_	-
Entwickelung	O	_	_	_	_	O	-	_	-
geworden	O	_	_	_	_	O	-	_	-
.	O	_	_	_	_	O	-	_	-
Nun	O	_	_	_	_	O	-	_	-
denn	O	_	_	_	_	O	-	_	-
,	O	_	_	_	_	O	-	_	-
laßt	O	_	_	_	_	O	-	_	-
auch	O	_	_	_	_	O	-	_	-
uns	O	_	_	_	_	O	-	_	-
zeigen	O	_	_	_	_	O	-	_	-
,	O	_	_	_	_	O	-	_	-
daß	O	_	_	_	_	O	-	_	-
die	O	_	_	_	_	O	-	_	-
Erfahrungen	O	_	_	_	_	O	-	_	-
der	O	_	_	_	_	O	-	_	-
letzten	O	_	_	_	_	O	-	_	-
Wahlen	O	_	_	_	_	O	-	_	-
uns	O	_	_	_	_	O	-	_	-
keinesweges	O	_	_	_	_	O	-	_	-
entmuthigt	O	_	_	_	_	O	-	_	-
,	O	_	_	_	_	O	-	_	-
vielmehr	O	_	_	_	_	O	-	_	-
nur	O	_	_	_	_	O	-	_	-
zu	O	_	_	_	_	O	-	_	-
kräftigerem	O	_	_	_	_	O	-	_	-
Handeln	O	_	_	_	_	O	-	_	-
im	O	_	_	_	_	O	-	_	-
Sinne	O	_	_	_	_	O	-	_	-
des	O	_	_	_	_	O	-	_	-
Königs	O	_	_	_	_	O	-	_	-
veranlaßt	O	_	_	_	_	O	-	_	-
haben	O	_	_	_	_	O	-	_	-
.	O	_	_	_	_	O	-	_	-
Wir	O	_	_	_	_	O	-	_	-
haben	O	_	_	_	_	O	-	_	-
auch	O	_	_	_	_	O	-	_	-
keinen	O	_	_	_	_	O	-	_	-
Grund	O	_	_	_	_	O	-	_	-
zum	O	_	_	_	_	O	-	_	-
Kleinmuth	O	_	_	_	_	O	-	_	-
,	O	_	_	_	_	O	-	_	-
denn	O	_	_	_	_	O	-	_	-
es	O	_	_	_	_	O	-	_	-
iſt	O	_	_	_	_	O	-	_	-
bei	O	_	_	_	_	O	-	_	-
uns	O	_	_	_	_	O	-	_	-
,	O	_	_	_	_	O	-	_	-
ſowohl	O	_	_	_	_	O	-	_	-
von	O	_	_	_	_	O	-	_	-
Alters	O	_	_	_	_	O	-	_	-
her	O	_	_	_	_	O	-	_	-
,	O	_	_	_	_	O	-	_	-
wie	O	_	_	_	_	O	-	_	-
aus	O	_	_	_	_	O	-	_	-
der	O	_	_	_	_	O	-	_	-
neueſten	O	_	_	_	_	O	-	_	-
glorreichen	O	_	_	_	_	O	-	_	-
Zeit	O	_	_	_	_	O	-	_	-
ſoviel	O	_	_	_	_	O	-	_	-
wirkliches	O	_	_	_	_	O	-	_	-
Vertrauen	O	_	_	_	_	O	-	_	-
zum	O	_	_	_	_	O	-	_	-
König	O	_	_	_	_	O	-	_	-
und	O	_	_	_	_	O	-	_	-
ſeiner	O	_	_	_	_	O	-	_	-
Regierung	O	_	_	_	_	O	-	_	-
vorhanden	O	_	_	_	_	O	-	_	-
,	O	_	_	_	_	O	-	_	-
daß	O	_	_	_	_	O	-	_	-
das	O	_	_	_	_	O	-	_	-
Volk	O	_	_	_	_	O	-	_	-
derſelben	O	_	_	_	_	O	-	_	-
nicht	O	_	_	_	_	O	-	_	-
dauernd	O	_	_	_	_	O	-	_	-
entfremdet	O	_	_	_	_	O	-	_	-
werden	O	_	_	_	_	O	-	_	-
kann	O	_	_	_	_	O	-	_	-
:	O	_	_	_	_	O	-	_	-
immer	O	_	_	_	_	O	-	_	-
und	O	_	_	_	_	O	-	_	-
immer	O	_	_	_	_	O	-	_	-
wieder	O	_	_	_	_	O	-	_	-
erkennt	O	_	_	_	_	O	-	_	-
daſſelbe	O	_	_	_	_	O	-	_	-
,	O	_	_	_	_	O	-	_	-
daß	O	_	_	_	_	O	-	_	-
die	O	_	_	_	_	O	-	_	-
treuſte	O	_	_	_	_	O	-	_	-
und	O	_	_	_	_	O	-	_	-
ſtete	O	_	_	_	_	O	-	_	-
Sorge	O	_	_	_	_	O	-	_	-
für	O	_	_	_	_	O	-	_	-
das	O	_	_	_	_	O	-	_	-
gemeinſame	O	_	_	_	_	O	-	_	-
Wohl	O	_	_	_	_	O	-	_	-
allein	O	_	_	_	_	O	-	_	-
ihre	O	_	_	_	_	O	-	_	-
Entſchließungen	O	_	_	_	_	O	-	_	-
beſtimmt	O	_	_	_	_	O	-	_	-
und	O	_	_	_	_	O	-	_	-
ihre	O	_	_	_	_	O	-	_	-
Schritte	O	_	_	_	_	O	-	_	-
leitet	O	_	_	_	_	O	-	_	-
.	O	_	_	_	_	O	-	_	-
Und	O	_	_	_	_	O	-	_	-
wenn	O	_	_	_	_	O	-	_	-
wir	O	_	_	_	_	O	-	_	-
Umſchau	O	_	_	_	_	O	-	_	-
halten	O	_	_	_	_	O	-	_	-
in	O	_	_	_	_	O	-	_	-
allen	O	_	_	_	_	O	-	_	-
Staaten	O	_	_	_	_	O	-	_	-
Europa	B-loc	_	_	_	_	O	Q46	_	-
'	I-loc	_	_	_	_	O	Q46	_	-
s	I-loc	_	_	_	_	O	Q46	_	-
,	O	_	_	_	_	O	-	_	-
giebt	O	_	_	_	_	O	-	_	-
es	O	_	_	_	_	O	-	_	-
wohl	O	_	_	_	_	O	-	_	-
ein	O	_	_	_	_	O	-	_	-
Volk	O	_	_	_	_	O	-	_	-
,	O	_	_	_	_	O	-	_	-
das	O	_	_	_	_	O	-	_	-
wir	O	_	_	_	_	O	-	_	-
beneiden	O	_	_	_	_	O	-	_	-
könnten	O	_	_	_	_	O	-	_	-
,	O	_	_	_	_	O	-	_	-
und	O	_	_	_	_	O	-	_	-
in	O	_	_	_	_	O	-	_	-
welchem	O	_	_	_	_	O	-	_	-
nicht	O	_	_	_	_	O	-	_	-
weit	O	_	_	_	_	O	-	_	-
größere	O	_	_	_	_	O	-	_	-
Schwierigkeiten	O	_	_	_	_	O	-	_	-
den	O	_	_	_	_	O	-	_	-
Blick	O	_	_	_	_	O	-	_	-
in	O	_	_	_	_	O	-	_	-
die	O	_	_	_	_	O	-	_	-
Zukunft	O	_	_	_	_	O	-	_	-
trübten	O	_	_	_	_	O	-	_	-
?	O	_	_	_	_	O	-	_	-
Uns	O	_	_	_	_	O	-	_	-
iſt	O	_	_	_	_	O	-	_	-
in	O	_	_	_	_	O	-	_	-
kurzer	O	_	_	_	_	O	-	_	-
Zeit	O	_	_	_	_	O	-	_	-
ſo	O	_	_	_	_	O	-	_	-
Großes	O	_	_	_	_	O	-	_	-
zu	O	_	_	_	_	O	-	_	-
Theil	O	_	_	_	_	O	-	_	-
geworden	O	_	_	_	_	O	-	_	-
,	O	_	_	_	_	O	-	_	-
daß	O	_	_	_	_	O	-	_	-
wir	O	_	_	_	_	O	-	_	-
um	O	_	_	_	_	O	-	_	-
der	O	_	_	_	_	O	-	_	-
jetzigen	O	_	_	_	_	O	-	_	-
Zwiſtigkeiten	O	_	_	_	_	O	-	_	-
willen	O	_	_	_	_	O	-	_	-
nicht	O	_	_	_	_	O	-	_	-
klein	O	_	_	_	_	O	-	_	-
—	O	_	_	_	_	O	-	_	-
müthig	O	_	_	_	_	O	-	_	-
zu	O	_	_	_	_	O	-	_	-
werden	O	_	_	_	_	O	-	_	-
brauchen	O	_	_	_	_	O	-	_	-
.	O	_	_	_	_	O	-	_	-
Nach	O	_	_	_	_	O	-	_	-
den	O	_	_	_	_	O	-	_	-
heißen	O	_	_	_	_	O	-	_	-
Kämpfen	O	_	_	_	_	O	-	_	-
der	O	_	_	_	_	O	-	_	-
Gegenwart	O	_	_	_	_	O	-	_	-
wird	O	_	_	_	_	O	-	_	-
ſicher	O	_	_	_	_	O	-	_	-
der	O	_	_	_	_	O	-	_	-
innere	O	_	_	_	_	O	-	_	-
Friede	O	_	_	_	_	O	-	_	-
wiederkehren	O	_	_	_	_	O	-	_	-
,	O	_	_	_	_	O	-	_	-
und	O	_	_	_	_	O	-	_	-
man	O	_	_	_	_	O	-	_	-
wird	O	_	_	_	_	O	-	_	-
es	O	_	_	_	_	O	-	_	-
einſt	O	_	_	_	_	O	-	_	-
noch	O	_	_	_	_	O	-	_	-
der	O	_	_	_	_	O	-	_	-
Regierung	O	_	_	_	_	O	-	_	-
danken	O	_	_	_	_	O	-	_	-
,	O	_	_	_	_	O	-	_	-
daß	O	_	_	_	_	O	-	_	-
ſie	O	_	_	_	_	O	-	_	-
ſich	O	_	_	_	_	O	-	_	-
durch	O	_	_	_	_	O	-	_	-
die	O	_	_	_	_	O	-	_	-
Verkennung	O	_	_	_	_	O	-	_	-
ihrer	O	_	_	_	_	O	-	_	-
Abſichten	O	_	_	_	_	O	-	_	-
in	O	_	_	_	_	O	-	_	-
der	O	_	_	_	_	O	-	_	-
Verfolgung	O	_	_	_	_	O	-	_	-
des	O	_	_	_	_	O	-	_	-
Ziels	O	_	_	_	_	O	-	_	-
für	O	_	_	_	_	O	-	_	-
das	O	_	_	_	_	O	-	_	-
Wohl	O	_	_	_	_	O	-	_	-
der	O	_	_	_	_	O	-	_	-
Geſammtheit	O	_	_	_	_	O	-	_	-
nicht	O	_	_	_	_	O	-	_	-
hat	O	_	_	_	_	O	-	_	-
irre	O	_	_	_	_	O	-	_	-
machen	O	_	_	_	_	O	-	_	-
laſſen	O	_	_	_	_	O	-	_	-
.	O	_	_	_	_	O	-	_	-
Dieſer	O	_	_	_	_	O	-	_	-
