TOKEN	NE-COARSE-LIT	NE-COARSE-METO	NE-FINE-LIT	NE-FINE-METO	NE-FINE-COMP	NE-NESTED	NEL-LIT	NEL-METO	MISC
tasavallalle	O	_	_	_	_	_	_	_	_
siitä	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
että	O	_	_	_	_	_	_	_	_
se	O	_	_	_	_	_	_	_	_
on	O	_	_	_	_	_	_	_	_
pelastanut	O	_	_	_	_	_	_	_	_
Ranskan	B-LOC	_	_	_	_	_	_	_	_
sodan	O	_	_	_	_	_	_	_	_
kärsimyk	O	_	_	_	_	_	_	_	_
-	O	_	_	_	_	_	_	_	_
sistä	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
että	O	_	_	_	_	_	_	_	_
se	O	_	_	_	_	_	_	_	_
on	O	_	_	_	_	_	_	_	_
solminut	O	_	_	_	_	_	_	_	_
kahden	O	_	_	_	_	_	_	_	_
suu	O	_	_	_	_	_	_	_	_
-	O	_	_	_	_	_	_	_	_
ren	O	_	_	_	_	_	_	_	_
kansan	O	_	_	_	_	_	_	_	_
onneksi	O	_	_	_	_	_	_	_	_
lujan	O	_	_	_	_	_	_	_	_
liiton	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
että	O	_	_	_	_	_	_	_	_
se	O	_	_	_	_	_	_	_	_
on	O	_	_	_	_	_	_	_	_
hankkinut	O	_	_	_	_	_	_	_	_
ystävyyssuhteita	O	_	_	_	_	_	_	_	_
ja	O	_	_	_	_	_	_	_	_
että	O	_	_	_	_	_	_	_	_
se	O	_	_	_	_	_	_	_	_
on	O	_	_	_	_	_	_	_	_
osannut	O	_	_	_	_	_	_	_	_
puolustaa	O	_	_	_	_	_	_	_	_
Rans	B-LOC	_	_	_	_	_	_	_	_
-	I-LOC	_	_	_	_	_	_	_	_
kan	I-LOC	_	_	_	_	_	_	_	_
etuja	O	_	_	_	_	_	_	_	_
kaikissa	O	_	_	_	_	_	_	_	_
oloissa	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_
Sitä	O	_	_	_	_	_	_	_	_
var	O	_	_	_	_	_	_	_	_
-	O	_	_	_	_	_	_	_	_
ten	O	_	_	_	_	_	_	_	_
on	O	_	_	_	_	_	_	_	_
kuitenkin	O	_	_	_	_	_	_	_	_
tarpeen	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
että	O	_	_	_	_	_	_	_	_
me	O	_	_	_	_	_	_	_	_
yl	O	_	_	_	_	_	_	_	_
-	O	_	_	_	_	_	_	_	_
läpidämme	O	_	_	_	_	_	_	_	_
vankkaa	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
hyvin	O	_	_	_	_	_	_	_	_
järjestet	O	_	_	_	_	_	_	_	_
-	O	_	_	_	_	_	_	_	_
tyä	O	_	_	_	_	_	_	_	_
armeijaa	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
joka	O	_	_	_	_	_	_	_	_
on	O	_	_	_	_	_	_	_	_
sen	O	_	_	_	_	_	_	_	_
kaltainen	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
kuin	O	_	_	_	_	_	_	_	_
se	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
jota	O	_	_	_	_	_	_	_	_
minulla	O	_	_	_	_	_	_	_	_
on	O	_	_	_	_	_	_	_	_
äsken	O	_	_	_	_	_	_	_	_
ollut	O	_	_	_	_	_	_	_	_
ilo	O	_	_	_	_	_	_	_	_
tervehtää	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_
Pietarissa	B-LOC	_	_	_	_	_	_	_	_
kuolleena	O	_	_	_	_	_	_	_	_
hänen	O	_	_	_	_	_	_	_	_
tuttavan	O	_	_	_	_	_	_	_	_
-	B-PER	_	_	_	_	_	_	_	_
sa	I-PER	_	_	_	_	_	_	_	_
,	I-PER	_	_	_	_	_	_	_	_
Moskovan	B-PER	_	_	_	_	_	_	_	_
yliopiston	I-PER	_	_	_	_	_	_	_	_
yksityisdo	I-PER	_	_	_	_	_	_	_	_
-	I-PER	_	_	_	_	_	_	_	_
sentti	I-PER	_	_	_	_	_	_	_	_
P	I-PER	_	_	_	_	_	_	_	_
.	I-PER	_	_	_	_	_	_	_	_
M	I-PER	_	_	_	_	_	_	_	_
.	I-PER	_	_	_	_	_	_	_	_
Golovatshev	I-PER	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_
Vainaja	O	_	_	_	_	_	_	_	_
oli	O	_	_	_	_	_	_	_	_
pari	O	_	_	_	_	_	_	_	_
päivää	O	_	_	_	_	_	_	_	_
asunut	O	_	_	_	_	_	_	_	_
yksin	O	_	_	_	_	_	_	_	_
koko	O	_	_	_	_	_	_	_	_
huo	O	_	_	_	_	_	_	_	_
-	O	_	_	_	_	_	_	_	_
neustossa	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_
Kuoleman	O	_	_	_	_	_	_	_	_
syytä	O	_	_	_	_	_	_	_	_
ei	O	_	_	_	_	_	_	_	_
ole	O	_	_	_	_	_	_	_	_
vie	O	_	_	_	_	_	_	_	_
-	O	_	_	_	_	_	_	_	_
lä	O	_	_	_	_	_	_	_	_
saatu	O	_	_	_	_	_	_	_	_
selville	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_
Newyorkista	B-LOC	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
syysk	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_
19	O	_	_	_	_	_	_	_	_
p	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_
Rooseveltin	B-PER	_	_	_	_	_	_	_	_
sihteeri	O	_	_	_	_	_	_	_	_
ilmoittaa	O	_	_	_	_	_	_	_	_
perättö	O	_	_	_	_	_	_	_	_
-	O	_	_	_	_	_	_	_	_
mäksi	O	_	_	_	_	_	_	_	_
tiedon	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
että	O	_	_	_	_	_	_	_	_
Rooseveltia	B-PER	_	_	_	_	_	_	_	_
olisi	O	_	_	_	_	_	_	_	_
kehotettu	O	_	_	_	_	_	_	_	_
käymään	O	_	_	_	_	_	_	_	_
Englannissa	B-LOC	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
Saksassa	B-LOC	_	_	_	_	_	_	_	_
ja	O	_	_	_	_	_	_	_	_
Venäjällä	B-LOC	_	_	_	_	_	_	_	_
puhumassa	O	_	_	_	_	_	_	_	_
San	B-LOC	_	_	_	_	_	_	_	_
Franciscon	B-LOC	_	_	_	_	_	_	_	_
näyttelyn	O	_	_	_	_	_	_	_	_
puolesta	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_
Roosevelt	B-PER	_	_	_	_	_	_	_	_
ei	O	_	_	_	_	_	_	_	_
missään	O	_	_	_	_	_	_	_	_
tapauksessa	O	_	_	_	_	_	_	_	_
hy	O	_	_	_	_	_	_	_	_
-	O	_	_	_	_	_	_	_	_
väksyisi	O	_	_	_	_	_	_	_	_
sellaista	O	_	_	_	_	_	_	_	_
tarjousta	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
sanoo	O	_	_	_	_	_	_	_	_
sihteeri	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_
Yhdysvaltain	B-LOC	_	_	_	_	_	_	_	_
„	O	_	_	_	_	_	_	_	_
Kupari	B-LOC	_	_	_	_	_	_	_	_
-	I-ORG	_	_	_	_	_	_	_	_
alueen	I-ORG	_	_	_	_	_	_	_	_
“	O	_	_	_	_	_	_	_	_
työtaistelu	O	_	_	_	_	_	_	_	_
jatkuu	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_
Kuparisaaren	B-LOC	_	_	_	_	_	_	_	_
kaivantotyömiesten	O	_	_	_	_	_	_	_	_
lakko	O	_	_	_	_	_	_	_	_
on	O	_	_	_	_	_	_	_	_
pääasiallisesti	O	_	_	_	_	_	_	_	_
vielä	O	_	_	_	_	_	_	_	_
ennal	O	_	_	_	_	_	_	_	_
-	O	_	_	_	_	_	_	_	_
laan	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_
Lakkolaiset	O	_	_	_	_	_	_	_	_
pysyvät	O	_	_	_	_	_	_	_	_
lujina	O	_	_	_	_	_	_	_	_
vaatimuksissaan	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
mutta	O	_	_	_	_	_	_	_	_
toisaalta	O	_	_	_	_	_	_	_	_
käypi	O	_	_	_	_	_	_	_	_
yhä	O	_	_	_	_	_	_	_	_
selvemmäksi	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
että	O	_	_	_	_	_	_	_	_
»	O	_	_	_	_	_	_	_	_
We	B-ORG	_	_	_	_	_	_	_	_
-	I-ORG	_	_	_	_	_	_	_	_
stern	I-ORG	_	_	_	_	_	_	_	_
Federation	I-ORG	_	_	_	_	_	_	_	_
of	I-ORG	_	_	_	_	_	_	_	_
Miners	I-ORG	_	_	_	_	_	_	_	_
»	I-ORG	_	_	_	_	_	_	_	_
-	I-ORG	_	_	_	_	_	_	_	_
yhtiö	I-ORG	_	_	_	_	_	_	_	_
valmistautuu	O	_	_	_	_	_	_	_	_
Kuparialueella	B-LOC	_	_	_	_	_	_	_	_
pitkä	O	_	_	_	_	_	_	_	_
-	O	_	_	_	_	_	_	_	_
aikaiseen	O	_	_	_	_	_	_	_	_
taisteluun	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_
Lakkolaiset	O	_	_	_	_	_	_	_	_
ovat	O	_	_	_	_	_	_	_	_
lähettäneet	O	_	_	_	_	_	_	_	_
lapsiaan	O	_	_	_	_	_	_	_	_
muille	O	_	_	_	_	_	_	_	_
paikkakunnille	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_
Valtakunnan	O	_	_	_	_	_	_	_	_
työmi	O	_	_	_	_	_	_	_	_
-	O	_	_	_	_	_	_	_	_
nisteriö	O	_	_	_	_	_	_	_	_
on	O	_	_	_	_	_	_	_	_
luopunuk	O	_	_	_	_	_	_	_	_
yrityksestään	O	_	_	_	_	_	_	_	_
saada	O	_	_	_	_	_	_	_	_
kaivantojen	O	_	_	_	_	_	_	_	_
omistajat	O	_	_	_	_	_	_	_	_
ja	O	_	_	_	_	_	_	_	_
yh	O	_	_	_	_	_	_	_	_
-	O	_	_	_	_	_	_	_	_
tiö	O	_	_	_	_	_	_	_	_
neuvotteluihin	O	_	_	_	_	_	_	_	_
keskenään	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_
Viisikymmentä	O	_	_	_	_	_	_	_	_
naispuolista	O	_	_	_	_	_	_	_	_
lakko	O	_	_	_	_	_	_	_	_
-	O	_	_	_	_	_	_	_	_
vahtia	O	_	_	_	_	_	_	_	_
käsittävä	O	_	_	_	_	_	_	_	_
joukko	O	_	_	_	_	_	_	_	_
ajoi	O	_	_	_	_	_	_	_	_
äsket	O	_	_	_	_	_	_	_	_
-	O	_	_	_	_	_	_	_	_
täin	O	_	_	_	_	_	_	_	_
eräästä	O	_	_	_	_	_	_	_	_
Calumet	B-LOC	_	_	_	_	_	_	_	_
&	I-ORG	_	_	_	_	_	_	_	_
Heclan	I-ORG	_	_	_	_	_	_	_	_
kai	O	_	_	_	_	_	_	_	_
-	O	_	_	_	_	_	_	_	_
voksesta	O	_	_	_	_	_	_	_	_
pois	O	_	_	_	_	_	_	_	_
kuusi	O	_	_	_	_	_	_	_	_
apulaissheriffiä	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
jotka	O	_	_	_	_	_	_	_	_
olivat	O	_	_	_	_	_	_	_	_
asetetut	O	_	_	_	_	_	_	_	_
sine	O	_	_	_	_	_	_	_	_
suojelemaan	O	_	_	_	_	_	_	_	_
työnhaluisten	O	_	_	_	_	_	_	_	_
työhön	O	_	_	_	_	_	_	_	_
menoa	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_
Pe	O	_	_	_	_	_	_	_	_
-	O	_	_	_	_	_	_	_	_
räytyen	O	_	_	_	_	_	_	_	_
naisten	O	_	_	_	_	_	_	_	_
tieltä	O	_	_	_	_	_	_	_	_
varustautuivat	O	_	_	_	_	_	_	_	_
miehet	O	_	_	_	_	_	_	_	_
taistelunn	O	_	_	_	_	_	_	_	_
naisten	O	_	_	_	_	_	_	_	_
kanssa	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
mutta	O	_	_	_	_	_	_	_	_
ennenkuin	O	_	_	_	_	_	_	_	_
tappelu	O	_	_	_	_	_	_	_	_
ennätti	O	_	_	_	_	_	_	_	_
al	O	_	_	_	_	_	_	_	_
-	O	_	_	_	_	_	_	_	_
kaa	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
saapui	O	_	_	_	_	_	_	_	_
paikalle	O	_	_	_	_	_	_	_	_
puoli	O	_	_	_	_	_	_	_	_
komppa	O	_	_	_	_	_	_	_	_
-	O	_	_	_	_	_	_	_	_
niaa	O	_	_	_	_	_	_	_	_
sotaväkeä	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
joka	O	_	_	_	_	_	_	_	_
paineteilla	O	_	_	_	_	_	_	_	_
ajoi	O	_	_	_	_	_	_	_	_
pois	O	_	_	_	_	_	_	_	_
paikalta	O	_	_	_	_	_	_	_	_
naiset	O	_	_	_	_	_	_	_	_
ja	O	_	_	_	_	_	_	_	_
miehet	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_
Aino	O	_	_	_	_	_	_	_	_
-	O	_	_	_	_	_	_	_	_
astaan	O	_	_	_	_	_	_	_	_
se	O	_	_	_	_	_	_	_	_
seikka	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
että	O	_	_	_	_	_	_	_	_
kaivos	O	_	_	_	_	_	_	_	_
oli	O	_	_	_	_	_	_	_	_
hy	O	_	_	_	_	_	_	_	_
-	O	_	_	_	_	_	_	_	_
vin	O	_	_	_	_	_	_	_	_
lähellä	O	_	_	_	_	_	_	_	_
sotilasleiriä	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
joten	O	_	_	_	_	_	_	_	_
sota	O	_	_	_	_	_	_	_	_
-	O	_	_	_	_	_	_	_	_
väkeä	O	_	_	_	_	_	_	_	_
nopeasti	O	_	_	_	_	_	_	_	_
saatiir	O	_	_	_	_	_	_	_	_
paikalle	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
esti	O	_	_	_	_	_	_	_	_
turmiollisen	O	_	_	_	_	_	_	_	_
tappelun	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_
Saksi	B-LOC	_	_	_	_	_	_	_	_
-	O	_	_	_	_	_	_	_	_
Weimarin	B-LOC	_	_	_	_	_	_	_	_
prinsessa	O	_	_	_	_	_	_	_	_
ampunut	O	_	_	_	_	_	_	_	_
itsensä	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_
Heidelbergissä	B-LOC	_	_	_	_	_	_	_	_
on	O	_	_	_	_	_	_	_	_
äkkiarvaamatta	O	_	_	_	_	_	_	_	_
kuollut	O	_	_	_	_	_	_	_	_
25	O	_	_	_	_	_	_	_	_
vuotias	O	_	_	_	_	_	_	_	_
Saksi	B-PER	_	_	_	_	_	_	_	_
-	I-PER	_	_	_	_	_	_	_	_
Weimarin	I-PER	_	_	_	_	_	_	_	_
prinsessa	I-PER	_	_	_	_	_	_	_	_
Sofia	I-PER	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_
Virallisia	O	_	_	_	_	_	_	_	_
tietoja	O	_	_	_	_	_	_	_	_
kuoleman	O	_	_	_	_	_	_	_	_
syystä	O	_	_	_	_	_	_	_	_
ei	O	_	_	_	_	_	_	_	_
ole	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_
Eräs	O	_	_	_	_	_	_	_	_
ilta	O	_	_	_	_	_	_	_	_
-	O	_	_	_	_	_	_	_	_
lehti	O	_	_	_	_	_	_	_	_
ilmoittaa	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
että	O	_	_	_	_	_	_	_	_
prinsessa	O	_	_	_	_	_	_	_	_
olisi	O	_	_	_	_	_	_	_	_
re	O	_	_	_	_	_	_	_	_
-	O	_	_	_	_	_	_	_	_
volverilla	O	_	_	_	_	_	_	_	_
ampunut	O	_	_	_	_	_	_	_	_
itsensä	O	_	_	_	_	_	_	_	_
ja	O	_	_	_	_	_	_	_	_
selittää	O	_	_	_	_	_	_	_	_
syyn	O	_	_	_	_	_	_	_	_
itsemurhaan	O	_	_	_	_	_	_	_	_
seuraavalla	O	_	_	_	_	_	_	_	_
taval	O	_	_	_	_	_	_	_	_
-	O	_	_	_	_	_	_	_	_
la:	O	_	_	_	_	_	_	_	_
Muutamia	O	_	_	_	_	_	_	_	_
kuukausia	O	_	_	_	_	_	_	_	_
sitten	O	_	_	_	_	_	_	_	_
levist	O	_	_	_	_	_	_	_	_
huhu	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
että	O	_	_	_	_	_	_	_	_
prinsessa	O	_	_	_	_	_	_	_	_
olisi	O	_	_	_	_	_	_	_	_
kihlautu	O	_	_	_	_	_	_	_	_
-	O	_	_	_	_	_	_	_	_
nut	O	_	_	_	_	_	_	_	_
erään	O	_	_	_	_	_	_	_	_
berliniläisen	O	_	_	_	_	_	_	_	_
Bleichröder	B-PER	_	_	_	_	_	_	_	_
-	O	_	_	_	_	_	_	_	_
nimisen	O	_	_	_	_	_	_	_	_
finanssimiehen	O	_	_	_	_	_	_	_	_
kanssa	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_
Nä	O	_	_	_	_	_	_	_	_
-	O	_	_	_	_	_	_	_	_
mä	O	_	_	_	_	_	_	_	_
huhut	O	_	_	_	_	_	_	_	_
kuitenkin	O	_	_	_	_	_	_	_	_
kumottiin	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_
Itse	O	_	_	_	_	_	_	_	_
asiassa	O	_	_	_	_	_	_	_	_
oli	O	_	_	_	_	_	_	_	_
kuitenkin	O	_	_	_	_	_	_	_	_
rakkaussuhde	O	_	_	_	_	_	_	_	_
ollut	O	_	_	_	_	_	_	_	_
olemassa	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
mutta	O	_	_	_	_	_	_	_	_
Weimarin	O	_	_	_	_	_	_	_	_
suurherttua	O	_	_	_	_	_	_	_	_
asetti	O	_	_	_	_	_	_	_	_
ehdoksi	O	_	_	_	_	_	_	_	_
prinsessal	O	_	_	_	_	_	_	_	_
-	O	_	_	_	_	_	_	_	_
le	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
että	O	_	_	_	_	_	_	_	_
tämän	O	_	_	_	_	_	_	_	_
tulee	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
ennen	O	_	_	_	_	_	_	_	_
kuin	O	_	_	_	_	_	_	_	_
hän	O	_	_	_	_	_	_	_	_
menee	O	_	_	_	_	_	_	_	_
avioliittoon	O	_	_	_	_	_	_	_	_
Bleichröderin	O	_	_	_	_	_	_	_	_
kanssa	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
luopua	O	_	_	_	_	_	_	_	_
arvostaan	O	_	_	_	_	_	_	_	_
sekä	O	_	_	_	_	_	_	_	_
sen	O	_	_	_	_	_	_	_	_
antamista	O	_	_	_	_	_	_	_	_
oikeuksista	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_
Prinsessa	O	_	_	_	_	_	_	_	_
kieltäytyi	O	_	_	_	_	_	_	_	_
suostumasta	O	_	_	_	_	_	_	_	_
vaatimukseen	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
ja	O	_	_	_	_	_	_	_	_
kun	O	_	_	_	_	_	_	_	_
