TOKEN	NE-COARSE-LIT	NE-COARSE-METO	NE-FINE-LIT	NE-FINE-METO	NE-FINE-COMP	NE-NESTED	NEL-LIT	NEL-METO	MISC
ἐπίτριπτος	O	O	O	O	O	O	_	_	_
ἀ	O	O	O	O	O	O	_	_	_
αρτὲ5	O	O	O	O	O	O	_	_	_
ϑυϊάλ5	O	O	O	O	O	O	_	_	_
:	O	O	O	O	O	O	_	_	_
Ὁ	O	O	O	O	O	O	_	_	_
ἐπιτριδῆναι	O	O	O	O	O	O	_	_	_
ἀξιος	O	O	O	O	O	O	_	_	_
.	O	O	O	O	O	O	_	_	_
Οἵ	O	O	O	O	O	O	_	_	_
.	O	O	O	O	O	O	_	_	_
Andocide	S-pers	O	B-pers.author	O	O	O	_	_	_
,	O	O	O	O	O	O	_	_	_
discours	B-work	O	B-work.primlit	O	O	O	_	_	_
Sur	I-work	O	B-work.primlit	O	O	O	_	_	_
les	I-work	O	B-work.primlit	O	O	O	_	_	_
Mystères	E-work	O	I-work.primlit	O	O	O	_	_	_
,	O	O	O	O	O	O	_	_	_
1	B-scope	O	B-scope	O	O	O	_	_	_
,	I-scope	O	I-scope	O	O	O	_	_	_
99	E-scope	O	I-scope	O	O	O	_	_	_
:	O	O	O	O	O	O	_	_	_
Ὧ	O	O	O	O	O	O	_	_	_
σνχοφάντα	O	O	O	O	O	O	_	_	_
χαὶ	O	O	O	O	O	O	_	_	_
ἐπίτριπτον	O	O	O	O	O	O	_	_	_
χίναδος	O	O	O	O	O	O	_	_	_
.	O	O	O	O	O	O	_	_	_
ὶ	O	O	O	O	O	O	_	_	_
407	O	O	O	O	O	O	_	_	_
.	O	O	O	O	O	O	_	_	_
Ilpiv	O	O	O	O	O	O	_	_	_
.	O	O	O	O	O	O	_	_	_
…	O	O	O	O	O	O	_	_	_
m	O	O	O	O	O	O	_	_	_
)	O	O	O	O	O	O	_	_	_
éov	O	O	O	O	O	O	_	_	_
.	O	O	O	O	O	O	_	_	_
Cels	O	O	O	O	O	O	_	_	_
revient	O	O	O	O	O	O	_	_	_
à	O	O	O	O	O	O	_	_	_
dire	O	O	O	O	O	O	_	_	_
en	O	O	O	O	O	O	_	_	_
changeant	O	O	O	O	O	O	_	_	_
la	O	O	O	O	O	O	_	_	_
construction	O	O	O	O	O	O	_	_	_
,	O	O	O	O	O	O	_	_	_
qui	O	O	O	O	O	O	_	_	_
est	O	O	O	O	O	O	_	_	_
toute	O	O	O	O	O	O	_	_	_
grecque	O	O	O	O	O	O	_	_	_
:	O	O	O	O	O	O	_	_	_
«	O	O	O	O	O	O	_	_	_
Que	O	O	O	O	O	O	_	_	_
veux	O	O	O	O	O	O	_	_	_
-	O	O	O	O	O	O	_	_	_
tu	O	O	O	O	O	O	_	_	_
fuire	O	O	O	O	O	O	_	_	_
ou	O	O	O	O	O	O	_	_	_
qu'espérestu	O	O	O	O	O	O	_	_	_
gagner	O	O	O	O	O	O	_	_	_
d	O	O	O	O	O	O	_	_	_
’	O	O	O	O	O	O	_	_	_
ici	O	O	O	O	O	O	_	_	_
la	O	O	O	O	O	O	_	_	_
(	O	O	O	O	O	O	_	_	_
a	O	O	O	O	O	O	_	_	_
la	O	O	O	O	O	O	_	_	_
fuveur	O	O	O	O	O	O	_	_	_
de	O	O	O	O	O	O	_	_	_
ce	O	O	O	O	O	O	_	_	_
retard	O	O	O	O	O	O	_	_	_
)	O	O	O	O	O	O	_	_	_
?	O	O	O	O	O	O	_	_	_
»	O	O	O	O	O	O	_	_	_
littéralement	O	O	O	O	O	O	_	_	_
,	O	O	O	O	O	O	_	_	_
avant	O	O	O	O	O	O	_	_	_
que	O	O	O	O	O	O	_	_	_
tu	O	O	O	O	O	O	_	_	_
aies	O	O	O	O	O	O	_	_	_
fait	O	O	O	O	O	O	_	_	_
quoi	O	O	O	O	O	O	_	_	_
?	O	O	O	O	O	O	_	_	_
avant	O	O	O	O	O	O	_	_	_
que	O	O	O	O	O	O	_	_	_
tu	O	O	O	O	O	O	_	_	_
uies	O	O	O	O	O	O	_	_	_
gagné	O	O	O	O	O	O	_	_	_
quui	O	O	O	O	O	O	_	_	_
?	O	O	O	O	O	O	_	_	_
108	O	O	O	O	O	O	_	_	_
.	O	O	O	O	O	O	_	_	_
Kiov	O	O	O	O	O	O	_	_	_
’	O	O	O	O	O	O	_	_	_
,	O	O	O	O	O	O	_	_	_
pour	O	O	O	O	O	O	_	_	_
xiova	O	O	O	O	O	O	_	_	_
,	O	O	O	O	O	O	_	_	_
et	O	O	O	O	O	O	_	_	_
nun	O	O	O	O	O	O	_	_	_
pour	O	O	O	O	O	O	_	_	_
xiow	O	O	O	O	O	O	_	_	_
.	O	O	O	O	O	O	_	_	_
L	O	O	O	O	O	O	_	_	_
'	O	O	O	O	O	O	_	_	_
élision	O	O	O	O	O	O	_	_	_
de	O	O	O	O	O	O	_	_	_
[	O	O	O	O	O	O	_	_	_
ἦ	S-pers	O	O	O	O	O	_	_	_
au	O	O	O	O	O	O	_	_	_
datiſ	O	O	O	O	O	O	_	_	_
singulier	O	O	O	O	O	O	_	_	_
est	O	O	O	O	O	O	_	_	_
sinon	O	O	O	O	O	O	_	_	_
sans	O	O	O	O	O	O	_	_	_
exemples	O	O	O	O	O	O	_	_	_
,	O	O	O	O	O	O	_	_	_
du	O	O	O	O	O	O	_	_	_
moins	O	O	O	O	O	O	_	_	_
très	O	O	O	O	O	O	_	_	_
rare	O	O	O	O	O	O	_	_	_
chez	O	O	O	O	O	O	_	_	_
les	O	O	O	O	O	O	_	_	_
Attiques	S-loc	O	B-loc	O	O	O	_	_	_
(	O	O	O	O	O	O	_	_	_
voy	O	O	O	O	O	O	_	_	_
.	O	O	O	O	O	O	_	_	_
Matthiæ	S-pers	O	B-pers.author	O	O	O	_	_	_
,	O	O	O	O	O	O	_	_	_
page	B-scope	O	B-scope	O	O	O	_	_	_
121	E-scope	O	I-scope	O	O	O	_	_	_
)	O	O	O	O	O	O	_	_	_
;	O	O	O	O	O	O	_	_	_
et	O	O	O	O	O	O	_	_	_
l	O	O	O	O	O	O	_	_	_
’	O	O	O	O	O	O	_	_	_
on	O	O	O	O	O	O	_	_	_
trouve	O	O	O	O	O	O	_	_	_
chez	O	O	O	O	O	O	_	_	_
Eschine	S-pers	O	B-pers.author	O	O	O	_	_	_
,	O	O	O	O	O	O	_	_	_
Discours	B-work	O	B-work.primlit	O	O	O	_	_	_
contre	I-work	O	I-work.primlit	O	O	O	_	_	_
Timurque	E-work	O	B-work.primlit	O	O	O	_	_	_
,	O	O	O	O	O	O	_	_	_
p	B-scope	O	B-scope	O	O	O	_	_	_
.	I-scope	O	I-scope	O	O	O	_	_	_
83	E-scope	O	I-scope	O	O	O	_	_	_
:	O	O	O	O	O	O	_	_	_
Afsavtes	O	O	O	O	O	O	_	_	_
npècrèvxiove	O	O	O	O	O	O	_	_	_
108	O	O	O	O	O	O	_	_	_
.	O	O	O	O	O	O	_	_	_
La	O	O	O	O	O	O	_	_	_
phruse	O	O	O	O	O	O	_	_	_
d	O	O	O	O	O	O	_	_	_
’	O	O	O	O	O	O	_	_	_
Ajux	S-pers	O	B-pers.myth	O	O	O	_	_	_
est	O	O	O	O	O	O	_	_	_
interrompue	O	O	O	O	O	O	_	_	_
,	O	O	O	O	O	O	_	_	_
après	O	O	O	O	O	O	_	_	_
Gtéyn	S-pers	O	B-pers.myth	O	O	O	_	_	_
:	S-pers	O	B-pers.myth	O	O	O	_	_	_
,	O	O	O	O	O	O	_	_	_
par	O	O	O	O	O	O	_	_	_
la	O	O	O	O	O	O	_	_	_
question	O	O	O	O	O	O	_	_	_
de	O	O	O	O	O	O	_	_	_
lu	O	O	O	O	O	O	_	_	_
déesse	O	O	O	O	O	O	_	_	_
.	O	O	O	O	O	O	_	_	_
consistit	O	O	O	O	O	O	_	_	_
(	O	O	O	O	O	O	_	_	_
Ellendt	S-pers	O	B-pers.other	O	O	O	_	_	_
)	O	O	O	O	O	O	_	_	_
:	O	O	O	O	O	O	_	_	_
d	O	O	O	O	O	O	_	_	_
’	O	O	O	O	O	O	_	_	_
où	O	O	O	O	O	O	_	_	_
les	O	O	O	O	O	O	_	_	_
significations	O	O	O	O	O	O	_	_	_
particulières	O	O	O	O	O	O	_	_	_
de	O	O	O	O	O	O	_	_	_
sedes	O	O	O	O	O	O	_	_	_
,	O	O	O	O	O	O	_	_	_
solum	O	O	O	O	O	O	_	_	_
,	O	O	O	O	O	O	_	_	_
gradus	O	O	O	O	O	O	_	_	_
;	O	O	O	O	O	O	_	_	_
ici	O	O	O	O	O	O	_	_	_
,	O	O	O	O	O	O	_	_	_
sol	O	O	O	O	O	O	_	_	_
.	O	O	O	O	O	O	_	_	_
—	O	O	O	O	O	O	_	_	_
Ayy	O	O	O	O	O	O	_	_	_
:	O	O	O	O	O	O	_	_	_
à	O	O	O	O	O	O	_	_	_
)	O	O	O	O	O	O	_	_	_
ou	O	O	O	O	O	O	_	_	_
.	O	O	O	O	O	O	_	_	_
«	O	O	O	O	O	O	_	_	_
Insulæ	O	O	O	O	O	O	_	_	_
enim	O	O	O	O	O	O	_	_	_
pars	O	O	O	O	O	O	_	_	_
«	O	O	O	O	O	O	_	_	_
omnis	O	O	O	O	O	O	_	_	_
non	O	O	O	O	O	O	_	_	_
longe	O	O	O	O	O	O	_	_	_
a	O	O	O	O	O	O	_	_	_
mari	O	O	O	O	O	O	_	_	_
distat	O	O	O	O	O	O	_	_	_
,	O	O	O	O	O	O	_	_	_
unde	O	O	O	O	O	O	_	_	_
et	O	O	O	O	O	O	_	_	_
tota	O	O	O	O	O	O	_	_	_
«	O	O	O	O	O	O	_	_	_
imsuls	O	O	O	O	O	O	_	_	_
mari	O	O	O	O	O	O	_	_	_
vicina	O	O	O	O	O	O	_	_	_
dicitur	O	O	O	O	O	O	_	_	_
.	O	O	O	O	O	O	_	_	_
»	O	O	O	O	O	O	_	_	_
[	O	O	O	O	O	O	_	_	_
Linwood	S-pers	O	B-pers.author	O	O	O	_	_	_
.	O	O	O	O	O	O	_	_	_
]	O	O	O	O	O	O	_	_	_
l	O	O	O	O	O	O	_	_	_
’	O	O	O	O	O	O	_	_	_
hymne	O	O	O	O	O	O	_	_	_
homérique	O	O	O	O	O	O	_	_	_
à	O	O	O	O	O	O	_	_	_
Apollon	S-pers	O	B-pers.myth	O	O	O	_	_	_
,	O	O	O	O	O	O	_	_	_
v	B-scope	O	B-scope	O	O	O	_	_	_
.	I-scope	O	I-scope	O	O	O	_	_	_
32	E-scope	O	I-scope	O	O	O	_	_	_
;	O	O	O	O	O	O	_	_	_
Lemnos,	O	O	O	O	O	O	_	_	_
lcarie	S-work	O	B-work.primlit	O	O	O	_	_	_
,	O	O	O	O	O	O	_	_	_
Nhodes	S-work	O	B-work.primlit	O	O	O	_	_	_
et	O	O	O	O	O	O	_	_	_
Cnide	S-pers	O	B-pers.myth	O	O	O	_	_	_
dans	O	O	O	O	O	O	_	_	_
les	O	O	O	O	O	O	_	_	_
Perses	O	O	O	O	O	O	_	_	_
d	O	O	O	O	O	O	_	_	_
'	O	O	O	O	O	O	_	_	_
Eschyle	S-pers	O	B-pers.author	O	O	O	_	_	_
,	O	O	O	O	O	O	_	_	_
890	S-scope	O	B-scope	O	O	O	_	_	_
.	O	O	O	O	O	O	_	_	_
L	O	O	O	O	O	O	_	_	_
’	O	O	O	O	O	O	_	_	_
accumulation	O	O	O	O	O	O	_	_	_
des	O	O	O	O	O	O	_	_	_
épithètes	O	O	O	O	O	O	_	_	_
n	O	O	O	O	O	O	_	_	_
’	O	O	O	O	O	O	_	_	_
a	O	O	O	O	O	O	_	_	_
en	O	O	O	O	O	O	_	_	_
soi	O	O	O	O	O	O	_	_	_
rien	O	O	O	O	O	O	_	_	_
de	O	O	O	O	O	O	_	_	_
choquant	O	O	O	O	O	O	_	_	_
,	O	O	O	O	O	O	_	_	_
surtout	O	O	O	O	O	O	_	_	_
dans	O	O	O	O	O	O	_	_	_
les	O	O	O	O	O	O	_	_	_
chœurs	O	O	O	O	O	O	_	_	_
.	O	O	O	O	O	O	_	_	_
Voir	O	O	O	O	O	O	_	_	_
pourtant	O	O	O	O	O	O	_	_	_
aux	O	O	O	O	O	O	_	_	_
motes	O	O	O	O	O	O	_	_	_
critiques	O	O	O	O	O	O	_	_	_
.	O	O	O	O	O	O	_	_	_
136	O	O	O	O	O	O	_	_	_
.	O	O	O	O	O	O	_	_	_
Schneidewin	S-pers	O	B-pers.other	O	O	O	_	_	_
signale	O	O	O	O	O	O	_	_	_
comme	O	O	O	O	O	O	_	_	_
propre	O	O	O	O	O	O	_	_	_
aux	O	O	O	O	O	O	_	_	_
poêtes	O	O	O	O	O	O	_	_	_
la	O	O	O	O	O	O	_	_	_
construction	O	O	O	O	O	O	_	_	_
des	O	O	O	O	O	O	_	_	_
verbes	O	O	O	O	O	O	_	_	_
qui	O	O	O	O	O	O	_	_	_
marquent	O	O	O	O	O	O	_	_	_
une	O	O	O	O	O	O	_	_	_
affection	O	O	O	O	O	O	_	_	_
de	O	O	O	O	O	O	_	_	_
l	O	O	O	O	O	O	_	_	_
’	O	O	O	O	O	O	_	_	_
âme	O	O	O	O	O	O	_	_	_
avec	O	O	O	O	O	O	_	_	_
des	O	O	O	O	O	O	_	_	_
participes	O	O	O	O	O	O	_	_	_
à	O	O	O	O	O	O	_	_	_
l	O	O	O	O	O	O	_	_	_
’	O	O	O	O	O	O	_	_	_
accusatif	O	O	O	O	O	O	_	_	_
;	O	O	O	O	O	O	_	_	_
par	O	O	O	O	O	O	_	_	_
ex	O	O	O	O	O	O	_	_	_
.	O	O	O	O	O	O	_	_	_
:	O	O	O	O	O	O	_	_	_
