TOKEN	NE-COARSE-LIT	NE-COARSE-METO	NE-FINE-LIT	NE-FINE-METO	NE-FINE-COMP	NE-NESTED	NEL-LIT	NEL-METO	MISC
your	O	_	_	_	_	O	-	_	-
Excellency	O	_	_	_	_	O	-	_	-
will	O	_	_	_	_	O	-	_	-
fee	O	_	_	_	_	O	-	_	-
,	O	_	_	_	_	O	-	_	-
that	O	_	_	_	_	O	-	_	-
we	O	_	_	_	_	O	-	_	-
did	O	_	_	_	_	O	-	_	-
,	O	_	_	_	_	O	-	_	-
in	O	_	_	_	_	O	-	_	-
vain	O	_	_	_	_	O	-	_	-
,	O	_	_	_	_	O	-	_	-
bring	O	_	_	_	_	O	-	_	-
to	O	_	_	_	_	O	-	_	-
view	O	_	_	_	_	O	-	_	-
the	O	_	_	_	_	O	-	_	-
Amend	O	_	_	_	_	O	-	_	-
¬	O	_	_	_	_	O	-	_	-
ments	O	_	_	_	_	O	-	_	-
propofed	O	_	_	_	_	O	-	_	-
by	O	_	_	_	_	O	-	_	-
our	O	_	_	_	_	O	-	_	-
Convention	O	_	_	_	_	O	-	_	-
,	O	_	_	_	_	O	-	_	-
and	O	_	_	_	_	O	-	_	-
approv	O	_	_	_	_	O	-	_	-
¬	O	_	_	_	_	O	-	_	-
ed	O	_	_	_	_	O	-	_	-
by	O	_	_	_	_	O	-	_	-
the	O	_	_	_	_	O	-	_	-
Legiflature	O	_	_	_	_	O	-	_	-
.	O	_	_	_	_	O	-	_	-
We	O	_	_	_	_	O	-	_	-
fltall	O	_	_	_	_	O	-	_	-
tranfmit	O	_	_	_	_	O	-	_	-
a	O	_	_	_	_	O	-	_	-
com	O	_	_	_	_	O	-	_	-
¬	O	_	_	_	_	O	-	_	-
plete	O	_	_	_	_	O	-	_	-
let	O	_	_	_	_	O	-	_	-
of	O	_	_	_	_	O	-	_	-
the	O	_	_	_	_	O	-	_	-
Journals	O	_	_	_	_	O	-	_	-
of	O	_	_	_	_	O	-	_	-
both	O	_	_	_	_	O	-	_	-
Houfes	O	_	_	_	_	O	-	_	-
of	O	_	_	_	_	O	-	_	-
Con	O	_	_	_	_	O	-	_	-
-	O	_	_	_	_	O	-	_	-
grefsto	O	_	_	_	_	O	-	_	-
your	O	_	_	_	_	O	-	_	-
addrefs	O	_	_	_	_	O	-	_	-
,	O	_	_	_	_	O	-	_	-
which	O	_	_	_	_	O	-	_	-
with	O	_	_	_	_	O	-	_	-
a	O	_	_	_	_	O	-	_	-
letter	O	_	_	_	_	O	-	_	-
accom	O	_	_	_	_	O	-	_	-
panying	O	_	_	_	_	O	-	_	-
them	O	_	_	_	_	O	-	_	-
,	O	_	_	_	_	O	-	_	-
we	O	_	_	_	_	O	-	_	-
entreat	O	_	_	_	_	O	-	_	-
your	O	_	_	_	_	O	-	_	-
Excellency	O	_	_	_	_	O	-	_	-
will	O	_	_	_	_	O	-	_	-
have	O	_	_	_	_	O	-	_	-
the	O	_	_	_	_	O	-	_	-
gaodnefs	O	_	_	_	_	O	-	_	-
to	O	_	_	_	_	O	-	_	-
lay	O	_	_	_	_	O	-	_	-
before	O	_	_	_	_	O	-	_	-
the	O	_	_	_	_	O	-	_	-
Honorable	O	_	_	_	_	O	-	_	-
Legillature	O	_	_	_	_	O	-	_	-
of	O	_	_	_	_	O	-	_	-
the	O	_	_	_	_	O	-	_	-
enfuing	O	_	_	_	_	O	-	_	-
meeting	O	_	_	_	_	O	-	_	-
.	O	_	_	_	_	O	-	_	-
We	O	_	_	_	_	O	-	_	-
have	O	_	_	_	_	O	-	_	-
the	O	_	_	_	_	O	-	_	-
honor	O	_	_	_	_	O	-	_	-
,	O	_	_	_	_	O	-	_	-
of	O	_	_	_	_	O	-	_	-
every	O	_	_	_	_	O	-	_	-
(	O	_	_	_	_	O	-	_	-
entiment	O	_	_	_	_	O	-	_	-
of	O	_	_	_	_	O	-	_	-
rc	O	_	_	_	_	O	-	_	-
-	O	_	_	_	_	O	-	_	-
fpeCt	O	_	_	_	_	O	-	_	-
,	O	_	_	_	_	O	-	_	-
to	O	_	_	_	_	O	-	_	-
be	O	_	_	_	_	O	-	_	-
,	O	_	_	_	_	O	-	_	-
Sir	O	_	_	_	_	O	-	_	-
,	O	_	_	_	_	O	-	_	-
your	O	_	_	_	_	O	-	_	-
Excellency	O	_	_	_	_	O	-	_	-
’	O	_	_	_	_	O	-	_	-
s	O	_	_	_	_	O	-	_	-
moft	O	_	_	_	_	O	-	_	-
obedient	O	_	_	_	_	O	-	_	-
,	O	_	_	_	_	O	-	_	-
and	O	_	_	_	_	O	-	_	-
very	O	_	_	_	_	O	-	_	-
humble	O	_	_	_	_	O	-	_	-
fervants	O	_	_	_	_	O	-	_	-
,	O	_	_	_	_	O	-	_	-
RICHARD	B-pers	_	_	_	_	O	-	_	-
HENRY	I-pers	_	_	_	_	O	-	_	-
LEE	I-pers	_	_	_	_	O	-	_	-
WILLIAM	B-pers	_	_	_	_	O	Q471060	_	-
GRAYSON	I-pers	_	_	_	_	O	Q471060	_	-
.	O	_	_	_	_	O	-	_	-

# hipe2022:document_id = sn83030483-1790-02-10-a-i0002
# hipe2022:date = 1790-02-10
# hipe2022:language = en
# hipe2022:document_type = newspaper
# hipe2022:dataset = hipe2020
# hipe2022:original_source = v1.4.1/en/HIPE-data-v1.4.1-test-en.tsv
# hipe2022:applicable_columns = TOKEN NE-COARSE-LIT NE-COARSE-METO NEL-LIT MISC
# hipe2020:doi = https://zenodo.org/record/6046853
# hipe2020:version = v1.4.1
# hipe2020:original_license = CC-BY-NC-SA 4.0
# hipe2020:publication_title = sn83030483
PRESIDENT	B-pers	_	_	_	_	O	-	_	-
SULL	I-pers	_	_	_	_	O	-	_	-
IVAN	I-pers	_	_	_	_	O	-	_	-
’	O	_	_	_	_	O	-	_	-
s	O	_	_	_	_	O	-	_	-
MESSAGE	O	_	_	_	_	O	-	_	-
.	O	_	_	_	_	O	-	_	-
To	O	_	_	_	_	O	-	_	-
the	O	_	_	_	_	O	-	_	-
Hon	O	_	_	_	_	O	-	_	-
.	O	_	_	_	_	O	-	_	-
Senate	B-org	_	_	_	_	O	Q66096	_	-
and	O	_	_	_	_	O	-	_	-
House	B-org	_	_	_	_	O	Q11701	_	-
^	I-org	_	_	_	_	O	Q11701	_	-
/	I-org	_	_	_	_	O	Q11701	_	-
'	I-org	_	_	_	_	O	Q11701	_	-
Represen	I-org	_	_	_	_	O	Q11701	_	-
¬	I-org	_	_	_	_	O	Q11701	_	-
tatives	I-org	_	_	_	_	O	Q11701	_	-
,	O	_	_	_	_	O	-	_	-
[	O	_	_	_	_	O	-	_	-
0	O	_	_	_	_	O	-	_	-
/	O	_	_	_	_	O	-	_	-
New	B-loc	_	_	_	_	O	Q23204|Q759	_	-
-	I-loc	_	_	_	_	O	Q23204|Q759	_	-
Hampshire	I-loc	_	_	_	_	O	Q23204|Q759	_	-
.	O	_	_	_	_	O	-	_	-
]	O	_	_	_	_	O	-	_	-
Gentlemen	O	_	_	_	_	O	-	_	-
,	O	_	_	_	_	O	-	_	-
H	O	_	_	_	_	O	-	_	-
HVING	O	_	_	_	_	O	-	_	-
been	O	_	_	_	_	O	-	_	-
informed	O	_	_	_	_	O	-	_	-
,	O	_	_	_	_	O	-	_	-
that	O	_	_	_	_	O	-	_	-
doubts	O	_	_	_	_	O	-	_	-
have	O	_	_	_	_	O	-	_	-
a	O	_	_	_	_	O	-	_	-
-	O	_	_	_	_	O	-	_	-
rifen	O	_	_	_	_	O	-	_	-
iu	O	_	_	_	_	O	-	_	-
the	O	_	_	_	_	O	-	_	-
minds	O	_	_	_	_	O	-	_	-
of	O	_	_	_	_	O	-	_	-
fome	O	_	_	_	_	O	-	_	-
,	O	_	_	_	_	O	-	_	-
whether	O	_	_	_	_	O	-	_	-
my	O	_	_	_	_	O	-	_	-
hav	O	_	_	_	_	O	-	_	-
¬	O	_	_	_	_	O	-	_	-
ing	O	_	_	_	_	O	-	_	-
accepted	O	_	_	_	_	O	-	_	-
the	O	_	_	_	_	O	-	_	-
office	O	_	_	_	_	O	-	_	-
of	O	_	_	_	_	O	-	_	-
Diftricft	O	_	_	_	_	O	-	_	-
Judge	O	_	_	_	_	O	-	_	-
has	O	_	_	_	_	O	-	_	-
not	O	_	_	_	_	O	-	_	-
difqualified	O	_	_	_	_	O	-	_	-
me	O	_	_	_	_	O	-	_	-
from	O	_	_	_	_	O	-	_	-
aefling	O	_	_	_	_	O	-	_	-
as	O	_	_	_	_	O	-	_	-
Prefident	O	_	_	_	_	O	-	_	-
of	O	_	_	_	_	O	-	_	-
the	O	_	_	_	_	O	-	_	-
State	O	_	_	_	_	O	-	_	-
,	O	_	_	_	_	O	-	_	-
until	O	_	_	_	_	O	-	_	-
a	O	_	_	_	_	O	-	_	-
new	O	_	_	_	_	O	-	_	-
election	O	_	_	_	_	O	-	_	-
takes	O	_	_	_	_	O	-	_	-
place	O	_	_	_	_	O	-	_	-
,	O	_	_	_	_	O	-	_	-
I	O	_	_	_	_	O	-	_	-
confefs	O	_	_	_	_	O	-	_	-
that	O	_	_	_	_	O	-	_	-
1	O	_	_	_	_	O	-	_	-
have	O	_	_	_	_	O	-	_	-
never	O	_	_	_	_	O	-	_	-
been	O	_	_	_	_	O	-	_	-
able	O	_	_	_	_	O	-	_	-
to	O	_	_	_	_	O	-	_	-
difcover	O	_	_	_	_	O	-	_	-
any	O	_	_	_	_	O	-	_	-
in	O	_	_	_	_	O	-	_	-
¬	O	_	_	_	_	O	-	_	-
compatibility	O	_	_	_	_	O	-	_	-
in	O	_	_	_	_	O	-	_	-
the	O	_	_	_	_	O	-	_	-
two	O	_	_	_	_	O	-	_	-
offices	O	_	_	_	_	O	-	_	-
.	O	_	_	_	_	O	-	_	-
But	O	_	_	_	_	O	-	_	-
as	O	_	_	_	_	O	-	_	-
fome	O	_	_	_	_	O	-	_	-
have	O	_	_	_	_	O	-	_	-
attempted	O	_	_	_	_	O	-	_	-
to	O	_	_	_	_	O	-	_	-
prove	O	_	_	_	_	O	-	_	-
this	O	_	_	_	_	O	-	_	-
by	O	_	_	_	_	O	-	_	-
urging	O	_	_	_	_	O	-	_	-
the	O	_	_	_	_	O	-	_	-
words	O	_	_	_	_	O	-	_	-
of	O	_	_	_	_	O	-	_	-
aConflitution	O	_	_	_	_	O	-	_	-
framed	O	_	_	_	_	O	-	_	-
for	O	_	_	_	_	O	-	_	-
thepurpofe	O	_	_	_	_	O	-	_	-
of	O	_	_	_	_	O	-	_	-
efta	O	_	_	_	_	O	-	_	-
-	O	_	_	_	_	O	-	_	-
blifhing	O	_	_	_	_	O	-	_	-
over	O	_	_	_	_	O	-	_	-
the	O	_	_	_	_	O	-	_	-
people	O	_	_	_	_	O	-	_	-
of	O	_	_	_	_	O	-	_	-
New	B-loc	_	_	_	_	O	NIL	_	-
-	I-loc	_	_	_	_	O	NIL	_	-
Humpfhire	I-loc	_	_	_	_	O	NIL	_	-
a	O	_	_	_	_	O	-	_	-
free	O	_	_	_	_	O	-	_	-
,	O	_	_	_	_	O	-	_	-
fovereign	O	_	_	_	_	O	-	_	-
and	O	_	_	_	_	O	-	_	-
independent	O	_	_	_	_	O	-	_	-
government	O	_	_	_	_	O	-	_	-
—	O	_	_	_	_	O	-	_	-
1	O	_	_	_	_	O	-	_	-
mull	O	_	_	_	_	O	-	_	-
obferve	O	_	_	_	_	O	-	_	-
,	O	_	_	_	_	O	-	_	-
that	O	_	_	_	_	O	-	_	-
this	O	_	_	_	_	O	-	_	-
govennent	O	_	_	_	_	O	-	_	-
has	O	_	_	_	_	O	-	_	-
[	O	_	_	_	_	O	-	_	-
nice	O	_	_	_	_	O	-	_	-
been	O	_	_	_	_	O	-	_	-
changed	O	_	_	_	_	O	-	_	-
by	O	_	_	_	_	O	-	_	-
the	O	_	_	_	_	O	-	_	-
voice	O	_	_	_	_	O	-	_	-
of	O	_	_	_	_	O	-	_	-
the	O	_	_	_	_	O	-	_	-
people	O	_	_	_	_	O	-	_	-
,	O	_	_	_	_	O	-	_	-
who	O	_	_	_	_	O	-	_	-
have	O	_	_	_	_	O	-	_	-
agreed	O	_	_	_	_	O	-	_	-
that	O	_	_	_	_	O	-	_	-
their	O	_	_	_	_	O	-	_	-
fafety	O	_	_	_	_	O	-	_	-
depended	O	_	_	_	_	O	-	_	-
on	O	_	_	_	_	O	-	_	-
their	O	_	_	_	_	O	-	_	-
relinquifhuig	O	_	_	_	_	O	-	_	-
many	O	_	_	_	_	O	-	_	-
of	O	_	_	_	_	O	-	_	-
the	O	_	_	_	_	O	-	_	-
powers	O	_	_	_	_	O	-	_	-
retained	O	_	_	_	_	O	-	_	-
by	O	_	_	_	_	O	-	_	-
the	O	_	_	_	_	O	-	_	-
people	O	_	_	_	_	O	-	_	-
in	O	_	_	_	_	O	-	_	-
that	O	_	_	_	_	O	-	_	-
Conflitution	O	_	_	_	_	O	-	_	-
,	O	_	_	_	_	O	-	_	-
to	O	_	_	_	_	O	-	_	-
a	O	_	_	_	_	O	-	_	-
General	O	_	_	_	_	O	-	_	-
Government	O	_	_	_	_	O	-	_	-
eflabl	O	_	_	_	_	O	-	_	-
'	O	_	_	_	_	O	-	_	-
fbed	O	_	_	_	_	O	-	_	-
for	O	_	_	_	_	O	-	_	-
the	O	_	_	_	_	O	-	_	-
people	O	_	_	_	_	O	-	_	-
of	O	_	_	_	_	O	-	_	-
each	O	_	_	_	_	O	-	_	-
and	O	_	_	_	_	O	-	_	-
every	O	_	_	_	_	O	-	_	-
State	O	_	_	_	_	O	-	_	-
who	O	_	_	_	_	O	-	_	-
fnould	O	_	_	_	_	O	-	_	-
adopt	O	_	_	_	_	O	-	_	-
it	O	_	_	_	_	O	-	_	-
;	O	_	_	_	_	O	-	_	-
which	O	_	_	_	_	O	-	_	-
to	O	_	_	_	_	O	-	_	-
themwai	O	_	_	_	_	O	-	_	-
to	O	_	_	_	_	O	-	_	-
become	O	_	_	_	_	O	-	_	-
the	O	_	_	_	_	O	-	_	-
general	O	_	_	_	_	O	-	_	-
law	O	_	_	_	_	O	-	_	-
of	O	_	_	_	_	O	-	_	-
the	O	_	_	_	_	O	-	_	-
land	O	_	_	_	_	O	-	_	-
.	O	_	_	_	_	O	-	_	-
The	O	_	_	_	_	O	-	_	-
people	O	_	_	_	_	O	-	_	-
of	O	_	_	_	_	O	-	_	-
this	O	_	_	_	_	O	-	_	-
State	O	_	_	_	_	O	-	_	-
did	O	_	_	_	_	O	-	_	-
,	O	_	_	_	_	O	-	_	-
in	O	_	_	_	_	O	-	_	-
the	O	_	_	_	_	O	-	_	-
moff	O	_	_	_	_	O	-	_	-
folemn	O	_	_	_	_	O	-	_	-
manner	O	_	_	_	_	O	-	_	-
,	O	_	_	_	_	O	-	_	-
a	O	_	_	_	_	O	-	_	-
dipt	O	_	_	_	_	O	-	_	-
arid	O	_	_	_	_	O	-	_	-
ratify	O	_	_	_	_	O	-	_	-
that	O	_	_	_	_	O	-	_	-
Conflitution	O	_	_	_	_	O	-	_	-
;	O	_	_	_	_	O	-	_	-
and	O	_	_	_	_	O	-	_	-
from	O	_	_	_	_	O	-	_	-
that	O	_	_	_	_	O	-	_	-
e	O	_	_	_	_	O	-	_	-
-	O	_	_	_	_	O	-	_	-
vent	O	_	_	_	_	O	-	_	-
,	O	_	_	_	_	O	-	_	-
this	O	_	_	_	_	O	-	_	-
ceased	O	_	_	_	_	O	-	_	-
to	O	_	_	_	_	O	-	_	-
be	O	_	_	_	_	O	-	_	-
a	O	_	_	_	_	O	-	_	-
free	O	_	_	_	_	O	-	_	-
,	O	_	_	_	_	O	-	_	-
sovereign	O	_	_	_	_	O	-	_	-
,	O	_	_	_	_	O	-	_	-
andindependent	O	_	_	_	_	O	-	_	-
state	O	_	_	_	_	O	-	_	-
;	O	_	_	_	_	O	-	_	-
and	O	_	_	_	_	O	-	_	-
upon	O	_	_	_	_	O	-	_	-
my	O	_	_	_	_	O	-	_	-
being	O	_	_	_	_	O	-	_	-
elcdled	O	_	_	_	_	O	-	_	-
to	O	_	_	_	_	O	-	_	-
the	O	_	_	_	_	O	-	_	-
office	O	_	_	_	_	O	-	_	-
of	O	_	_	_	_	O	-	_	-
Prefident	O	_	_	_	_	O	-	_	-
,	O	_	_	_	_	O	-	_	-
I	O	_	_	_	_	O	-	_	-
was	O	_	_	_	_	O	-	_	-
only	O	_	_	_	_	O	-	_	-
fworn	O	_	_	_	_	O	-	_	-
to	O	_	_	_	_	O	-	_	-
perform	O	_	_	_	_	O	-	_	-
and	O	_	_	_	_	O	-	_	-
fulfil	O	_	_	_	_	O	-	_	-
the	O	_	_	_	_	O	-	_	-
duties	O	_	_	_	_	O	-	_	-
incumbent	O	_	_	_	_	O	-	_	-
on	O	_	_	_	_	O	-	_	-
me	O	_	_	_	_	O	-	_	-
as	O	_	_	_	_	O	-	_	-
Prefident	O	_	_	_	_	O	-	_	-
of	O	_	_	_	_	O	-	_	-
a	O	_	_	_	_	O	-	_	-
free	O	_	_	_	_	O	-	_	-
and	O	_	_	_	_	O	-	_	-
confederate	O	_	_	_	_	O	-	_	-
State	O	_	_	_	_	O	-	_	-
;	O	_	_	_	_	O	-	_	-
and	O	_	_	_	_	O	-	_	-
I	O	_	_	_	_	O	-	_	-
was	O	_	_	_	_	O	-	_	-
at	O	_	_	_	_	O	-	_	-
or	O	_	_	_	_	O	-	_	-
near	O	_	_	_	_	O	-	_	-
the	O	_	_	_	_	O	-	_	-
fame	O	_	_	_	_	O	-	_	-
time	O	_	_	_	_	O	-	_	-
fworn	O	_	_	_	_	O	-	_	-
to	O	_	_	_	_	O	-	_	-
fupport	O	_	_	_	_	O	-	_	-
the	O	_	_	_	_	O	-	_	-
Confti	O	_	_	_	_	O	-	_	-
union	O	_	_	_	_	O	-	_	-
of	O	_	_	_	_	O	-	_	-
the	O	_	_	_	_	O	-	_	-
United	B-loc	_	_	_	_	O	-	_	-
States	I-loc	_	_	_	_	O	-	_	-
,	O	_	_	_	_	O	-	_	-
by	O	_	_	_	_	O	-	_	-
virtue	O	_	_	_	_	O	-	_	-
ofalaw	O	_	_	_	_	O	-	_	-
enacted	O	_	_	_	_	O	-	_	-
by	O	_	_	_	_	O	-	_	-
yourfelves	O	_	_	_	_	O	-	_	-
.	O	_	_	_	_	O	-	_	-
I	O	_	_	_	_	O	-	_	-
was	O	_	_	_	_	O	-	_	-
appointed	O	_	_	_	_	O	-	_	-
under	O	_	_	_	_	O	-	_	-
that	O	_	_	_	_	O	-	_	-
Conflitution	O	_	_	_	_	O	-	_	-
which	O	_	_	_	_	O	-	_	-
the	O	_	_	_	_	O	-	_	-
people	O	_	_	_	_	O	-	_	-
of	O	_	_	_	_	O	-	_	-
New	B-loc	_	_	_	_	O	NIL	_	-
-	I-loc	_	_	_	_	O	NIL	_	-
Hampffiire	I-loc	_	_	_	_	O	NIL	_	-
had	O	_	_	_	_	O	-	_	-
adopted	O	_	_	_	_	O	-	_	-
for	O	_	_	_	_	O	-	_	-
themfelves	O	_	_	_	_	O	-	_	-
,	O	_	_	_	_	O	-	_	-
a	O	_	_	_	_	O	-	_	-
Judge	O	_	_	_	_	O	-	_	-
of	O	_	_	_	_	O	-	_	-
the	O	_	_	_	_	O	-	_	-
Federal	B-org	_	_	_	_	O	Q194907	_	-
Court	I-org	_	_	_	_	O	Q194907	_	-
.	O	_	_	_	_	O	-	_	-
My	O	_	_	_	_	O	-	_	-
own	O	_	_	_	_	O	-	_	-
inclinations	O	_	_	_	_	O	-	_	-
were	O	_	_	_	_	O	-	_	-
far	O	_	_	_	_	O	-	_	-
from	O	_	_	_	_	O	-	_	-
leading	O	_	_	_	_	O	-	_	-
me	O	_	_	_	_	O	-	_	-
to	O	_	_	_	_	O	-	_	-
wifh	O	_	_	_	_	O	-	_	-
to	O	_	_	_	_	O	-	_	-
continue	O	_	_	_	_	O	-	_	-
in	O	_	_	_	_	O	-	_	-
both	O	_	_	_	_	O	-	_	-
offices	O	_	_	_	_	O	-	_	-
;	O	_	_	_	_	O	-	_	-
but	O	_	_	_	_	O	-	_	-
I	O	_	_	_	_	O	-	_	-
was	O	_	_	_	_	O	-	_	-
put	O	_	_	_	_	O	-	_	-
in	O	_	_	_	_	O	-	_	-
by	O	_	_	_	_	O	-	_	-
the	O	_	_	_	_	O	-	_	-
people	O	_	_	_	_	O	-	_	-
,	O	_	_	_	_	O	-	_	-
and	O	_	_	_	_	O	-	_	-
could	O	_	_	_	_	O	-	_	-
not	O	_	_	_	_	O	-	_	-
devife	O	_	_	_	_	O	-	_	-
a	O	_	_	_	_	O	-	_	-
way	O	_	_	_	_	O	-	_	-
of	O	_	_	_	_	O	-	_	-
re	O	_	_	_	_	O	-	_	-
-	O	_	_	_	_	O	-	_	-
figning	O	_	_	_	_	O	-	_	-
the	O	_	_	_	_	O	-	_	-
truft	O	_	_	_	_	O	-	_	-
committed	O	_	_	_	_	O	-	_	-
to	O	_	_	_	_	O	-	_	-
me	O	_	_	_	_	O	-	_	-
,	O	_	_	_	_	O	-	_	-
but	O	_	_	_	_	O	-	_	-
into	O	_	_	_	_	O	-	_	-
the	O	_	_	_	_	O	-	_	-
hands	O	_	_	_	_	O	-	_	-
who	O	_	_	_	_	O	-	_	-
honoured	O	_	_	_	_	O	-	_	-
me	O	_	_	_	_	O	-	_	-
with	O	_	_	_	_	O	-	_	-
it	O	_	_	_	_	O	-	_	-
.	O	_	_	_	_	O	-	_	-
I	O	_	_	_	_	O	-	_	-
well	O	_	_	_	_	O	-	_	-
knew	O	_	_	_	_	O	-	_	-
that	O	_	_	_	_	O	-	_	-
the	O	_	_	_	_	O	-	_	-
time	O	_	_	_	_	O	-	_	-
for	O	_	_	_	_	O	-	_	-
electing	O	_	_	_	_	O	-	_	-
a	O	_	_	_	_	O	-	_	-
new	O	_	_	_	_	O	-	_	-
Prefident	O	_	_	_	_	O	-	_	-
was	O	_	_	_	_	O	-	_	-
near	O	_	_	_	_	O	-	_	-
at	O	_	_	_	_	O	-	_	-
hand	O	_	_	_	_	O	-	_	-
,	O	_	_	_	_	O	-	_	-
when	O	_	_	_	_	O	-	_	-
the	O	_	_	_	_	O	-	_	-
people	O	_	_	_	_	O	-	_	-
might	O	_	_	_	_	O	-	_	-
have	O	_	_	_	_	O	-	_	-
an	O	_	_	_	_	O	-	_	-
op	O	_	_	_	_	O	-	_	-
¬	O	_	_	_	_	O	-	_	-
portunity	O	_	_	_	_	O	-	_	-
of	O	_	_	_	_	O	-	_	-
declaring	O	_	_	_	_	O	-	_	-
who	O	_	_	_	_	O	-	_	-
fhould	O	_	_	_	_	O	-	_	-
prefide	O	_	_	_	_	O	-	_	-
over	O	_	_	_	_	O	-	_	-
them	O	_	_	_	_	O	-	_	-
;	O	_	_	_	_	O	-	_	-
and	O	_	_	_	_	O	-	_	-
all	O	_	_	_	_	O	-	_	-
the	O	_	_	_	_	O	-	_	-
public	O	_	_	_	_	O	-	_	-
papers	O	_	_	_	_	O	-	_	-
having	O	_	_	_	_	O	-	_	-
