TOKEN	NE-COARSE-LIT	NE-COARSE-METO	NE-FINE-LIT	NE-FINE-METO	NE-FINE-COMP	NE-NESTED	NEL-LIT	NEL-METO	MISC
uns	O	_	_	_	_	O	-	_	-
als	O	_	_	_	_	O	-	_	-
ein	O	_	_	_	_	O	-	_	-
edelgeſinnter	O	_	_	_	_	O	-	_	-
Mann	O	_	_	_	_	O	-	_	-
entgegen	O	_	_	_	_	O	-	_	-
,	O	_	_	_	_	O	-	_	-
welcher	O	_	_	_	_	O	-	_	-
dem	O	_	_	_	_	O	-	_	-
Aias	B-pers	_	_	_	_	O	Q172725	_	-
troy	O	_	_	_	_	O	-	_	-
der	O	_	_	_	_	O	-	_	-
Feindſchaft	O	_	_	_	_	O	-	_	-
volle	O	_	_	_	_	O	-	_	-
Gerechtigkeit	O	_	_	_	_	O	-	_	-
widerfahren	O	_	_	_	_	O	-	_	-
läßt	O	_	_	_	_	O	-	_	-
(	O	_	_	_	_	O	-	_	-
122	O	_	_	_	_	O	-	_	-
)	O	_	_	_	_	O	-	_	-
.	O	_	_	_	_	O	-	_	-
So	O	_	_	_	_	O	-	_	-
kann	O	_	_	_	_	O	-	_	-
er	O	_	_	_	_	O	-	_	-
am	O	_	_	_	_	O	-	_	-
Schluſſe	O	_	_	_	_	O	-	_	-
die	O	_	_	_	_	O	-	_	-
Aufgabe	O	_	_	_	_	O	-	_	-
erfüllen	O	_	_	_	_	O	-	_	-
,	O	_	_	_	_	O	-	_	-
den	O	_	_	_	_	O	-	_	-
Streit	O	_	_	_	_	O	-	_	-
um	O	_	_	_	_	O	-	_	-
die	O	_	_	_	_	O	-	_	-
Leiche	O	_	_	_	_	O	-	_	-
des	O	_	_	_	_	O	-	_	-
Aias	B-pers	_	_	_	_	O	Q172725	_	-
zu	O	_	_	_	_	O	-	_	-
ſchlichten	O	_	_	_	_	O	-	_	-
und	O	_	_	_	_	O	-	_	-
die	O	_	_	_	_	O	-	_	-
gekränfte	O	_	_	_	_	O	-	_	-
Ehre	O	_	_	_	_	O	-	_	-
des	O	_	_	_	_	O	-	_	-
Helden	O	_	_	_	_	O	-	_	-
wiederherzuſtellen	O	_	_	_	_	O	-	_	-
.	O	_	_	_	_	O	-	_	-
Denn	O	_	_	_	_	O	-	_	-
wenn	O	_	_	_	_	O	-	_	-
Odyſſeus	B-pers	_	_	_	_	O	Q47231	_	-
,	O	_	_	_	_	O	-	_	-
welcher	O	_	_	_	_	O	-	_	-
im	O	_	_	_	_	O	-	_	-
Waffenſtreite	O	_	_	_	_	O	-	_	-
den	O	_	_	_	_	O	-	_	-
Preis	O	_	_	_	_	O	-	_	-
der	O	_	_	_	_	O	-	_	-
ἀοιστεία	O	_	_	_	_	O	-	_	-
(	O	_	_	_	_	O	-	_	-
443	O	_	_	_	_	O	-	_	-
)	O	_	_	_	_	O	-	_	-
davongetragen	O	_	_	_	_	O	-	_	-
hat	O	_	_	_	_	O	-	_	-
,	O	_	_	_	_	O	-	_	-
den	O	_	_	_	_	O	-	_	-
Aias	B-pers	_	_	_	_	O	Q172725	_	-
als	O	_	_	_	_	O	-	_	-
den	O	_	_	_	_	O	-	_	-
Beſten	O	_	_	_	_	O	-	_	-
des	O	_	_	_	_	O	-	_	-
Heeres	O	_	_	_	_	O	-	_	-
erklärt	O	_	_	_	_	O	-	_	-
(	O	_	_	_	_	O	-	_	-
1340	O	_	_	_	_	O	-	_	-
f	O	_	_	_	_	O	-	_	-
.	O	_	_	_	_	O	-	_	-
)	O	_	_	_	_	O	-	_	-
,	O	_	_	_	_	O	-	_	-
ſo	O	_	_	_	_	O	-	_	-
iſt	O	_	_	_	_	O	-	_	-
damit	O	_	_	_	_	O	-	_	-
ausgeſprochen	O	_	_	_	_	O	-	_	-
,	O	_	_	_	_	O	-	_	-
daß	O	_	_	_	_	O	-	_	-
dieſem	O	_	_	_	_	O	-	_	-
Unrecht	O	_	_	_	_	O	-	_	-
widerfahren	O	_	_	_	_	O	-	_	-
iſt	O	_	_	_	_	O	-	_	-
.	O	_	_	_	_	O	-	_	-
Man	O	_	_	_	_	O	-	_	-
ſieht	O	_	_	_	_	O	-	_	-
daraus	O	_	_	_	_	O	-	_	-
,	O	_	_	_	_	O	-	_	-
daß	O	_	_	_	_	O	-	_	-
Sophokles	B-pers	_	_	_	_	O	Q7235	_	-
die	O	_	_	_	_	O	-	_	-
wiederhergeſtellte	O	_	_	_	_	O	-	_	-
Ehre	O	_	_	_	_	O	-	_	-
des	O	_	_	_	_	O	-	_	-
Aias	B-pers	_	_	_	_	O	Q172725	_	-
ſich	O	_	_	_	_	O	-	_	-
als	O	_	_	_	_	O	-	_	-
Ziel	O	_	_	_	_	O	-	_	-
der	O	_	_	_	_	O	-	_	-
Handlung	O	_	_	_	_	O	-	_	-
gedacht	O	_	_	_	_	O	-	_	-
hat	O	_	_	_	_	O	-	_	-
.	O	_	_	_	_	O	-	_	-

# hipe2022:original_source = data/preparation/corpus/de/retokenized/Wecklein1894_0022.xmi
# hipe2022:license = CC-BY
# hipe2022:language = de
# hipe2022:document_type = commentary
# hipe2022:document_id = Wecklein1894_0022
# hipe2022:date = 1894-01-01
# hipe2022:dataset = ajmc
# hipe2022:applicable_columns = TOKEN NE-COARSE-LIT NE-FINE-LIT NE-NESTED NEL-LIT MISC
# ajmc:version = v0.3
# ajmc:title = Sophokleus Aias
# ajmc:publication_place = München
# ajmc:publication_date = 1894
# ajmc:page = 22
# ajmc:author = Wecklein, Nikolaus
wie	O	_	_	_	_	O	-	_	-
1401	O	_	_	_	_	O	-	_	-
.	O	_	_	_	_	O	-	_	-
100	O	_	_	_	_	O	-	_	-
.	O	_	_	_	_	O	-	_	-
Sarkaſtiſch	O	_	_	_	_	O	-	_	-
wie	O	_	_	_	_	O	-	_	-
Ant	O	_	_	_	_	O	-	_	-
.	O	_	_	_	_	O	-	_	-
810	O	_	_	_	_	O	-	_	-
.	O	_	_	_	_	O	-	_	-
747	O	_	_	_	_	O	-	_	-
.	O	_	_	_	_	O	-	_	-
10	O	_	_	_	_	O	-	_	-
]	O	_	_	_	_	O	-	_	-
.	O	_	_	_	_	O	-	_	-
εἶεν	O	_	_	_	_	O	-	_	-
(	O	_	_	_	_	O	-	_	-
eine	O	_	_	_	_	O	-	_	-
Nebenform	O	_	_	_	_	O	-	_	-
zu	O	_	_	_	_	O	-	_	-
εἶα	O	_	_	_	_	O	-	_	-
wie	O	_	_	_	_	O	-	_	-
αἰέν	O	_	_	_	_	O	-	_	-
zu	O	_	_	_	_	O	-	_	-
αἰεί	O	_	_	_	_	O	-	_	-
)	O	_	_	_	_	O	-	_	-
,	O	_	_	_	_	O	-	_	-
τί	O	_	_	_	_	O	-	_	-
γάρ	O	_	_	_	_	O	-	_	-
(	O	_	_	_	_	O	-	_	-
„	O	_	_	_	_	O	-	_	-
ja	O	_	_	_	_	O	-	_	-
was	O	_	_	_	_	O	-	_	-
“	O	_	_	_	_	O	-	_	-
)	O	_	_	_	_	O	-	_	-
:	O	_	_	_	_	O	-	_	-
γάρ	O	_	_	_	_	O	-	_	-
bezieht	O	_	_	_	_	O	-	_	-
ſich	O	_	_	_	_	O	-	_	-
auf	O	_	_	_	_	O	-	_	-
den	O	_	_	_	_	O	-	_	-
Gedanken	O	_	_	_	_	O	-	_	-
„	O	_	_	_	_	O	-	_	-
wir	O	_	_	_	_	O	-	_	-
vergeſſen	O	_	_	_	_	O	-	_	-
etwas	O	_	_	_	_	O	-	_	-
“	O	_	_	_	_	O	-	_	-
,	O	_	_	_	_	O	-	_	-
„	O	_	_	_	_	O	-	_	-
von	O	_	_	_	_	O	-	_	-
Einem	O	_	_	_	_	O	-	_	-
iſt	O	_	_	_	_	O	-	_	-
nicht	O	_	_	_	_	O	-	_	-
die	O	_	_	_	_	O	-	_	-
Rede	O	_	_	_	_	O	-	_	-
“	O	_	_	_	_	O	-	_	-
.	O	_	_	_	_	O	-	_	-
Ähnlich	O	_	_	_	_	O	-	_	-
983	O	_	_	_	_	O	-	_	-
,	O	_	_	_	_	O	-	_	-
wo	O	_	_	_	_	O	-	_	-
auch	O	_	_	_	_	O	-	_	-
die	O	_	_	_	_	O	-	_	-
gleiche	O	_	_	_	_	O	-	_	-
Ellipſe	O	_	_	_	_	O	-	_	-
(	O	_	_	_	_	O	-	_	-
πράττει	O	_	_	_	_	O	-	_	-
,	O	_	_	_	_	O	-	_	-
oder	O	_	_	_	_	O	-	_	-
vielmehr	O	_	_	_	_	O	-	_	-
„	O	_	_	_	_	O	-	_	-
was	O	_	_	_	_	O	-	_	-
iſt	O	_	_	_	_	O	-	_	-
es	O	_	_	_	_	O	-	_	-
mit	O	_	_	_	_	O	-	_	-
“	O	_	_	_	_	O	-	_	-
)	O	_	_	_	_	O	-	_	-
,	O	_	_	_	_	O	-	_	-
Phil	O	_	_	_	_	O	-	_	-
.	O	_	_	_	_	O	-	_	-
654	O	_	_	_	_	O	-	_	-
ἀλλ᾽	O	_	_	_	_	O	-	_	-
ἔκφερ᾽	O	_	_	_	_	O	-	_	-
"αὐτό"""	O	_	_	_	_	O	-	_	-
τί	O	_	_	_	_	O	-	_	-
γὰρ	O	_	_	_	_	O	-	_	-
ἔτ᾽	O	_	_	_	_	O	-	_	-
ἄλλ᾽	O	_	_	_	_	O	-	_	-
ἐρᾷς	O	_	_	_	_	O	-	_	-
λαβεῖν	O	_	_	_	_	O	-	_	-
,	O	_	_	_	_	O	-	_	-
1405	O	_	_	_	_	O	-	_	-
.	O	_	_	_	_	O	-	_	-
102	O	_	_	_	_	O	-	_	-
.	O	_	_	_	_	O	-	_	-
ποῦ	O	_	_	_	_	O	-	_	-
.	O	_	_	_	_	O	-	_	-
.	O	_	_	_	_	O	-	_	-
.	O	_	_	_	_	O	-	_	-
ἕστηκεν	O	_	_	_	_	O	-	_	-
;	O	_	_	_	_	O	-	_	-
„	O	_	_	_	_	O	-	_	-
was	O	_	_	_	_	O	-	_	-
haſt	O	_	_	_	_	O	-	_	-
du	O	_	_	_	_	O	-	_	-
mit	O	_	_	_	_	O	-	_	-
ihm	O	_	_	_	_	O	-	_	-
angefangen	O	_	_	_	_	O	-	_	-
?	O	_	_	_	_	O	-	_	-
“	O	_	_	_	_	O	-	_	-
ἕστηκεν	O	_	_	_	_	O	-	_	-
wie	O	_	_	_	_	O	-	_	-
βέβηκεν	O	_	_	_	_	O	-	_	-
ausdrucksvoller	O	_	_	_	_	O	-	_	-
als	O	_	_	_	_	O	-	_	-
ἐστί	O	_	_	_	_	O	-	_	-
.	O	_	_	_	_	O	-	_	-
1083	O	_	_	_	_	O	-	_	-
.	O	_	_	_	_	O	-	_	-
ὅπου	O	_	_	_	_	O	-	_	-
(	O	_	_	_	_	O	-	_	-
τύχης	O	_	_	_	_	O	-	_	-
ἕστηκεν).	O	_	_	_	_	O	-	_	-
104	O	_	_	_	_	O	-	_	-
.	O	_	_	_	_	O	-	_	-
Ὀδυσσέα	O	_	_	_	_	O	-	_	-
dreiſilbig	O	_	_	_	_	O	-	_	-
.	O	_	_	_	_	O	-	_	-
107	O	_	_	_	_	O	-	_	-
.	O	_	_	_	_	O	-	_	-
πρὶν	O	_	_	_	_	O	-	_	-
ἂν	O	_	_	_	_	O	-	_	-
τί	O	_	_	_	_	O	-	_	-
:	O	_	_	_	_	O	-	_	-
zu	O	_	_	_	_	O	-	_	-
77	O	_	_	_	_	O	-	_	-
.	O	_	_	_	_	O	-	_	-
—	O	_	_	_	_	O	-	_	-
κεοδάνῃς	O	_	_	_	_	O	-	_	-
im	O	_	_	_	_	O	-	_	-
Sinne	O	_	_	_	_	O	-	_	-
der	O	_	_	_	_	O	-	_	-
Befriedigung	O	_	_	_	_	O	-	_	-
einer	O	_	_	_	_	O	-	_	-
Luſt	O	_	_	_	_	O	-	_	-
.	O	_	_	_	_	O	-	_	-
108	O	_	_	_	_	O	-	_	-
.	O	_	_	_	_	O	-	_	-
Nach	O	_	_	_	_	O	-	_	-
dieſem	O	_	_	_	_	O	-	_	-
Verſe	O	_	_	_	_	O	-	_	-
erſcholl	O	_	_	_	_	O	-	_	-
wahrſcheinlich	O	_	_	_	_	O	-	_	-
das	O	_	_	_	_	O	-	_	-
303	O	_	_	_	_	O	-	_	-
erwähnte	O	_	_	_	_	O	-	_	-
Lachen	O	_	_	_	_	O	-	_	-
,	O	_	_	_	_	O	-	_	-
das	O	_	_	_	_	O	-	_	-
ſprichwörtlich	O	_	_	_	_	O	-	_	-
wurde	O	_	_	_	_	O	-	_	-
(	O	_	_	_	_	O	-	_	-
(Aldyτειος	O	_	_	_	_	O	-	_	-
γέλως	O	_	_	_	_	O	-	_	-
*	O	_	_	_	_	O	-	_	-
ἐπὶ	O	_	_	_	_	O	-	_	-
τῶν	O	_	_	_	_	O	-	_	-
παραφρόνως	O	_	_	_	_	O	-	_	-
γελώντων	O	_	_	_	_	O	-	_	-
Benob	B-pers	_	_	_	_	O	NIL	_	-
.	I-pers	_	_	_	_	O	NIL	_	-
1	O	_	_	_	_	O	-	_	-
43	O	_	_	_	_	O	-	_	-
)	O	_	_	_	_	O	-	_	-
,	O	_	_	_	_	O	-	_	-
ein	O	_	_	_	_	O	-	_	-
Lachen	O	_	_	_	_	O	-	_	-
voll	O	_	_	_	_	O	-	_	-
tragiſcher	O	_	_	_	_	O	-	_	-
Ironie	O	_	_	_	_	O	-	_	-
.	O	_	_	_	_	O	-	_	-
110	O	_	_	_	_	O	-	_	-
.	O	_	_	_	_	O	-	_	-
Wenn	O	_	_	_	_	O	-	_	-
ſich	O	_	_	_	_	O	-	_	-
auch	O	_	_	_	_	O	-	_	-
ϑάνῃ	O	_	_	_	_	O	-	_	-
an	O	_	_	_	_	O	-	_	-
πρὶν	O	_	_	_	_	O	-	_	-
ἂν	O	_	_	_	_	O	-	_	-
anſchließt	O	_	_	_	_	O	-	_	-
,	O	_	_	_	_	O	-	_	-
ſo	O	_	_	_	_	O	-	_	-
ſchwebt	O	_	_	_	_	O	-	_	-
doch	O	_	_	_	_	O	-	_	-
das	O	_	_	_	_	O	-	_	-
genaue	O	_	_	_	_	O	-	_	-
Verhältnis	O	_	_	_	_	O	-	_	-
des	O	_	_	_	_	O	-	_	-
Satzes	O	_	_	_	_	O	-	_	-
,	O	_	_	_	_	O	-	_	-
welches	O	_	_	_	_	O	-	_	-
ϑανεῖν	O	_	_	_	_	O	-	_	-
οὔτι	O	_	_	_	_	O	-	_	-
πῶ	O	_	_	_	_	O	-	_	-
ϑέλω	O	_	_	_	_	O	-	_	-
,	O	_	_	_	_	O	-	_	-
πρὶν	O	_	_	_	_	O	-	_	-
ἂν	O	_	_	_	_	O	-	_	-
φοινιχϑῇ	O	_	_	_	_	O	-	_	-
verlangt	O	_	_	_	_	O	-	_	-
,	O	_	_	_	_	O	-	_	-
nicht	O	_	_	_	_	O	-	_	-
mehr	O	_	_	_	_	O	-	_	-
ſo	O	_	_	_	_	O	-	_	-
deutlich	O	_	_	_	_	O	-	_	-
vor	O	_	_	_	_	O	-	_	-
,	O	_	_	_	_	O	-	_	-
daß	O	_	_	_	_	O	-	_	-
nicht	O	_	_	_	_	O	-	_	-
πρῶτον	O	_	_	_	_	O	-	_	-
und	O	_	_	_	_	O	-	_	-
ϑάνῃ	O	_	_	_	_	O	-	_	-
der	O	_	_	_	_	O	-	_	-
Klarheit	O	_	_	_	_	O	-	_	-
des	O	_	_	_	_	O	-	_	-
Gedankens	O	_	_	_	_	O	-	_	-
dienten	O	_	_	_	_	O	-	_	-
.	O	_	_	_	_	O	-	_	-
111	O	_	_	_	_	O	-	_	-
.	O	_	_	_	_	O	-	_	-
αἱ	O	_	_	_	_	O	-	_	-
-	O	_	_	_	_	O	-	_	-
zion	O	_	_	_	_	O	-	_	-
:	O	_	_	_	_	O	-	_	-
es	O	_	_	_	_	O	-	_	-
war	O	_	_	_	_	O	-	_	-
eine	O	_	_	_	_	O	-	_	-
Beſtrafung	O	_	_	_	_	O	-	_	-
für	O	_	_	_	_	O	-	_	-
Sklaven	O	_	_	_	_	O	-	_	-
(	O	_	_	_	_	O	-	_	-
xoeuaoroi	O	_	_	_	_	O	-	_	-
Ant	O	_	_	_	_	O	-	_	-
.	O	_	_	_	_	O	-	_	-
309	O	_	_	_	_	O	-	_	-
,	O	_	_	_	_	O	-	_	-
patibulum,	O	_	_	_	_	O	-	_	-
crux	O	_	_	_	_	O	-	_	-
)	O	_	_	_	_	O	-	_	-
.	O	_	_	_	_	O	-	_	-
112	O	_	_	_	_	O	-	_	-
.	O	_	_	_	_	O	-	_	-
yaigew	O	_	_	_	_	O	-	_	-
σε	O	_	_	_	_	O	-	_	-
(	O	_	_	_	_	O	-	_	-
Ὁ	O	_	_	_	_	O	-	_	-
.	O	_	_	_	_	O	-	_	-
i	O	_	_	_	_	O	-	_	-
.	O	_	_	_	_	O	-	_	-
dir	O	_	_	_	_	O	-	_	-
na	O	_	_	_	_	O	-	_	-
;	O	_	_	_	_	O	-	_	-
Wunſch	O	_	_	_	_	O	-	_	-
gehen	O	_	_	_	_	O	-	_	-
)	O	_	_	_	_	O	-	_	-
ἐφίεμαι	O	_	_	_	_	O	-	_	-
unterſcheidet	O	_	_	_	_	O	-	_	-
ſich	O	_	_	_	_	O	-	_	-
von	O	_	_	_	_	O	-	_	-
der	O	_	_	_	_	O	-	_	-
abweiſenden	O	_	_	_	_	O	-	_	-
Formel	O	_	_	_	_	O	-	_	-
χαίρειν	O	_	_	_	_	O	-	_	-
o	O	_	_	_	_	O	-	_	-
κελεύω	O	_	_	_	_	O	-	_	-
(	O	_	_	_	_	O	-	_	-
valere	O	_	_	_	_	O	-	_	-
te	O	_	_	_	_	O	-	_	-
inbeo	O	_	_	_	_	O	-	_	-
)	O	_	_	_	_	O	-	_	-
.	O	_	_	_	_	O	-	_	-
Vgl	O	_	_	_	_	O	-	_	-
.	O	_	_	_	_	O	-	_	-
auch	O	_	_	_	_	O	-	_	-
zu	O	_	_	_	_	O	-	_	-
Od	O	_	_	_	_	O	-	_	-
