TOKEN	NE-COARSE-LIT	NE-COARSE-METO	NE-FINE-LIT	NE-FINE-METO	NE-FINE-COMP	NE-NESTED	NEL-LIT	NEL-METO	MISC
.	O	_	_	_	_	O	-	_	-
""""	O	_	_	_	_	O	-	_	-
Appointed	O	_	_	_	_	O	-	_	-
to	O	_	_	_	_	O	-	_	-
Sail	O	_	_	_	_	O	-	_	-
punctually	O	_	_	_	_	O	-	_	-
from	O	_	_	_	_	O	-	_	-
LIVERPOOL	B-loc	_	_	_	_	O	Q24826	_	-
,	O	_	_	_	_	O	-	_	-
on	O	_	_	_	_	O	-	_	-
the	O	_	_	_	_	O	-	_	-
6th	O	_	_	_	_	O	-	_	-
and	O	_	_	_	_	O	-	_	-
15th	O	_	_	_	_	O	-	_	-
of	O	_	_	_	_	O	-	_	-
every	O	_	_	_	_	O	-	_	-
month	O	_	_	_	_	O	-	_	-
.	O	_	_	_	_	O	-	_	-
To	O	_	_	_	_	O	-	_	-
the	O	_	_	_	_	O	-	_	-
consignment	O	_	_	_	_	O	-	_	-
of	O	_	_	_	_	O	-	_	-
BRIGHT	O	_	_	_	_	O	-	_	-
,	O	_	_	_	_	O	-	_	-
BROTHERS	O	_	_	_	_	O	-	_	-
&	O	_	_	_	_	O	-	_	-
CU	O	_	_	_	_	O	-	_	-
.	O	_	_	_	_	O	-	_	-
,	O	_	_	_	_	O	-	_	-
MELBOURNE	B-loc	_	_	_	_	O	Q3141	_	-
.	O	_	_	_	_	O	-	_	-
The	O	_	_	_	_	O	-	_	-
above	O	_	_	_	_	O	-	_	-
,	O	_	_	_	_	O	-	_	-
in	O	_	_	_	_	O	-	_	-
addition	O	_	_	_	_	O	-	_	-
to	O	_	_	_	_	O	-	_	-
being	O	_	_	_	_	O	-	_	-
the	O	_	_	_	_	O	-	_	-
only	O	_	_	_	_	O	-	_	-
Line	O	_	_	_	_	O	-	_	-
with	O	_	_	_	_	O	-	_	-
Steam	O	_	_	_	_	O	-	_	-
out	O	_	_	_	_	O	-	_	-
of	O	_	_	_	_	O	-	_	-
Liverpool	B-loc	_	_	_	_	O	Q24826	_	-
,	O	_	_	_	_	O	-	_	-
is	O	_	_	_	_	O	-	_	-
composed	O	_	_	_	_	O	-	_	-
of	O	_	_	_	_	O	-	_	-
the	O	_	_	_	_	O	-	_	-
largest	O	_	_	_	_	O	-	_	-
,	O	_	_	_	_	O	-	_	-
finest	O	_	_	_	_	O	-	_	-
and	O	_	_	_	_	O	-	_	-
fastest	O	_	_	_	_	O	-	_	-
Merchant	O	_	_	_	_	O	-	_	-
Ships	O	_	_	_	_	O	-	_	-
in	O	_	_	_	_	O	-	_	-
the	O	_	_	_	_	O	-	_	-
world	O	_	_	_	_	O	-	_	-
.	O	_	_	_	_	O	-	_	-
Ship	O	_	_	_	_	O	-	_	-
.	O	_	_	_	_	O	-	_	-
Reg	O	_	_	_	_	O	-	_	-
.	O	_	_	_	_	O	-	_	-
Bur	O	_	_	_	_	O	-	_	-
.	O	_	_	_	_	O	-	_	-
Capt	O	_	_	_	_	O	-	_	-
.	O	_	_	_	_	O	-	_	-
Date	O	_	_	_	_	O	-	_	-
.	O	_	_	_	_	O	-	_	-
Ocean	O	_	_	_	_	O	-	_	-
Chief	O	_	_	_	_	O	-	_	-
1092	O	_	_	_	_	O	-	_	-
3000	O	_	_	_	_	O	-	_	-
Brown	O	_	_	_	_	O	-	_	-
6th	O	_	_	_	_	O	-	_	-
July	O	_	_	_	_	O	-	_	-
.	O	_	_	_	_	O	-	_	-
Great	O	_	_	_	_	O	-	_	-
Britain	O	_	_	_	_	O	-	_	-
1763	O	_	_	_	_	O	-	_	-
500	O	_	_	_	_	O	-	_	-
H	O	_	_	_	_	O	-	_	-
.	O	_	_	_	_	O	-	_	-
,	O	_	_	_	_	O	-	_	-
.	O	_	_	_	_	O	-	_	-
Gray	O	_	_	_	_	O	-	_	-
16th	O	_	_	_	_	O	-	_	-
July	O	_	_	_	_	O	-	_	-
.	O	_	_	_	_	O	-	_	-
Lightning	O	_	_	_	_	O	-	_	-
1769	O	_	_	_	_	O	-	_	-
5000	O	_	_	_	_	O	-	_	-
Clarke	O	_	_	_	_	O	-	_	-
sth	O	_	_	_	_	O	-	_	-
August	O	_	_	_	_	O	-	_	-
.	O	_	_	_	_	O	-	_	-
Marco	O	_	_	_	_	O	-	_	-
Polo	O	_	_	_	_	O	-	_	-
1625	O	_	_	_	_	O	-	_	-
4600	O	_	_	_	_	O	-	_	-
Johnston	O	_	_	_	_	O	-	_	-
To	O	_	_	_	_	O	-	_	-
follow	O	_	_	_	_	O	-	_	-
.	O	_	_	_	_	O	-	_	-
To	O	_	_	_	_	O	-	_	-
be	O	_	_	_	_	O	-	_	-
succeeded	O	_	_	_	_	O	-	_	-
by	O	_	_	_	_	O	-	_	-
the	O	_	_	_	_	O	-	_	-
following	O	_	_	_	_	O	-	_	-
Clippers	O	_	_	_	_	O	-	_	-
and	O	_	_	_	_	O	-	_	-
Steamers	O	_	_	_	_	O	-	_	-
re	O	_	_	_	_	O	-	_	-
.	O	_	_	_	_	O	-	_	-
Great	O	_	_	_	_	O	-	_	-
Britain	O	_	_	_	_	O	-	_	-
1	O	_	_	_	_	O	-	_	-
Marco	O	_	_	_	_	O	-	_	-
Polo	O	_	_	_	_	O	-	_	-
Lightning	O	_	_	_	_	O	-	_	-
Ocean	O	_	_	_	_	O	-	_	-
Chief	O	_	_	_	_	O	-	_	-
Champion	O	_	_	_	_	O	-	_	-
of	O	_	_	_	_	O	-	_	-
the	O	_	_	_	_	O	-	_	-
Seas	O	_	_	_	_	O	-	_	-
British	O	_	_	_	_	O	-	_	-
Trident	O	_	_	_	_	O	-	_	-
Donald	O	_	_	_	_	O	-	_	-
McKay	O	_	_	_	_	O	-	_	-
(	O	_	_	_	_	O	-	_	-
)	O	_	_	_	_	O	-	_	-
ipso	O	_	_	_	_	O	-	_	-
,	O	_	_	_	_	O	-	_	-
Bride	O	_	_	_	_	O	-	_	-
Great	O	_	_	_	_	O	-	_	-
Tasmania	O	_	_	_	_	O	-	_	-
Morning	O	_	_	_	_	O	-	_	-
Light	O	_	_	_	_	O	-	_	-
Eagle	O	_	_	_	_	O	-	_	-
Commodore	O	_	_	_	_	O	-	_	-
Perry	O	_	_	_	_	O	-	_	-
Soldanha	O	_	_	_	_	O	-	_	-
Montmorency	O	_	_	_	_	O	-	_	-
The	O	_	_	_	_	O	-	_	-
above	O	_	_	_	_	O	-	_	-
celebrated	O	_	_	_	_	O	-	_	-
Steam	O	_	_	_	_	O	-	_	-
end	O	_	_	_	_	O	-	_	-
sailing	O	_	_	_	_	O	-	_	-
airpe	O	_	_	_	_	O	-	_	-
“	O	_	_	_	_	O	-	_	-
forming	O	_	_	_	_	O	-	_	-
the	O	_	_	_	_	O	-	_	-
only	O	_	_	_	_	O	-	_	-
line	O	_	_	_	_	O	-	_	-
honoured	O	_	_	_	_	O	-	_	-
by	O	_	_	_	_	O	-	_	-
a	O	_	_	_	_	O	-	_	-
visit	O	_	_	_	_	O	-	_	-
from	O	_	_	_	_	O	-	_	-
Her	O	_	_	_	_	O	-	_	-
Majesty	O	_	_	_	_	O	-	_	-
the	O	_	_	_	_	O	-	_	-
Queen	O	_	_	_	_	O	-	_	-
,	O	_	_	_	_	O	-	_	-
and	O	_	_	_	_	O	-	_	-
so	O	_	_	_	_	O	-	_	-
well-known	O	_	_	_	_	O	-	_	-
for	O	_	_	_	_	O	-	_	-
their	O	_	_	_	_	O	-	_	-
rapid	O	_	_	_	_	O	-	_	-
Oupeges	O	_	_	_	_	O	-	_	-
,	O	_	_	_	_	O	-	_	-
punctuality	O	_	_	_	_	O	-	_	-
in	O	_	_	_	_	O	-	_	-
sailing	O	_	_	_	_	O	-	_	-
,	O	_	_	_	_	O	-	_	-
and	O	_	_	_	_	O	-	_	-
splendid	O	_	_	_	_	O	-	_	-
accommoda	O	_	_	_	_	O	-	_	-
•	O	_	_	_	_	O	-	_	-
{	O	_	_	_	_	O	-	_	-
ion	O	_	_	_	_	O	-	_	-
insurpaesed	O	_	_	_	_	O	-	_	-
by	O	_	_	_	_	O	-	_	-
any	O	_	_	_	_	O	-	_	-
!	O	_	_	_	_	O	-	_	-
Mips	O	_	_	_	_	O	-	_	-
in	O	_	_	_	_	O	-	_	-
the	O	_	_	_	_	O	-	_	-
world	O	_	_	_	_	O	-	_	-
,	O	_	_	_	_	O	-	_	-
will	O	_	_	_	_	O	-	_	-
continue	O	_	_	_	_	O	-	_	-
to	O	_	_	_	_	O	-	_	-
sail	O	_	_	_	_	O	-	_	-
regularly	O	_	_	_	_	O	-	_	-
between	O	_	_	_	_	O	-	_	-
Liverpool	B-loc	_	_	_	_	O	Q24826	_	-
and	O	_	_	_	_	O	-	_	-
Melbourne	B-loc	_	_	_	_	O	Q3141	_	-
,	O	_	_	_	_	O	-	_	-
affording	O	_	_	_	_	O	-	_	-
to	O	_	_	_	_	O	-	_	-
Passengers	O	_	_	_	_	O	-	_	-
and	O	_	_	_	_	O	-	_	-
Shippers	O	_	_	_	_	O	-	_	-
the	O	_	_	_	_	O	-	_	-
most	O	_	_	_	_	O	-	_	-
unrivalled	O	_	_	_	_	O	-	_	-
Ttd—Van	O	_	_	_	_	O	-	_	-
Loges	O	_	_	_	_	O	-	_	-
•	O	_	_	_	_	O	-	_	-
The	O	_	_	_	_	O	-	_	-
Commanders	O	_	_	_	_	O	-	_	-
are	O	_	_	_	_	O	-	_	-
men	O	_	_	_	_	O	-	_	-
of	O	_	_	_	_	O	-	_	-
experience	O	_	_	_	_	O	-	_	-
and	O	_	_	_	_	O	-	_	-
noted	O	_	_	_	_	O	-	_	-
for	O	_	_	_	_	O	-	_	-
their	O	_	_	_	_	O	-	_	-
kindness	O	_	_	_	_	O	-	_	-
and	O	_	_	_	_	O	-	_	-
attention	O	_	_	_	_	O	-	_	-
to	O	_	_	_	_	O	-	_	-
Passengers	O	_	_	_	_	O	-	_	-
.	O	_	_	_	_	O	-	_	-
The	O	_	_	_	_	O	-	_	-
Cabin	O	_	_	_	_	O	-	_	-
accommodation	O	_	_	_	_	O	-	_	-
is	O	_	_	_	_	O	-	_	-
very	O	_	_	_	_	O	-	_	-
superior	O	_	_	_	_	O	-	_	-
,	O	_	_	_	_	O	-	_	-
the	O	_	_	_	_	O	-	_	-
Saloons	O	_	_	_	_	O	-	_	-
being	O	_	_	_	_	O	-	_	-
elegantly	O	_	_	_	_	O	-	_	-
furnished	O	_	_	_	_	O	-	_	-
with	O	_	_	_	_	O	-	_	-
every	O	_	_	_	_	O	-	_	-
requisite	O	_	_	_	_	O	-	_	-
to	O	_	_	_	_	O	-	_	-
insure	O	_	_	_	_	O	-	_	-
comfort	O	_	_	_	_	O	-	_	-
and	O	_	_	_	_	O	-	_	-
are	O	_	_	_	_	O	-	_	-
enpplied	O	_	_	_	_	O	-	_	-
with	O	_	_	_	_	O	-	_	-
beds	O	_	_	_	_	O	-	_	-
,	O	_	_	_	_	O	-	_	-
bedding	O	_	_	_	_	O	-	_	-
,	O	_	_	_	_	O	-	_	-
Ac	O	_	_	_	_	O	-	_	-
.	O	_	_	_	_	O	-	_	-
Bounty	O	_	_	_	_	O	-	_	-
Ticket	O	_	_	_	_	O	-	_	-
Passengers	O	_	_	_	_	O	-	_	-
forwarded	O	_	_	_	_	O	-	_	-
to	O	_	_	_	_	O	-	_	-
Launceston	B-loc	_	_	_	_	O	Q339527	_	-
and	O	_	_	_	_	O	-	_	-
Hobart	B-loc	_	_	_	_	O	Q40191	_	-
town	I-loc	_	_	_	_	O	Q40191	_	-
.	O	_	_	_	_	O	-	_	-
Apply	O	_	_	_	_	O	-	_	-
to	O	_	_	_	_	O	-	_	-
GIBBS	O	_	_	_	_	O	-	_	-
,	O	_	_	_	_	O	-	_	-
BRIGHT	O	_	_	_	_	O	-	_	-
A	O	_	_	_	_	O	-	_	-
CO	O	_	_	_	_	O	-	_	-
.	O	_	_	_	_	O	-	_	-
,	O	_	_	_	_	O	-	_	-
Merchants	O	_	_	_	_	O	-	_	-
orth	O	_	_	_	_	O	-	_	-
John	O	_	_	_	_	O	-	_	-
Street	O	_	_	_	_	O	-	_	-
,	O	_	_	_	_	O	-	_	-
and	O	_	_	_	_	O	-	_	-
JAMBS	O	_	_	_	_	O	-	_	-
BAINES	O	_	_	_	_	O	-	_	-
and	O	_	_	_	_	O	-	_	-
Co	O	_	_	_	_	O	-	_	-
.	O	_	_	_	_	O	-	_	-
Tower	O	_	_	_	_	O	-	_	-
Buildings	O	_	_	_	_	O	-	_	-
,	O	_	_	_	_	O	-	_	-
Liverpool	B-loc	_	_	_	_	O	Q24826	_	-
;	O	_	_	_	_	O	-	_	-
or	O	_	_	_	_	O	-	_	-
to	O	_	_	_	_	O	-	_	-
Mr	O	_	_	_	_	O	-	_	-
.	O	_	_	_	_	O	-	_	-
ROBERTS	O	_	_	_	_	O	-	_	-
Ship	O	_	_	_	_	O	-	_	-
Broker	O	_	_	_	_	O	-	_	-
,	O	_	_	_	_	O	-	_	-
Weymouth	B-loc	_	_	_	_	O	Q661619	_	-
,	O	_	_	_	_	O	-	_	-
and	O	_	_	_	_	O	-	_	-
Mr	O	_	_	_	_	O	-	_	-
.	O	_	_	_	_	O	-	_	-
JOHN	O	_	_	_	_	O	-	_	-
WILLS	O	_	_	_	_	O	-	_	-
MARTIN	O	_	_	_	_	O	-	_	-
,	O	_	_	_	_	O	-	_	-
Shipping	O	_	_	_	_	O	-	_	-
Agent	O	_	_	_	_	O	-	_	-
,	O	_	_	_	_	O	-	_	-
Poole	B-loc	_	_	_	_	O	Q203349	_	-
.	O	_	_	_	_	O	-	_	-

# hipe2022:document_id = 10401_Poole1860
# hipe2022:date = 1860-03-08
# hipe2022:language = en
# hipe2022:dataset = topres19th
# hipe2022:split = test
# hipe2022:converter_version = v2022-05-05
# hipe2022:document_type = newspaper
# hipe2022:original_source = test/annotated_tsv/10401_Poole1860.tsv
# hipe2022:applicable_columns = TOKEN NE-COARSE-LIT NEL-LIT MISC
# topres19th:dataset_doi = https://doi.org/10.23636/b1c4-py78
# topres19th:version = v2
# topres19th:original_license = CC-BY-NC-SA 4.0
# topres19th:fname = 10401_Poole1860
# topres19th:issue_date = 1860-03-08
# topres19th:decade = 1860
# topres19th:ocr_quality_mean = 0.8786
# topres19th:ocr_quality_sd = 0.1609
# topres19th:word_count = 383
# topres19th:publication_title = The Poole and South-Western Herald, etc.
# topres19th:place_publication = Poole
BLAND	B-loc	_	_	_	_	O	-	_	-
FORD	I-loc	_	_	_	_	O	-	_	-
UNION	O	_	_	_	_	O	-	_	-
.	O	_	_	_	_	O	-	_	-
TENDERS	O	_	_	_	_	O	-	_	-
are	O	_	_	_	_	O	-	_	-
invited	O	_	_	_	_	O	-	_	-
for	O	_	_	_	_	O	-	_	-
the	O	_	_	_	_	O	-	_	-
SUPPLY	O	_	_	_	_	O	-	_	-
of	O	_	_	_	_	O	-	_	-
this	O	_	_	_	_	O	-	_	-
UNION	O	_	_	_	_	O	-	_	-
with	O	_	_	_	_	O	-	_	-
BREAD	O	_	_	_	_	O	-	_	-
,	O	_	_	_	_	O	-	_	-
from	O	_	_	_	_	O	-	_	-
the	O	_	_	_	_	O	-	_	-
24th	O	_	_	_	_	O	-	_	-
of	O	_	_	_	_	O	-	_	-
Melton	O	_	_	_	_	O	-	_	-
to	O	_	_	_	_	O	-	_	-
the	O	_	_	_	_	O	-	_	-
23rd	O	_	_	_	_	O	-	_	-
Jerez	O	_	_	_	_	O	-	_	-
,	O	_	_	_	_	O	-	_	-
in	O	_	_	_	_	O	-	_	-
Loaves	O	_	_	_	_	O	-	_	-
of	O	_	_	_	_	O	-	_	-
Four	O	_	_	_	_	O	-	_	-
Pounds	O	_	_	_	_	O	-	_	-
each	O	_	_	_	_	O	-	_	-
,	O	_	_	_	_	O	-	_	-
made	O	_	_	_	_	O	-	_	-
of	O	_	_	_	_	O	-	_	-
the	O	_	_	_	_	O	-	_	-
best	O	_	_	_	_	O	-	_	-
Second	O	_	_	_	_	O	-	_	-
Flour	O	_	_	_	_	O	-	_	-
,	O	_	_	_	_	O	-	_	-
such	O	_	_	_	_	O	-	_	-
Loaves	O	_	_	_	_	O	-	_	-
not	O	_	_	_	_	O	-	_	-
having	O	_	_	_	_	O	-	_	-
been	O	_	_	_	_	O	-	_	-
baked	O	_	_	_	_	O	-	_	-
less	O	_	_	_	_	O	-	_	-
than	O	_	_	_	_	O	-	_	-
twelve	O	_	_	_	_	O	-	_	-
hours	O	_	_	_	_	O	-	_	-
previous	O	_	_	_	_	O	-	_	-
to	O	_	_	_	_	O	-	_	-
delivery	O	_	_	_	_	O	-	_	-
.	O	_	_	_	_	O	-	_	-
Forms	O	_	_	_	_	O	-	_	-
of	O	_	_	_	_	O	-	_	-
Tender	O	_	_	_	_	O	-	_	-
msy	O	_	_	_	_	O	-	_	-
be	O	_	_	_	_	O	-	_	-
obtained	O	_	_	_	_	O	-	_	-
at	O	_	_	_	_	O	-	_	-
my	O	_	_	_	_	O	-	_	-
Office	O	_	_	_	_	O	-	_	-
,	O	_	_	_	_	O	-	_	-
or	O	_	_	_	_	O	-	_	-
of	O	_	_	_	_	O	-	_	-
the	O	_	_	_	_	O	-	_	-
Hebevins	O	_	_	_	_	O	-	_	-
Officem	O	_	_	_	_	O	-	_	-
and	O	_	_	_	_	O	-	_	-
must	O	_	_	_	_	O	-	_	-
he	O	_	_	_	_	O	-	_	-
delivered	O	_	_	_	_	O	-	_	-
to	O	_	_	_	_	O	-	_	-
me	O	_	_	_	_	O	-	_	-
.	O	_	_	_	_	O	-	_	-
or	O	_	_	_	_	O	-	_	-
at	O	_	_	_	_	O	-	_	-
the	O	_	_	_	_	O	-	_	-
Union	O	_	_	_	_	O	-	_	-
Workhouse	O	_	_	_	_	O	-	_	-
in	O	_	_	_	_	O	-	_	-
Iliandford	B-loc	_	_	_	_	O	NIL	_	-
,	O	_	_	_	_	O	-	_	-
before	O	_	_	_	_	O	-	_	-
ten	O	_	_	_	_	O	-	_	-
oclock	O	_	_	_	_	O	-	_	-
on	O	_	_	_	_	O	-	_	-
Friday	O	_	_	_	_	O	-	_	-
erenine	O	_	_	_	_	O	-	_	-
,	O	_	_	_	_	O	-	_	-
the	O	_	_	_	_	O	-	_	-
16th	O	_	_	_	_	O	-	_	-
invent	O	_	_	_	_	O	-	_	-
.	O	_	_	_	_	O	-	_	-
The	O	_	_	_	_	O	-	_	-
name	O	_	_	_	_	O	-	_	-
of	O	_	_	_	_	O	-	_	-
one	O	_	_	_	_	O	-	_	-
sulfci	O	_	_	_	_	O	-	_	-
•	O	_	_	_	_	O	-	_	-
ut	O	_	_	_	_	O	-	_	-
person	O	_	_	_	_	O	-	_	-
must	O	_	_	_	_	O	-	_	-
he	O	_	_	_	_	O	-	_	-
inserted	O	_	_	_	_	O	-	_	-
in	O	_	_	_	_	O	-	_	-
the	O	_	_	_	_	O	-	_	-
Tender	O	_	_	_	_	O	-	_	-
,	O	_	_	_	_	O	-	_	-
who	O	_	_	_	_	O	-	_	-
wit	O	_	_	_	_	O	-	_	-
be	O	_	_	_	_	O	-	_	-
Surety	O	_	_	_	_	O	-	_	-
for	O	_	_	_	_	O	-	_	-
the	O	_	_	_	_	O	-	_	-
doe	O	_	_	_	_	O	-	_	-
performance	O	_	_	_	_	O	-	_	-
of	O	_	_	_	_	O	-	_	-
the	O	_	_	_	_	O	-	_	-
Contract	O	_	_	_	_	O	-	_	-
,	O	_	_	_	_	O	-	_	-
or	O	_	_	_	_	O	-	_	-
such	O	_	_	_	_	O	-	_	-
Tender	O	_	_	_	_	O	-	_	-
wi	O	_	_	_	_	O	-	_	-
I	O	_	_	_	_	O	-	_	-
not	O	_	_	_	_	O	-	_	-
be	O	_	_	_	_	O	-	_	-
received	O	_	_	_	_	O	-	_	-
.	O	_	_	_	_	O	-	_	-
All	O	_	_	_	_	O	-	_	-
Bi	O	_	_	_	_	O	-	_	-
Is	O	_	_	_	_	O	-	_	-
and	O	_	_	_	_	O	-	_	-
Demands	O	_	_	_	_	O	-	_	-
on	O	_	_	_	_	O	-	_	-
t	O	_	_	_	_	O	-	_	-
,	O	_	_	_	_	O	-	_	-
e	O	_	_	_	_	O	-	_	-
Guardians	O	_	_	_	_	O	-	_	-
or	O	_	_	_	_	O	-	_	-
other	O	_	_	_	_	O	-	_	-
Officers	O	_	_	_	_	O	-	_	-
of	O	_	_	_	_	O	-	_	-
the	O	_	_	_	_	O	-	_	-
Union	O	_	_	_	_	O	-	_	-
,	O	_	_	_	_	O	-	_	-
to	O	_	_	_	_	O	-	_	-
be	O	_	_	_	_	O	-	_	-
sent	O	_	_	_	_	O	-	_	-
in	O	_	_	_	_	O	-	_	-
ou	O	_	_	_	_	O	-	_	-
or	O	_	_	_	_	O	-	_	-
before	O	_	_	_	_	O	-	_	-
the	O	_	_	_	_	O	-	_	-
22nd	O	_	_	_	_	O	-	_	-
instant	O	_	_	_	_	O	-	_	-
.	O	_	_	_	_	O	-	_	-
By	O	_	_	_	_	O	-	_	-
wale	O	_	_	_	_	O	-	_	-
of	O	_	_	_	_	O	-	_	-
th	O	_	_	_	_	O	-	_	-
*	O	_	_	_	_	O	-	_	-
Board	O	_	_	_	_	O	-	_	-
,	O	_	_	_	_	O	-	_	-
W	O	_	_	_	_	O	-	_	-
.	O	_	_	_	_	O	-	_	-
H	O	_	_	_	_	O	-	_	-
.	O	_	_	_	_	O	-	_	-
ATKINSON	O	_	_	_	_	O	-	_	-
,	O	_	_	_	_	O	-	_	-
Clerk	O	_	_	_	_	O	-	_	-
loth	O	_	_	_	_	O	-	_	-
*	O	_	_	_	_	O	-	_	-
Union	O	_	_	_	_	O	-	_	-
.	O	_	_	_	_	O	-	_	-
Blandtord	B-loc	_	_	_	_	O	NIL	_	-
.	O	_	_	_	_	O	-	_	-
2nd	O	_	_	_	_	O	-	_	-
March	O	_	_	_	_	O	-	_	-
,	O	_	_	_	_	O	-	_	-
1860	O	_	_	_	_	O	-	_	-
.	O	_	_	_	_	O	-	_	-
POOLE	O	_	_	_	_	O	-	_	-
TURNPIKE	O	_	_	_	_	O	-	_	-
.	O	_	_	_	_	O	-	_	-
THE	O	_	_	_	_	O	-	_	-
next	O	_	_	_	_	O	-	_	-
MEETLNG	O	_	_	_	_	O	-	_	-
of	O	_	_	_	_	O	-	_	-
the	O	_	_	_	_	O	-	_	-
TRITSTEE	O	_	_	_	_	O	-	_	-
,	O	_	_	_	_	O	-	_	-
will	O	_	_	_	_	O	-	_	-
be	O	_	_	_	_	O	-	_	-
held	O	_	_	_	_	O	-	_	-
at	O	_	_	_	_	O	-	_	-
the	O	_	_	_	_	O	-	_	-
LONDON	O	_	_	_	_	O	-	_	-
HOTEL	O	_	_	_	_	O	-	_	-
in	O	_	_	_	_	O	-	_	-
POOLE	B-loc	_	_	_	_	O	Q203349	_	-
,	O	_	_	_	_	O	-	_	-
on	O	_	_	_	_	O	-	_	-
ldomaT	O	_	_	_	_	O	-	_	-
,	O	_	_	_	_	O	-	_	-
the	O	_	_	_	_	O	-	_	-
12th	O	_	_	_	_	O	-	_	-
day	O	_	_	_	_	O	-	_	-
or	O	_	_	_	_	O	-	_	-
MARCH	O	_	_	_	_	O	-	_	-
next	O	_	_	_	_	O	-	_	-
.	O	_	_	_	_	O	-	_	-
at	O	_	_	_	_	O	-	_	-
12	O	_	_	_	_	O	-	_	-
oClock	O	_	_	_	_	O	-	_	-
at	O	_	_	_	_	O	-	_	-
Noon	O	_	_	_	_	O	-	_	-
.	O	_	_	_	_	O	-	_	-
—	O	_	_	_	_	O	-	_	-
.	O	_	_	_	_	O	-	_	-
-	O	_	_	_	_	O	-	_	-
-	O	_	_	_	_	O	-	_	-
_	O	_	_	_	_	O	-	_	-
_	O	_	_	_	_	O	-	_	-
.	O	_	_	_	_	O	-	_	-
_	O	_	_	_	_	O	-	_	-
_	O	_	_	_	_	O	-	_	-
_	O	_	_	_	_	O	-	_	-
.	O	_	_	_	_	O	-	_	-
I	O	_	_	_	_	O	-	_	-
.	O	_	_	_	_	O	-	_	-
0	O	_	_	_	_	O	-	_	-
.	O	_	_	_	_	O	-	_	-
CHISLETT	O	_	_	_	_	O	-	_	-
,	O	_	_	_	_	O	-	_	-
Clerk	O	_	_	_	_	O	-	_	-
to	O	_	_	_	_	O	-	_	-
the	O	_	_	_	_	O	-	_	-
Trmtees	O	_	_	_	_	O	-	_	-
.	O	_	_	_	_	O	-	_	-
Wimborue	B-loc	_	_	_	_	O	NIL	_	-
,	O	_	_	_	_	O	-	_	-
1&	O	_	_	_	_	O	-	_	-
