TOKEN	NE-COARSE-LIT	NE-COARSE-METO	NE-FINE-LIT	NE-FINE-METO	NE-FINE-COMP	NE-NESTED	NEL-LIT	NEL-METO	MISC
Robert	B-PER	_	O	_	_	_	_	_	NoSpaceAfter
Lydecken	I-PER	_	O	_	_	_	_	_	_
och	O	_	O	_	_	_	_	_	_
hvilka	O	_	O	_	_	_	_	_	_
nedkalla	O	_	O	_	_	_	_	_	_
frid	O	_	O	_	_	_	_	_	NoSpaceAfter
och	O	_	O	_	_	_	_	_	_
välsignelse	O	_	O	_	_	_	_	_	_
öfver	O	_	O	_	_	_	_	_	_
hans	O	_	O	_	_	_	_	_	_
minne	O	_	O	_	_	_	_	_	NoSpaceAfter
.	O	_	O	_	_	_	_	_	NoSpaceAfter|EndOfSentence
Närmast	O	_	O	_	_	_	_	_	_
sörjes	O	_	O	_	_	_	_	_	_
den	O	_	O	_	_	_	_	_	_
hänsofne	O	_	O	_	_	_	_	_	_
af	O	_	O	_	_	_	_	_	NoSpaceAfter
efterlämnad	O	_	O	_	_	_	_	_	_
maka	O	_	O	_	_	_	_	_	NoSpaceAfter
,	O	_	O	_	_	_	_	_	_
född	O	_	O	_	_	_	_	_	_
Wahl	I-PER	_	O	_	_	_	_	_	NoSpaceAfter
,	O	_	O	_	_	_	_	_	_
samt	O	_	O	_	_	_	_	_	NoSpaceAfter
en	O	_	O	_	_	_	_	_	_
talrik	O	_	O	_	_	_	_	_	_
syskon	O	_	O	_	_	_	_	_	NoSpaceAfter
-	O	_	O	_	_	_	_	_	_
och	O	_	O	_	_	_	_	_	_
släktkrets	O	_	O	_	_	_	_	_	NoSpaceAfter
.	O	_	O	_	_	_	_	_	NoSpaceAfter|EndOfSentence
—	O	_	O	_	_	_	_	_	_
H	B-PER	_	O	_	_	_	_	_	NoSpaceAfter
.	I-PER	_	O	_	_	_	_	_	_
exc	I-PER	_	O	_	_	_	_	_	NoSpaceAfter
.	I-PER	_	O	_	_	_	_	_	_
ministerstatssek	I-PER	_	O	_	_	_	_	_	NoSpaceAfter
-	I-PER	_	O	_	_	_	_	_	NoSpaceAfter
reteraren	I-PER	_	O	_	_	_	_	_	NoSpaceAfter
,	I-PER	_	O	_	_	_	_	_	_
generallöjtnant	I-PER	_	O	_	_	_	_	_	_
W	I-PER	_	O	_	_	_	_	_	NoSpaceAfter
.	I-PER	_	O	_	_	_	_	_	_
von	I-PER	_	O	_	_	_	_	_	NoSpaceAfter
Dæhn	I-PER	_	O	_	_	_	_	_	_
passerade	O	_	O	_	_	_	_	_	_
i	O	_	O	_	_	_	_	_	_
går	O	_	O	_	_	_	_	_	_
Viborg	B-LOC	_	O	_	_	_	_	_	_
på	O	_	O	_	_	_	_	_	_
väg	O	_	O	_	_	_	_	_	NoSpaceAfter
från	O	_	O	_	_	_	_	_	_
Petersburg	B-LOC	_	O	_	_	_	_	_	_
till	O	_	O	_	_	_	_	_	_
sitt	O	_	O	_	_	_	_	_	_
gods	O	_	O	_	_	_	_	_	_
i	O	_	O	_	_	_	_	_	_
Sip	B-LOC	_	O	_	_	_	_	_	NoSpaceAfter
-	I-LOC	_	O	_	_	_	_	_	NoSpaceAfter
pola	I-LOC	_	O	_	_	_	_	_	NoSpaceAfter
.	O	_	O	_	_	_	_	_	NoSpaceAfter|EndOfSentence
—	O	_	O	_	_	_	_	_	_
Stadens	O	_	O	_	_	_	_	_	_
formän	O	_	O	_	_	_	_	_	_
ha	O	_	O	_	_	_	_	_	_
hos	O	_	O	_	_	_	_	_	NoSpaceAfter
magistraten	O	_	O	_	_	_	_	_	_
ånyo	O	_	O	_	_	_	_	_	_
anhållit	O	_	O	_	_	_	_	_	_
om	O	_	O	_	_	_	_	_	_
betriel	O	_	O	_	_	_	_	_	NoSpaceAfter
-	O	_	O	_	_	_	_	_	NoSpaceAfter
se	O	_	O	_	_	_	_	_	_
från	O	_	O	_	_	_	_	_	_
skyldigheten	O	_	O	_	_	_	_	_	_
att	O	_	O	_	_	_	_	_	_
ombesörja	O	_	O	_	_	_	_	_	NoSpaceAfter
vattensläpning	O	_	O	_	_	_	_	_	_
vid	O	_	O	_	_	_	_	_	_
eldsvådor	O	_	O	_	_	_	_	_	NoSpaceAfter
.	O	_	O	_	_	_	_	_	NoSpaceAfter|EndOfSentence
—	O	_	O	_	_	_	_	_	_
Villaköp	O	_	O	_	_	_	_	_	NoSpaceAfter
.	O	_	O	_	_	_	_	_	_
Handlanden	B-PER	_	O	_	_	_	_	_	_
K	I-PER	_	O	_	_	_	_	_	NoSpaceAfter
.	I-PER	_	O	_	_	_	_	_	NoSpaceAfter
A	I-PER	_	O	_	_	_	_	_	NoSpaceAfter
.	I-PER	_	O	_	_	_	_	_	_
Aaltonen	I-PER	_	O	_	_	_	_	_	_
har	O	_	O	_	_	_	_	_	_
af	O	_	O	_	_	_	_	_	_
villaägarin	B-PER	_	O	_	_	_	_	_	NoSpaceAfter
-	I-PER	_	O	_	_	_	_	_	NoSpaceAfter
nan	I-PER	_	O	_	_	_	_	_	_
E	I-PER	_	O	_	_	_	_	_	NoSpaceAfter
.	I-PER	_	O	_	_	_	_	_	_
M	I-PER	_	O	_	_	_	_	_	NoSpaceAfter
.	I-PER	_	O	_	_	_	_	_	_
Schalien	I-PER	_	O	_	_	_	_	_	_
för	O	_	O	_	_	_	_	_	_
5	O	_	O	_	_	_	_	_	NoSpaceAfter
,	O	_	O	_	_	_	_	_	NoSpaceAfter
000	O	_	O	_	_	_	_	_	_
mk	O	_	O	_	_	_	_	_	NoSpaceAfter
tillhandlat	O	_	O	_	_	_	_	_	_
sig	O	_	O	_	_	_	_	_	_
till	O	_	O	_	_	_	_	_	_
Viksbärg	B-LOC	_	O	_	_	_	_	_	_
säteri	I-LOC	_	O	_	_	_	_	_	_
i	O	_	O	_	_	_	_	_	_
Hel	B-LOC	_	O	_	_	_	_	_	NoSpaceAfter
-	I-LOC	_	O	_	_	_	_	_	NoSpaceAfter
singe	I-LOC	_	O	_	_	_	_	_	_
socken	I-LOC	_	O	_	_	_	_	_	_
lydande	O	_	O	_	_	_	_	_	_
området	O	_	O	_	_	_	_	_	_
i	O	_	O	_	_	_	_	_	_
Her	B-LOC	_	O	_	_	_	_	_	NoSpaceAfter
-	I-LOC	_	O	_	_	_	_	_	NoSpaceAfter
manstad	I-LOC	_	O	_	_	_	_	_	_
kvart	O	_	O	_	_	_	_	_	NoSpaceAfter
.	O	_	O	_	_	_	_	_	_
II	B-LOC	_	O	_	_	_	_	_	_
tomt	O	_	O	_	_	_	_	_	_
n:o	O	_	O	_	_	_	_	_	_
1	O	_	O	_	_	_	_	_	_
jämte	O	_	O	_	_	_	_	_	NoSpaceAfter
eganderätten	O	_	O	_	_	_	_	_	_
till	O	_	O	_	_	_	_	_	_
därå	O	_	O	_	_	_	_	_	NoSpaceAfter
"	O	_	O	_	_	_	_	_	_
uppförda	O	_	O	_	_	_	_	_	NoSpaceAfter
byggnader	O	_	O	_	_	_	_	_	NoSpaceAfter
.	O	_	O	_	_	_	_	_	NoSpaceAfter|EndOfSentence
—	O	_	O	_	_	_	_	_	_
Fru	B-PER	_	O	_	_	_	_	_	_
Alma	I-PER	_	O	_	_	_	_	_	_
Fohström	I-PER	_	O	_	_	_	_	_	NoSpaceAfter
,	O	_	O	_	_	_	_	_	_
vår	O	_	O	_	_	_	_	_	NoSpaceAfter
celebra	O	_	O	_	_	_	_	_	_
sångerska	O	_	O	_	_	_	_	_	NoSpaceAfter
,	O	_	O	_	_	_	_	_	_
torde	O	_	O	_	_	_	_	_	_
möjligen	O	_	O	_	_	_	_	_	NoSpaceAfter
under	O	_	O	_	_	_	_	_	_
den	O	_	O	_	_	_	_	_	_
närmaste	O	_	O	_	_	_	_	_	_
framtiden	O	_	O	_	_	_	_	_	_
kom	O	_	O	_	_	_	_	_	NoSpaceAfter
-	O	_	O	_	_	_	_	_	NoSpaceAfter
ma	O	_	O	_	_	_	_	_	_
att	O	_	O	_	_	_	_	_	_
gifva	O	_	O	_	_	_	_	_	_
några	O	_	O	_	_	_	_	_	_
gästroller	O	_	O	_	_	_	_	_	_
å	O	_	O	_	_	_	_	_	NoSpaceAfter
Italienska	B-LOC	_	O	_	_	_	_	_	_
operan	I-ORG	_	O	_	_	_	_	_	_
härstädes	O	_	O	_	_	_	_	_	NoSpaceAfter
.	O	_	O	_	_	_	_	_	_
I	O	_	O	_	_	_	_	_	_
hän	O	_	O	_	_	_	_	_	NoSpaceAfter
-	O	_	O	_	_	_	_	_	NoSpaceAfter
delse	O	_	O	_	_	_	_	_	_
fru	B-PER	_	O	_	_	_	_	_	_
F	I-PER	_	O	_	_	_	_	_	NoSpaceAfter
.	I-PER	_	O	_	_	_	_	_	_
lyckas	O	_	O	_	_	_	_	_	_
erhålla	O	_	O	_	_	_	_	_	_
permis	O	_	O	_	_	_	_	_	NoSpaceAfter
-	O	_	O	_	_	_	_	_	NoSpaceAfter
sion	O	_	O	_	_	_	_	_	_
från	O	_	O	_	_	_	_	_	_
Kejs	B-LOC	_	O	_	_	_	_	_	NoSpaceAfter
.	I-ORG	_	O	_	_	_	_	_	_
operan	I-ORG	_	O	_	_	_	_	_	_
i	O	_	O	_	_	_	_	_	_
Moskva	B-LOC	_	O	_	_	_	_	_	NoSpaceAfter
,	O	_	O	_	_	_	_	_	NoSpaceAfter
är	O	_	O	_	_	_	_	_	_
det	O	_	O	_	_	_	_	_	_
den	O	_	O	_	_	_	_	_	_
fräjdade	O	_	O	_	_	_	_	_	_
konstnärinnans	O	_	O	_	_	_	_	_	NoSpaceAfter
mening	O	_	O	_	_	_	_	_	_
att	O	_	O	_	_	_	_	_	_
i	O	_	O	_	_	_	_	_	_
sin	O	_	O	_	_	_	_	_	_
födelsestad	O	_	O	_	_	_	_	_	_
fira	O	_	O	_	_	_	_	_	_
sitt	O	_	O	_	_	_	_	_	NoSpaceAfter
tjugnåriga	O	_	O	_	_	_	_	_	_
jubileum	O	_	O	_	_	_	_	_	_
som	O	_	O	_	_	_	_	_	_
operasån	O	_	O	_	_	_	_	_	NoSpaceAfter
-	O	_	O	_	_	_	_	_	NoSpaceAfter
gerska	O	_	O	_	_	_	_	_	NoSpaceAfter
.	O	_	O	_	_	_	_	_	_
Det	O	_	O	_	_	_	_	_	_
är	O	_	O	_	_	_	_	_	_
nämligen	O	_	O	_	_	_	_	_	_
inom	O	_	O	_	_	_	_	_	_
kort	O	_	O	_	_	_	_	_	NoSpaceAfter
tjugu	O	_	O	_	_	_	_	_	_
år	O	_	O	_	_	_	_	_	_
sedan	O	_	O	_	_	_	_	_	_
fru	B-PER	_	O	_	_	_	_	_	_
F	I-PER	_	O	_	_	_	_	_	NoSpaceAfter
.	I-PER	_	O	_	_	_	_	_	_
med	O	_	O	_	_	_	_	_	_
sådan	O	_	O	_	_	_	_	_	NoSpaceAfter
glans	O	_	O	_	_	_	_	_	_
debuterade	O	_	O	_	_	_	_	_	_
å	O	_	O	_	_	_	_	_	_
dåvarande	O	_	O	_	_	_	_	_	_
fin	O	_	O	_	_	_	_	_	NoSpaceAfter
-	O	_	O	_	_	_	_	_	NoSpaceAfter
ska	O	_	O	_	_	_	_	_	_
operan	O	_	O	_	_	_	_	_	_
härstädes	O	_	O	_	_	_	_	_	NoSpaceAfter
.	O	_	O	_	_	_	_	_	NoSpaceAfter|EndOfSentence
—	O	_	O	_	_	_	_	_	_
Svenska	B-ORG	_	O	_	_	_	_	_	_
teaterns	I-ORG	_	O	_	_	_	_	_	_
barn	O	_	O	_	_	_	_	_	NoSpaceAfter
-	O	_	O	_	_	_	_	_	NoSpaceAfter
föreställning	O	_	O	_	_	_	_	_	_
i	O	_	O	_	_	_	_	_	_
går	O	_	O	_	_	_	_	_	NoSpaceAfter
,	O	_	O	_	_	_	_	_	_
hvarvid	O	_	O	_	_	_	_	_	_
Prin	B-LOC	_	O	_	_	_	_	_	NoSpaceAfter
-	I-ORG	_	O	_	_	_	_	_	NoSpaceAfter
sessan	I-ORG	_	O	_	_	_	_	_	_
Törnrosa	I-ORG	_	O	_	_	_	_	_	_
uppfördes	O	_	O	_	_	_	_	_	NoSpaceAfter
,	O	_	O	_	_	_	_	_	_
öfverva	O	_	O	_	_	_	_	_	NoSpaceAfter
-	O	_	O	_	_	_	_	_	NoSpaceAfter
rades	O	_	O	_	_	_	_	_	_
af	O	_	O	_	_	_	_	_	_
Z	B-PER	_	O	_	_	_	_	_	NoSpaceAfter
.	I-PER	_	O	_	_	_	_	_	_
Topelius	B-PER	_	O	_	_	_	_	_	NoSpaceAfter
,	O	_	O	_	_	_	_	_	_
som	O	_	O	_	_	_	_	_	_
därvid	O	_	O	_	_	_	_	_	_
blef	O	_	O	_	_	_	_	_	NoSpaceAfter
föremål	O	_	O	_	_	_	_	_	_
för	O	_	O	_	_	_	_	_	_
en	O	_	O	_	_	_	_	_	_
lika	O	_	O	_	_	_	_	_	_
osökt	O	_	O	_	_	_	_	_	_
som	O	_	O	_	_	_	_	_	_
stäm	O	_	O	_	_	_	_	_	NoSpaceAfter
-	O	_	O	_	_	_	_	_	NoSpaceAfter
ningsfull	O	_	O	_	_	_	_	_	_
hyllning	O	_	O	_	_	_	_	_	NoSpaceAfter
.	O	_	O	_	_	_	_	_	_
Då	O	_	O	_	_	_	_	_	_
prinsessan	B-PER	_	O	_	_	_	_	_	NoSpaceAfter
Törnrosa	I-PER	_	O	_	_	_	_	_	_
(	O	_	O	_	_	_	_	_	NoSpaceAfter
frk	B-PER	_	O	_	_	_	_	_	NoSpaceAfter
.	I-PER	_	O	_	_	_	_	_	_
Bergroth	I-PER	_	O	_	_	_	_	_	NoSpaceAfter
)	O	_	O	_	_	_	_	_	_
mottog	O	_	O	_	_	_	_	_	_
gåf	O	_	O	_	_	_	_	_	NoSpaceAfter
-	O	_	O	_	_	_	_	_	NoSpaceAfter
van	O	_	O	_	_	_	_	_	_
af	O	_	O	_	_	_	_	_	_
de	O	_	O	_	_	_	_	_	_
vise	O	_	O	_	_	_	_	_	_
männen	O	_	O	_	_	_	_	_	_
—	O	_	O	_	_	_	_	_	_
en	O	_	O	_	_	_	_	_	_
vacker	O	_	O	_	_	_	_	_	NoSpaceAfter
blomsterkrans	O	_	O	_	_	_	_	_	_
med	O	_	O	_	_	_	_	_	_
blåhvita	O	_	O	_	_	_	_	_	_
band	O	_	O	_	_	_	_	_	_
—	O	_	O	_	_	_	_	_	NoSpaceAfter
vände	O	_	O	_	_	_	_	_	_
hon	O	_	O	_	_	_	_	_	_
sig	O	_	O	_	_	_	_	_	_
under	O	_	O	_	_	_	_	_	_
anförande	O	_	O	_	_	_	_	_	_
af	O	_	O	_	_	_	_	_	_
de	O	_	O	_	_	_	_	_	NoSpaceAfter
sista	O	_	O	_	_	_	_	_	_
stroferna	O	_	O	_	_	_	_	_	_
ur	O	_	O	_	_	_	_	_	_
den	O	_	O	_	_	_	_	_	_
af	O	_	O	_	_	_	_	_	_
psendony	B-PER	_	O	_	_	_	_	_	NoSpaceAfter
-	O	_	O	_	_	_	_	_	NoSpaceAfter
men	O	_	O	_	_	_	_	_	_
Alceste	B-PER	_	O	_	_	_	_	_	_
skrifna	O	_	O	_	_	_	_	_	_
prologen	O	_	O	_	_	_	_	_	_
till	O	_	O	_	_	_	_	_	NoSpaceAfter
skalden	O	_	O	_	_	_	_	_	NoSpaceAfter
,	O	_	O	_	_	_	_	_	_
som	O	_	O	_	_	_	_	_	_
hade	O	_	O	_	_	_	_	_	_
sin	O	_	O	_	_	_	_	_	_
plats	O	_	O	_	_	_	_	_	_
i	O	_	O	_	_	_	_	_	_
öfra	O	_	O	_	_	_	_	_	NoSpaceAfter
direktionslogen	O	_	O	_	_	_	_	_	NoSpaceAfter
,	O	_	O	_	_	_	_	_	_
och	O	_	O	_	_	_	_	_	_
öfverräkte	O	_	O	_	_	_	_	_	_
den	O	_	O	_	_	_	_	_	_
åt	O	_	O	_	_	_	_	_	NoSpaceAfter
honom	O	_	O	_	_	_	_	_	NoSpaceAfter
.	O	_	O	_	_	_	_	_	_
Publiken	O	_	O	_	_	_	_	_	_
utbröt	O	_	O	_	_	_	_	_	_
härvid	O	_	O	_	_	_	_	_	_
i	O	_	O	_	_	_	_	_	NoSpaceAfter
applåder	O	_	O	_	_	_	_	_	_
och	O	_	O	_	_	_	_	_	_
orkestern	O	_	O	_	_	_	_	_	_
föll	O	_	O	_	_	_	_	_	_
in	O	_	O	_	_	_	_	_	_
med	O	_	O	_	_	_	_	_	NoSpaceAfter
Vårt	B-LOC	_	O	_	_	_	_	_	_
land	I-LOC	_	O	_	_	_	_	_	NoSpaceAfter
,	O	_	O	_	_	_	_	_	_
som	O	_	O	_	_	_	_	_	_
af	O	_	O	_	_	_	_	_	_
de	O	_	O	_	_	_	_	_	_
närvarande	O	_	O	_	_	_	_	_	_
stå	O	_	O	_	_	_	_	_	NoSpaceAfter
-	O	_	O	_	_	_	_	_	NoSpaceAfter
ende	O	_	O	_	_	_	_	_	_
åhördes	O	_	O	_	_	_	_	_	NoSpaceAfter
.	O	_	O	_	_	_	_	_	NoSpaceAfter|EndOfSentence
—	O	_	O	_	_	_	_	_	_
Akademiska	O	_	O	_	_	_	_	_	_
sångför	O	_	O	_	_	_	_	_	NoSpaceAfter
-	O	_	O	_	_	_	_	_	NoSpaceAfter
eningen	O	_	O	_	_	_	_	_	_
uppvaktar	O	_	O	_	_	_	_	_	_
i	O	_	O	_	_	_	_	_	_
dag	O	_	O	_	_	_	_	_	_
på	O	_	O	_	_	_	_	_	_
mor	B-PER	_	O	_	_	_	_	_	NoSpaceAfter
-	I-PER	_	O	_	_	_	_	_	NoSpaceAfter
gonen	I-PER	_	O	_	_	_	_	_	_
statsrådet	I-PER	_	O	_	_	_	_	_	_
Z	I-PER	_	O	_	_	_	_	_	NoSpaceAfter
.	I-PER	_	O	_	_	_	_	_	_
Topelius	I-PER	_	O	_	_	_	_	_	_
med	O	_	O	_	_	_	_	_	NoSpaceAfter
sång	O	_	O	_	_	_	_	_	_
utanför	O	_	O	_	_	_	_	_	_
hans	O	_	O	_	_	_	_	_	_
bostad	O	_	O	_	_	_	_	_	_
å	O	_	O	_	_	_	_	_	_
Vilhelms	B-LOC	_	O	_	_	_	_	_	NoSpaceAfter
-	I-LOC	_	O	_	_	_	_	_	NoSpaceAfter
bad	I-LOC	_	O	_	_	_	_	_	NoSpaceAfter
.	O	_	O	_	_	_	_	_	NoSpaceAfter|EndOfSentence
—	O	_	O	_	_	_	_	_	_
Vid	O	_	O	_	_	_	_	_	_
populära	O	_	O	_	_	_	_	_	_
konserten	O	_	O	_	_	_	_	_	NoSpaceAfter
i	O	_	O	_	_	_	_	_	_
dag	O	_	O	_	_	_	_	_	_
i	O	_	O	_	_	_	_	_	_
societetshuset	O	_	O	_	_	_	_	_	_
medvärkar	O	_	O	_	_	_	_	_	_
hr	B-PER	_	O	_	_	_	_	_	NoSpaceAfter
Gregorowitsch	I-PER	_	O	_	_	_	_	_	NoSpaceAfter
.	O	_	O	_	_	_	_	_	_
Konserten	O	_	O	_	_	_	_	_	_
be	O	_	O	_	_	_	_	_	NoSpaceAfter
-	O	_	O	_	_	_	_	_	NoSpaceAfter
gynner	O	_	O	_	_	_	_	_	_
kl	O	_	O	_	_	_	_	_	NoSpaceAfter
.	O	_	O	_	_	_	_	_	_
half	O	_	O	_	_	_	_	_	_
9	O	_	O	_	_	_	_	_	NoSpaceAfter
.	O	_	O	_	_	_	_	_	_
Programmet	O	_	O	_	_	_	_	_	_
upp	O	_	O	_	_	_	_	_	NoSpaceAfter
-	O	_	O	_	_	_	_	_	NoSpaceAfter
tar:	O	_	O	_	_	_	_	_	NoSpaceAfter
Ouverture	O	_	O	_	_	_	_	_	_
och	O	_	O	_	_	_	_	_	_
Ballad	O	_	O	_	_	_	_	_	_
ur	O	_	O	_	_	_	_	_	_
op	O	_	O	_	_	_	_	_	NoSpaceAfter
.	O	_	O	_	_	_	_	_	_
„	O	_	O	_	_	_	_	_	NoSpaceAfter
Kung	O	_	O	_	_	_	_	_	NoSpaceAfter
Carls	O	_	O	_	_	_	_	_	_
jakt	O	_	O	_	_	_	_	_	NoSpaceAfter
"	O	_	O	_	_	_	_	_	_
af	O	_	O	_	_	_	_	_	_
Pacius	B-PER	_	O	_	_	_	_	_	NoSpaceAfter
,	O	_	O	_	_	_	_	_	_
Vasa	B-PER	_	O	_	_	_	_	_	_
marsch	O	_	O	_	_	_	_	_	_
af	O	_	O	_	_	_	_	_	NoSpaceAfter
Collan	B-PER	_	O	_	_	_	_	_	NoSpaceAfter
,	O	_	O	_	_	_	_	_	_
Melancolie	B-PER	_	O	_	_	_	_	_	_
och	O	_	O	_	_	_	_	_	_
Scherzo	B-PER	_	O	_	_	_	_	_	_
för	O	_	O	_	_	_	_	_	NoSpaceAfter
Stråkorkester	B-PER	_	O	_	_	_	_	_	_
at	I-ORG	_	O	_	_	_	_	_	_
Merikanto	B-PER	_	O	_	_	_	_	_	NoSpaceAfter
,	O	_	O	_	_	_	_	_	_
Air	B-PER	_	O	_	_	_	_	_	_
af	O	_	O	_	_	_	_	_	_
Bach	B-PER	_	O	_	_	_	_	_	NoSpaceAfter
och	O	_	O	_	_	_	_	_	_
Die	B-PER	_	O	_	_	_	_	_	_
Nachtigall	I-ORG	_	O	_	_	_	_	_	_
för	O	_	O	_	_	_	_	_	_
violin	O	_	O	_	_	_	_	_	_
af	O	_	O	_	_	_	_	_	_
Sara	B-PER	_	O	_	_	_	_	_	NoSpaceAfter
-	I-PER	_	O	_	_	_	_	_	NoSpaceAfter
sate	I-PER	_	O	_	_	_	_	_	NoSpaceAfter
.	O	_	O	_	_	_	_	_	_
—	O	_	O	_	_	_	_	_	_
Sommarminnen	O	_	O	_	_	_	_	_	NoSpaceAfter
,	O	_	O	_	_	_	_	_	_
suite	O	_	O	_	_	_	_	_	_
af	O	_	O	_	_	_	_	_	_
Raja	B-PER	_	O	_	_	_	_	_	NoSpaceAfter
-	I-PER	_	O	_	_	_	_	_	NoSpaceAfter
nus	I-PER	_	O	_	_	_	_	_	NoSpaceAfter
,	O	_	O	_	_	_	_	_	_
Romans	O	_	O	_	_	_	_	_	_
af	O	_	O	_	_	_	_	_	_
Flodin	B-PER	_	O	_	_	_	_	_	NoSpaceAfter
,	O	_	O	_	_	_	_	_	_
Ballad	O	_	O	_	_	_	_	_	_
och	O	_	O	_	_	_	_	_	_
Inter	B-PER	_	O	_	_	_	_	_	NoSpaceAfter
-	O	_	O	_	_	_	_	_	NoSpaceAfter
mezzo	O	_	O	_	_	_	_	_	_
af	O	_	O	_	_	_	_	_	_
Sibelius	B-PER	_	O	_	_	_	_	_	NoSpaceAfter
,	O	_	O	_	_	_	_	_	_
30	O	_	O	_	_	_	_	_	NoSpaceAfter
-	O	_	O	_	_	_	_	_	NoSpaceAfter
åriga	O	_	O	_	_	_	_	_	_
krigets	O	_	O	_	_	_	_	_	NoSpaceAfter
marsch	O	_	O	_	_	_	_	_	NoSpaceAfter
.	O	_	O	_	_	_	_	_	NoSpaceAfter|EndOfSentence
—	O	_	O	_	_	_	_	_	_
Å	O	_	O	_	_	_	_	_	_
finska	O	_	O	_	_	_	_	_	_
teatern	O	_	O	_	_	_	_	_	_
egde	O	_	O	_	_	_	_	_	_
i	O	_	O	_	_	_	_	_	NoSpaceAfter
går	O	_	O	_	_	_	_	_	_
en	O	_	O	_	_	_	_	_	_
särdeles	O	_	O	_	_	_	_	_	_
intressant	O	_	O	_	_	_	_	_	_
premiär	O	_	O	_	_	_	_	_	NoSpaceAfter
rum	O	_	O	_	_	_	_	_	NoSpaceAfter
,	O	_	O	_	_	_	_	_	_
i	O	_	O	_	_	_	_	_	_
det	O	_	O	_	_	_	_	_	_
ett	O	_	O	_	_	_	_	_	_
Gerhard	B-PER	_	O	_	_	_	_	_	_
Hauptmanns	I-PER	_	O	_	_	_	_	_	NoSpaceAfter
„	O	_	O	_	_	_	_	_	NoSpaceAfter
Hanneles	B-PER	_	O	_	_	_	_	_	NoSpaceAfter
