TOKEN	NE-COARSE-LIT	NE-COARSE-METO	NE-FINE-LIT	NE-FINE-METO	NE-FINE-COMP	NE-NESTED	NEL-LIT	NEL-METO	MISC
.	O	_	_	_	_	O	-	_	-
Aller	O	_	_	_	_	O	-	_	-
dieser	O	_	_	_	_	O	-	_	-
Vor	O	_	_	_	_	O	-	_	-
¬	O	_	_	_	_	O	-	_	-
sicht	O	_	_	_	_	O	-	_	-
ungeachtet	O	_	_	_	_	O	-	_	-
ward	O	_	_	_	_	O	-	_	-
der	O	_	_	_	_	O	-	_	-
Ausbruch	O	_	_	_	_	O	-	_	-
des	O	_	_	_	_	O	-	_	-
Auflaufs	O	_	_	_	_	O	-	_	-
von	O	_	_	_	_	O	-	_	-
pässtlichen	O	_	_	_	_	O	-	_	-
Emissarien	O	_	_	_	_	O	-	_	-
selbst	O	_	_	_	_	O	-	_	-
,	O	_	_	_	_	O	-	_	-
die	O	_	_	_	_	O	-	_	-
am	O	_	_	_	_	O	-	_	-
lautesten	O	_	_	_	_	O	-	_	-
Vivat	O	_	_	_	_	O	-	_	-
riefen	O	_	_	_	_	O	-	_	-
,	O	_	_	_	_	O	-	_	-
veranstaltet	O	_	_	_	_	O	-	_	-
und	O	_	_	_	_	O	-	_	-
geleitet	O	_	_	_	_	O	-	_	-
.	O	_	_	_	_	O	-	_	-
Man	O	_	_	_	_	O	-	_	-
ver	O	_	_	_	_	O	-	_	-
¬	O	_	_	_	_	O	-	_	-
letzte	O	_	_	_	_	O	-	_	-
die	O	_	_	_	_	O	-	_	-
Freyheit	O	_	_	_	_	O	-	_	-
des	O	_	_	_	_	O	-	_	-
französ	O	_	_	_	_	O	-	_	-
.	O	_	_	_	_	O	-	_	-
Pallastes	O	_	_	_	_	O	-	_	-
,	O	_	_	_	_	O	-	_	-
drang	O	_	_	_	_	O	-	_	-
in	O	_	_	_	_	O	-	_	-
die	O	_	_	_	_	O	-	_	-
Höfe	O	_	_	_	_	O	-	_	-
ein	O	_	_	_	_	O	-	_	-
,	O	_	_	_	_	O	-	_	-
schoß	O	_	_	_	_	O	-	_	-
und	O	_	_	_	_	O	-	_	-
mordete	O	_	_	_	_	O	-	_	-
daselbst	O	_	_	_	_	O	-	_	-
,	O	_	_	_	_	O	-	_	-
und	O	_	_	_	_	O	-	_	-
er	O	_	_	_	_	O	-	_	-
¬	O	_	_	_	_	O	-	_	-
legte	O	_	_	_	_	O	-	_	-
den	O	_	_	_	_	O	-	_	-
Gen	B-pers	_	_	_	_	O	-	_	-
.	I-pers	_	_	_	_	O	-	_	-
Duphot	I-pers	_	_	_	_	O	-	_	-
,	O	_	_	_	_	O	-	_	-
der	O	_	_	_	_	O	-	_	-
die	O	_	_	_	_	O	-	_	-
Soldaten	O	_	_	_	_	O	-	_	-
mit	O	_	_	_	_	O	-	_	-
un	O	_	_	_	_	O	-	_	-
¬	O	_	_	_	_	O	-	_	-
erschrockener	O	_	_	_	_	O	-	_	-
Kuhnheit	O	_	_	_	_	O	-	_	-
vom	O	_	_	_	_	O	-	_	-
fernern	O	_	_	_	_	O	-	_	-
Feuern	O	_	_	_	_	O	-	_	-
abhal	O	_	_	_	_	O	-	_	-
¬	O	_	_	_	_	O	-	_	-
ten	O	_	_	_	_	O	-	_	-
wollte	O	_	_	_	_	O	-	_	-
,	O	_	_	_	_	O	-	_	-
mit	O	_	_	_	_	O	-	_	-
vielen	O	_	_	_	_	O	-	_	-
Schüssen	O	_	_	_	_	O	-	_	-
,	O	_	_	_	_	O	-	_	-
Stichen	O	_	_	_	_	O	-	_	-
u	O	_	_	_	_	O	-	_	-
.	O	_	_	_	_	O	-	_	-
Stein	O	_	_	_	_	O	-	_	-
¬	O	_	_	_	_	O	-	_	-
würfen	O	_	_	_	_	O	-	_	-
.	O	_	_	_	_	O	-	_	-
Selbst	O	_	_	_	_	O	-	_	-
den	O	_	_	_	_	O	-	_	-
Gesandten	O	_	_	_	_	O	-	_	-
und	O	_	_	_	_	O	-	_	-
den	O	_	_	_	_	O	-	_	-
General	B-pers	_	_	_	_	O	-	_	-
¬	I-pers	_	_	_	_	O	-	_	-
Lieutenant	I-pers	_	_	_	_	O	-	_	-
Sherlöck	I-pers	_	_	_	_	O	-	_	-
wollten	O	_	_	_	_	O	-	_	-
die	O	_	_	_	_	O	-	_	-
Unbändigen	O	_	_	_	_	O	-	_	-
töd	O	_	_	_	_	O	-	_	-
¬	O	_	_	_	_	O	-	_	-
ten	O	_	_	_	_	O	-	_	-
;	O	_	_	_	_	O	-	_	-
aber	O	_	_	_	_	O	-	_	-
es	O	_	_	_	_	O	-	_	-
gelang	O	_	_	_	_	O	-	_	-
den	O	_	_	_	_	O	-	_	-
beyden	O	_	_	_	_	O	-	_	-
Verfolgten	O	_	_	_	_	O	-	_	-
zu	O	_	_	_	_	O	-	_	-
ent	O	_	_	_	_	O	-	_	-
¬	O	_	_	_	_	O	-	_	-
kommen	O	_	_	_	_	O	-	_	-
.	O	_	_	_	_	O	-	_	-
Es	O	_	_	_	_	O	-	_	-
ließ	O	_	_	_	_	O	-	_	-
sich	O	_	_	_	_	O	-	_	-
aber	O	_	_	_	_	O	-	_	-
dennoch	O	_	_	_	_	O	-	_	-
keine	O	_	_	_	_	O	-	_	-
Obrigkeit	O	_	_	_	_	O	-	_	-
sehen	O	_	_	_	_	O	-	_	-
,	O	_	_	_	_	O	-	_	-
um	O	_	_	_	_	O	-	_	-
abzuwehren	O	_	_	_	_	O	-	_	-
,	O	_	_	_	_	O	-	_	-
obschon	O	_	_	_	_	O	-	_	-
daß	O	_	_	_	_	O	-	_	-
Schießen	O	_	_	_	_	O	-	_	-
im	O	_	_	_	_	O	-	_	-
Pallaste	O	_	_	_	_	O	-	_	-
noch	O	_	_	_	_	O	-	_	-
lange	O	_	_	_	_	O	-	_	-
fortdauerte	O	_	_	_	_	O	-	_	-
.	O	_	_	_	_	O	-	_	-
Nur	O	_	_	_	_	O	-	_	-
einen	O	_	_	_	_	O	-	_	-
leeren	O	_	_	_	_	O	-	_	-
Bedauerungsbrief	O	_	_	_	_	O	-	_	-
schrieb	O	_	_	_	_	O	-	_	-
der	O	_	_	_	_	O	-	_	-
Staatssekretär	O	_	_	_	_	O	-	_	-
in	O	_	_	_	_	O	-	_	-
der	O	_	_	_	_	O	-	_	-
Folge	O	_	_	_	_	O	-	_	-
;	O	_	_	_	_	O	-	_	-
aber	O	_	_	_	_	O	-	_	-
am	O	_	_	_	_	O	-	_	-
Tage	O	_	_	_	_	O	-	_	-
des	O	_	_	_	_	O	-	_	-
Mordes	O	_	_	_	_	O	-	_	-
selbst	O	_	_	_	_	O	-	_	-
kam	O	_	_	_	_	O	-	_	-
er	O	_	_	_	_	O	-	_	-
zur	O	_	_	_	_	O	-	_	-
versprochenen	O	_	_	_	_	O	-	_	-
Stunde	O	_	_	_	_	O	-	_	-
gar	O	_	_	_	_	O	-	_	-
nicht	O	_	_	_	_	O	-	_	-
,	O	_	_	_	_	O	-	_	-
und	O	_	_	_	_	O	-	_	-
überließ	O	_	_	_	_	O	-	_	-
den	O	_	_	_	_	O	-	_	-
Gesandten	O	_	_	_	_	O	-	_	-
seinem	O	_	_	_	_	O	-	_	-
Schicksal	O	_	_	_	_	O	-	_	-
,	O	_	_	_	_	O	-	_	-
obwohl	O	_	_	_	_	O	-	_	-
seine	O	_	_	_	_	O	-	_	-
Gegen	O	_	_	_	_	O	-	_	-
¬	O	_	_	_	_	O	-	_	-
wart	O	_	_	_	_	O	-	_	-
gewiß	O	_	_	_	_	O	-	_	-
das	O	_	_	_	_	O	-	_	-
fernere	O	_	_	_	_	O	-	_	-
Blutbad	O	_	_	_	_	O	-	_	-
,	O	_	_	_	_	O	-	_	-
in	O	_	_	_	_	O	-	_	-
welchem	O	_	_	_	_	O	-	_	-
mehr	O	_	_	_	_	O	-	_	-
als	O	_	_	_	_	O	-	_	-
20	O	_	_	_	_	O	-	_	-
Personen	O	_	_	_	_	O	-	_	-
das	O	_	_	_	_	O	-	_	-
Leben	O	_	_	_	_	O	-	_	-
verloren	O	_	_	_	_	O	-	_	-
,	O	_	_	_	_	O	-	_	-
verhütet	O	_	_	_	_	O	-	_	-
hät	O	_	_	_	_	O	-	_	-
¬	O	_	_	_	_	O	-	_	-
te	O	_	_	_	_	O	-	_	-
.	O	_	_	_	_	O	-	_	-
—	O	_	_	_	_	O	-	_	-
Das	O	_	_	_	_	O	-	_	-
Directorium	O	_	_	_	_	O	-	_	-
beschloß	O	_	_	_	_	O	-	_	-
diesen	O	_	_	_	_	O	-	_	-
Nachrichten	O	_	_	_	_	O	-	_	-
zufolge	O	_	_	_	_	O	-	_	-
,	O	_	_	_	_	O	-	_	-
welche	O	_	_	_	_	O	-	_	-
es	O	_	_	_	_	O	-	_	-
einleuchtend	O	_	_	_	_	O	-	_	-
machten	O	_	_	_	_	O	-	_	-
,	O	_	_	_	_	O	-	_	-
man	O	_	_	_	_	O	-	_	-
habe	O	_	_	_	_	O	-	_	-
in	O	_	_	_	_	O	-	_	-
Rom	B-loc	_	_	_	_	O	Q220	_	-
die	O	_	_	_	_	O	-	_	-
Ermordung	O	_	_	_	_	O	-	_	-
Basseville	B-pers	_	_	_	_	O	-	_	-
'	I-pers	_	_	_	_	O	-	_	-
s	I-pers	_	_	_	_	O	-	_	-
erneuern	O	_	_	_	_	O	-	_	-
wol	O	_	_	_	_	O	-	_	-
¬	O	_	_	_	_	O	-	_	-
len	O	_	_	_	_	O	-	_	-
,	O	_	_	_	_	O	-	_	-
indem	O	_	_	_	_	O	-	_	-
man	O	_	_	_	_	O	-	_	-
den	O	_	_	_	_	O	-	_	-
Gen	B-pers	_	_	_	_	O	-	_	-
.	I-pers	_	_	_	_	O	-	_	-
Duphot	I-pers	_	_	_	_	O	-	_	-
umbrachte	O	_	_	_	_	O	-	_	-
:	O	_	_	_	_	O	-	_	-
der	O	_	_	_	_	O	-	_	-

# hipe2022:document_id = NZZ-1808-04-29-a-p0002
# hipe2022:date = 1808-04-29
# hipe2022:language = de
# hipe2022:document_type = newspaper
# hipe2022:dataset = hipe2020
# hipe2022:original_source = v1.4.1/de/HIPE-data-v1.4.1-test-de.tsv
# hipe2022:applicable_columns = TOKEN NE-COARSE-LIT NE-COARSE-METO NE-FINE-LIT NE-FINE-METO NE-FINE-COMP NE-NESTED NEL-LIT NEL-METO MISC
# hipe2020:doi = https://zenodo.org/record/6046853
# hipe2020:version = v1.4.1
# hipe2020:original_license = CC-BY-NC-SA 4.0
# hipe2020:publication_title = NZZ
henden	O	_	_	_	_	O	-	_	-
und	O	_	_	_	_	O	-	_	-
glücklichen	O	_	_	_	_	O	-	_	-
Zustande	O	_	_	_	_	O	-	_	-
gelebt	O	_	_	_	_	O	-	_	-
habe	O	_	_	_	_	O	-	_	-
,	O	_	_	_	_	O	-	_	-
und	O	_	_	_	_	O	-	_	-
daß	O	_	_	_	_	O	-	_	-
kein	O	_	_	_	_	O	-	_	-
Beweggrund	O	_	_	_	_	O	-	_	-
ihn	O	_	_	_	_	O	-	_	-
jemals	O	_	_	_	_	O	-	_	-
dahin	O	_	_	_	_	O	-	_	-
bringen	O	_	_	_	_	O	-	_	-
könne	O	_	_	_	_	O	-	_	-
,	O	_	_	_	_	O	-	_	-
von	O	_	_	_	_	O	-	_	-
diesem	O	_	_	_	_	O	-	_	-
Vorsatze	O	_	_	_	_	O	-	_	-
abzustehen	O	_	_	_	_	O	-	_	-
.	O	_	_	_	_	O	-	_	-
Se	O	_	_	_	_	O	-	_	-
.	O	_	_	_	_	O	-	_	-
Kaiserl	O	_	_	_	_	O	-	_	-
.	O	_	_	_	_	O	-	_	-
Majestät	O	_	_	_	_	O	-	_	-
fügten	O	_	_	_	_	O	-	_	-
hinzu	O	_	_	_	_	O	-	_	-
,	O	_	_	_	_	O	-	_	-
daß	O	_	_	_	_	O	-	_	-
ich	O	_	_	_	_	O	-	_	-
den	O	_	_	_	_	O	-	_	-
festen	O	_	_	_	_	O	-	_	-
Karakter	O	_	_	_	_	O	-	_	-
des	O	_	_	_	_	O	-	_	-
Kronprinzen	O	_	_	_	_	O	-	_	-
hinlänglich	O	_	_	_	_	O	-	_	-
ken	O	_	_	_	_	O	-	_	-
¬	O	_	_	_	_	O	-	_	-
nen	O	_	_	_	_	O	-	_	-
müße	O	_	_	_	_	O	-	_	-
,	O	_	_	_	_	O	-	_	-
um	O	_	_	_	_	O	-	_	-
zu	O	_	_	_	_	O	-	_	-
wissen	O	_	_	_	_	O	-	_	-
,	O	_	_	_	_	O	-	_	-
daß	O	_	_	_	_	O	-	_	-
nichts	O	_	_	_	_	O	-	_	-
schwerer	O	_	_	_	_	O	-	_	-
sey	O	_	_	_	_	O	-	_	-
,	O	_	_	_	_	O	-	_	-
als	O	_	_	_	_	O	-	_	-
seine	O	_	_	_	_	O	-	_	-
Entschlüsse	O	_	_	_	_	O	-	_	-
zu	O	_	_	_	_	O	-	_	-
erschüttern	O	_	_	_	_	O	-	_	-
,	O	_	_	_	_	O	-	_	-
oder	O	_	_	_	_	O	-	_	-
ihn	O	_	_	_	_	O	-	_	-
zu	O	_	_	_	_	O	-	_	-
bewegen	O	_	_	_	_	O	-	_	-
,	O	_	_	_	_	O	-	_	-
ein	O	_	_	_	_	O	-	_	-
ein	O	_	_	_	_	O	-	_	-
¬	O	_	_	_	_	O	-	_	-
mal	O	_	_	_	_	O	-	_	-
angenommenes	O	_	_	_	_	O	-	_	-
System	O	_	_	_	_	O	-	_	-
zu	O	_	_	_	_	O	-	_	-
verlassen	O	_	_	_	_	O	-	_	-
,	O	_	_	_	_	O	-	_	-
und	O	_	_	_	_	O	-	_	-
daß	O	_	_	_	_	O	-	_	-
er	O	_	_	_	_	O	-	_	-
,	O	_	_	_	_	O	-	_	-
der	O	_	_	_	_	O	-	_	-
Kaiser	O	_	_	_	_	O	-	_	-
,	O	_	_	_	_	O	-	_	-
überzeugt	O	_	_	_	_	O	-	_	-
sey	O	_	_	_	_	O	-	_	-
,	O	_	_	_	_	O	-	_	-
es	O	_	_	_	_	O	-	_	-
habe	O	_	_	_	_	O	-	_	-
vor	O	_	_	_	_	O	-	_	-
unserm	O	_	_	_	_	O	-	_	-
Angriff	O	_	_	_	_	O	-	_	-
auf	O	_	_	_	_	O	-	_	-
Ro	O	_	_	_	_	O	-	_	-
¬	O	_	_	_	_	O	-	_	-
(	O	_	_	_	_	O	-	_	-
Aus	O	_	_	_	_	O	-	_	-
dem	O	_	_	_	_	O	-	_	-
danischen	O	_	_	_	_	O	-	_	-
Blatte	O	_	_	_	_	O	-	_	-
Dagen	O	_	_	_	_	O	-	_	-
.	O	_	_	_	_	O	-	_	-
)	O	_	_	_	_	O	-	_	-
Da	O	_	_	_	_	O	-	_	-
das	O	_	_	_	_	O	-	_	-
engli	O	_	_	_	_	O	-	_	-
¬	O	_	_	_	_	O	-	_	-
sche	O	_	_	_	_	O	-	_	-
Ministerium	O	_	_	_	_	O	-	_	-
die	O	_	_	_	_	O	-	_	-
englische	O	_	_	_	_	O	-	_	-
Nation	O	_	_	_	_	O	-	_	-
versichert	O	_	_	_	_	O	-	_	-
hat	O	_	_	_	_	O	-	_	-
,	O	_	_	_	_	O	-	_	-
daß	O	_	_	_	_	O	-	_	-
den	O	_	_	_	_	O	-	_	-
Kaiser	O	_	_	_	_	O	-	_	-
von	O	_	_	_	_	O	-	_	-
Rußland	B-loc	_	_	_	_	O	Q186096	_	-
Anfangs	O	_	_	_	_	O	-	_	-
nicht	O	_	_	_	_	O	-	_	-
das	O	_	_	_	_	O	-	_	-
geringste	O	_	_	_	_	O	-	_	-
Miß	O	_	_	_	_	O	-	_	-
¬	O	_	_	_	_	O	-	_	-
vergnügen	O	_	_	_	_	O	-	_	-
über	O	_	_	_	_	O	-	_	-
den	O	_	_	_	_	O	-	_	-
Raubzug	O	_	_	_	_	O	-	_	-
nach	O	_	_	_	_	O	-	_	-
Seeland	B-loc	_	_	_	_	O	Q25535	_	-
geäussert	O	_	_	_	_	O	-	_	-
habe	O	_	_	_	_	O	-	_	-
,	O	_	_	_	_	O	-	_	-
so	O	_	_	_	_	O	-	_	-
wird	O	_	_	_	_	O	-	_	-
man	O	_	_	_	_	O	-	_	-
nicht	O	_	_	_	_	O	-	_	-
ohne	O	_	_	_	_	O	-	_	-
Interesse	O	_	_	_	_	O	-	_	-
nachstehende	O	_	_	_	_	O	-	_	-
Erläuterun	O	_	_	_	_	O	-	_	-
¬	O	_	_	_	_	O	-	_	-
gen	O	_	_	_	_	O	-	_	-
über	O	_	_	_	_	O	-	_	-
eine	O	_	_	_	_	O	-	_	-
,	O	_	_	_	_	O	-	_	-
zwischen	O	_	_	_	_	O	-	_	-
dem	O	_	_	_	_	O	-	_	-
Kaiser	O	_	_	_	_	O	-	_	-
von	O	_	_	_	_	O	-	_	-
Rußland	B-loc	_	_	_	_	O	Q186096	_	-
und	O	_	_	_	_	O	-	_	-
dem	O	_	_	_	_	O	-	_	-
General	B-pers	_	_	_	_	O	Q321765	_	-
Hutchinson	I-pers	_	_	_	_	O	Q321765	_	-
vorgefallene	O	_	_	_	_	O	-	_	-
,	O	_	_	_	_	O	-	_	-
Unterredung	O	_	_	_	_	O	-	_	-
lesen	O	_	_	_	_	O	-	_	-
.	O	_	_	_	_	O	-	_	-
Se	O	_	_	_	_	O	-	_	-
.	O	_	_	_	_	O	-	_	-
Kaiserl	O	_	_	_	_	O	-	_	-
.	O	_	_	_	_	O	-	_	-
Majestät	O	_	_	_	_	O	-	_	-
—	O	_	_	_	_	O	-	_	-
so	O	_	_	_	_	O	-	_	-
berichtet	O	_	_	_	_	O	-	_	-
der	O	_	_	_	_	O	-	_	-
General	B-pers	_	_	_	_	O	Q321765	_	-
Hutchinson	I-pers	_	_	_	_	O	Q321765	_	-
—	O	_	_	_	_	O	-	_	-
flengen	O	_	_	_	_	O	-	_	-
die	O	_	_	_	_	O	-	_	-
Unterredung	O	_	_	_	_	O	-	_	-
mit	O	_	_	_	_	O	-	_	-
der	O	_	_	_	_	O	-	_	-
Frage	O	_	_	_	_	O	-	_	-
an	O	_	_	_	_	O	-	_	-
,	O	_	_	_	_	O	-	_	-
was	O	_	_	_	_	O	-	_	-
ich	O	_	_	_	_	O	-	_	-
von	O	_	_	_	_	O	-	_	-
unserm	O	_	_	_	_	O	-	_	-
Angriff	O	_	_	_	_	O	-	_	-
auf	O	_	_	_	_	O	-	_	-
Kopenhagen	B-loc	_	_	_	_	O	Q1748	_	-
denke	O	_	_	_	_	O	-	_	-
?	O	_	_	_	_	O	-	_	-
Ich	O	_	_	_	_	O	-	_	-
erwiederte	O	_	_	_	_	O	-	_	-
,	O	_	_	_	_	O	-	_	-
daß	O	_	_	_	_	O	-	_	-
mir	O	_	_	_	_	O	-	_	-
die	O	_	_	_	_	O	-	_	-
Umstände	O	_	_	_	_	O	-	_	-
,	O	_	_	_	_	O	-	_	-
welche	O	_	_	_	_	O	-	_	-
solchen	O	_	_	_	_	O	-	_	-
veranlaßt	O	_	_	_	_	O	-	_	-
hätten	O	_	_	_	_	O	-	_	-
,	O	_	_	_	_	O	-	_	-
zwar	O	_	_	_	_	O	-	_	-
ganz	O	_	_	_	_	O	-	_	-
unbekannt	O	_	_	_	_	O	-	_	-
wären	O	_	_	_	_	O	-	_	-
,	O	_	_	_	_	O	-	_	-
daß	O	_	_	_	_	O	-	_	-
ich	O	_	_	_	_	O	-	_	-
aber	O	_	_	_	_	O	-	_	-
hoffe	O	_	_	_	_	O	-	_	-
,	O	_	_	_	_	O	-	_	-
die	O	_	_	_	_	O	-	_	-
englische	O	_	_	_	_	O	-	_	-
Administration	O	_	_	_	_	O	-	_	-
werde	O	_	_	_	_	O	-	_	-
sich	O	_	_	_	_	O	-	_	-
rechtfertigen	O	_	_	_	_	O	-	_	-
,	O	_	_	_	_	O	-	_	-
und	O	_	_	_	_	O	-	_	-
der	O	_	_	_	_	O	-	_	-
ganzen	O	_	_	_	_	O	-	_	-
Welt	O	_	_	_	_	O	-	_	-
beweisen	O	_	_	_	_	O	-	_	-
können	O	_	_	_	_	O	-	_	-
,	O	_	_	_	_	O	-	_	-
daß	O	_	_	_	_	O	-	_	-
die	O	_	_	_	_	O	-	_	-
Dänen	O	_	_	_	_	O	-	_	-
im	O	_	_	_	_	O	-	_	-
Begriff	O	_	_	_	_	O	-	_	-
waren	O	_	_	_	_	O	-	_	-
,	O	_	_	_	_	O	-	_	-
ihre	O	_	_	_	_	O	-	_	-
ganze	O	_	_	_	_	O	-	_	-
Macht	O	_	_	_	_	O	-	_	-
mit	O	_	_	_	_	O	-	_	-
der	O	_	_	_	_	O	-	_	-
französischen	O	_	_	_	_	O	-	_	-
gegen	O	_	_	_	_	O	-	_	-
England	B-loc	_	_	_	_	O	Q21|Q179876	_	-
zu	O	_	_	_	_	O	-	_	-
vereinigen	O	_	_	_	_	O	-	_	-
.	O	_	_	_	_	O	-	_	-
Se	O	_	_	_	_	O	-	_	-
.	O	_	_	_	_	O	-	_	-
Kaiserl	O	_	_	_	_	O	-	_	-
.	O	_	_	_	_	O	-	_	-
Majestät	O	_	_	_	_	O	-	_	-
bemerkten	O	_	_	_	_	O	-	_	-
,	O	_	_	_	_	O	-	_	-
daß	O	_	_	_	_	O	-	_	-
ich	O	_	_	_	_	O	-	_	-
un	O	_	_	_	_	O	-	_	-
¬	O	_	_	_	_	O	-	_	-
möglich	O	_	_	_	_	O	-	_	-
dieser	O	_	_	_	_	O	-	_	-
Meynung	O	_	_	_	_	O	-	_	-
seyn	O	_	_	_	_	O	-	_	-
könne	O	_	_	_	_	O	-	_	-
,	O	_	_	_	_	O	-	_	-
wenn	O	_	_	_	_	O	-	_	-
ich	O	_	_	_	_	O	-	_	-
noch	O	_	_	_	_	O	-	_	-
der	O	_	_	_	_	O	-	_	-
Un	O	_	_	_	_	O	-	_	-
¬	O	_	_	_	_	O	-	_	-
